date,channel,campaign_name,ad_set_or_group,spend,impressions,clicks,conversions,ctr,cpc,cpa,status
2026-03-03,email,Nova Commerce Brand,C,605.28,1165849,31314,3698,0.0269,0.02,0.16,active
2026-03-03,organic,Nova Commerce Offer,B,661.05,954250,17668,630,0.0185,0.04,1.05,active
2026-03-03,direct,Nova Commerce Prospecting,A,996.69,1090297,15551,1558,0.0143,0.06,0.64,learning
2026-03-03,referral,Nova Commerce Brand,A,627.2,643452,22774,2176,0.0354,0.03,0.29,active
2026-03-04,meta_ads,Nova Commerce Retargeting,A,834.37,1220816,84654,9107,0.0693,0.01,0.09,active
2026-03-04,email,Nova Commerce Prospecting,B,696.92,872148,37341,1153,0.0428,0.02,0.6,paused
2026-03-04,organic,Nova Commerce Brand,A,798.94,1360028,33929,978,0.0249,0.02,0.82,active
2026-03-04,direct,Nova Commerce Launch,A,624.43,1208919,60379,3764,0.0499,0.01,0.17,active
2026-03-04,referral,Nova Commerce Offer,D,1105.86,1126296,20802,375,0.0185,0.05,2.95,active
2026-03-05,meta_ads,Nova Commerce Brand,B,962.02,1234337,39044,4053,0.0316,0.02,0.24,paused
2026-03-05,email,Nova Commerce Offer,D,858.5,1861782,117107,12045,0.0629,0.01,0.07,paused
2026-03-05,organic,Nova Commerce Prospecting,D,944.61,1181686,81549,9041,0.069,0.01,0.1,active
2026-03-05,direct,Nova Commerce Launch,C,652.81,917760,35583,4018,0.0388,0.02,0.16,paused
2026-03-05,referral,Nova Commerce Offer,D,749.52,905479,44129,3300,0.0487,0.02,0.23,limited
2026-03-06,meta_ads,Nova Commerce Offer,A,868.58,1580410,107567,1103,0.0681,0.01,0.79,active
2026-03-06,email,Nova Commerce Launch,A,884.13,1829274,28351,2270,0.0155,0.03,0.39,learning
2026-03-06,organic,Nova Commerce Retargeting,C,895.43,2102277,132820,12225,0.0632,0.01,0.07,active
2026-03-06,direct,Nova Commerce Prospecting,C,968.91,1957332,64253,3257,0.0328,0.02,0.3,learning
2026-03-06,referral,Nova Commerce Offer,C,792.8,776856,14687,1605,0.0189,0.05,0.49,limited
2026-03-07,meta_ads,Nova Commerce Prospecting,D,584.13,1044556,40169,4428,0.0385,0.01,0.13,active
2026-03-07,email,Nova Commerce Launch,B,954.06,910583,63738,1990,0.07,0.01,0.48,active
2026-03-07,organic,Nova Commerce Prospecting,C,478.29,987331,63111,3638,0.0639,0.01,0.13,active
2026-03-07,direct,Nova Commerce Launch,D,617.64,1083757,38711,1469,0.0357,0.02,0.42,active
2026-03-07,referral,Nova Commerce Launch,C,650.39,1422617,45637,4975,0.0321,0.01,0.13,paused
2026-03-08,meta_ads,Nova Commerce Prospecting,A,856.12,1446201,30176,1987,0.0209,0.03,0.43,learning
2026-03-08,email,Nova Commerce Launch,A,701.26,667658,22876,979,0.0343,0.03,0.72,active
2026-03-08,organic,Nova Commerce Prospecting,B,804.78,698345,21302,298,0.0305,0.04,2.7,learning
2026-03-08,direct,Nova Commerce Offer,B,763.6,826117,26342,1128,0.0319,0.03,0.68,learning
2026-03-08,referral,Nova Commerce Prospecting,A,1126.78,1802481,29241,405,0.0162,0.04,2.78,active
2026-03-09,meta_ads,Nova Commerce Brand,B,688.39,1692578,54246,1283,0.032,0.01,0.54,active
2026-03-09,email,Nova Commerce Brand,C,856.56,1473364,19960,1278,0.0135,0.04,0.67,active
2026-03-09,organic,Nova Commerce Brand,A,675.6,1603916,41343,1083,0.0258,0.02,0.62,active
2026-03-09,direct,Nova Commerce Retargeting,D,1164.83,2721004,175236,8565,0.0644,0.01,0.14,learning
2026-03-09,referral,Nova Commerce Retargeting,A,625.42,1094218,74022,6248,0.0676,0.01,0.1,active
2026-03-10,meta_ads,Nova Commerce Prospecting,A,1070.0,2294423,27640,932,0.012,0.04,1.15,learning
2026-03-10,email,Nova Commerce Offer,B,958.12,1056223,73690,3025,0.0698,0.01,0.32,active
2026-03-10,organic,Nova Commerce Offer,C,957.21,2242167,35237,1235,0.0157,0.03,0.78,limited
2026-03-10,direct,Nova Commerce Brand,C,889.33,1004924,47291,3836,0.0471,0.02,0.23,active
2026-03-10,referral,Nova Commerce Brand,C,856.24,885051,43920,980,0.0496,0.02,0.87,active
2026-03-11,meta_ads,Nova Commerce Prospecting,C,990.8,1377905,81952,6147,0.0595,0.01,0.16,paused
2026-03-11,email,Nova Commerce Offer,B,933.62,2307287,42027,3749,0.0182,0.02,0.25,active
2026-03-11,organic,Nova Commerce Retargeting,D,747.27,1331287,65622,2489,0.0493,0.01,0.3,active
2026-03-11,direct,Nova Commerce Brand,B,642.41,871777,56054,2952,0.0643,0.01,0.22,paused
2026-03-11,referral,Nova Commerce Launch,C,729.58,1777484,73782,3788,0.0415,0.01,0.19,active
2026-03-12,meta_ads,Nova Commerce Retargeting,C,674.51,744839,15866,1900,0.0213,0.04,0.36,limited
2026-03-12,email,Nova Commerce Prospecting,B,720.93,1679539,27592,1142,0.0164,0.03,0.63,learning
2026-03-12,organic,Nova Commerce Offer,D,789.79,1087382,66433,852,0.0611,0.01,0.93,learning
2026-03-12,direct,Nova Commerce Prospecting,C,737.96,1662092,95259,2100,0.0573,0.01,0.35,active
2026-03-12,referral,Nova Commerce Offer,D,778.2,1662861,75986,3701,0.0457,0.01,0.21,active
2026-03-13,meta_ads,Nova Commerce Launch,C,916.17,2087252,48518,5433,0.0232,0.02,0.17,active
2026-03-13,email,Nova Commerce Launch,D,572.92,1085876,28238,2084,0.026,0.02,0.27,active
2026-03-13,organic,Nova Commerce Offer,D,431.96,913390,32625,2160,0.0357,0.01,0.2,active
2026-03-13,direct,Nova Commerce Brand,C,895.67,731624,49503,1814,0.0677,0.02,0.49,active
2026-03-13,referral,Nova Commerce Retargeting,C,669.81,1396263,48454,3776,0.0347,0.01,0.18,paused
2026-03-14,meta_ads,Nova Commerce Prospecting,A,758.37,1441543,24553,488,0.017,0.03,1.55,active
2026-03-14,email,Nova Commerce Offer,C,937.05,2176832,115023,10098,0.0528,0.01,0.09,active
2026-03-14,organic,Nova Commerce Brand,B,855.67,685712,22385,333,0.0326,0.04,2.57,paused
2026-03-14,direct,Nova Commerce Brand,C,937.99,1501845,64692,2815,0.0431,0.01,0.33,active
2026-03-14,referral,Nova Commerce Brand,B,1086.11,2389249,118566,2254,0.0496,0.01,0.48,limited
2026-03-15,meta_ads,Nova Commerce Prospecting,C,876.09,905534,42455,466,0.0469,0.02,1.88,active
2026-03-15,email,Nova Commerce Brand,C,930.67,1609035,27098,2045,0.0168,0.03,0.46,learning
2026-03-15,organic,Nova Commerce Retargeting,D,633.06,916941,61130,3602,0.0667,0.01,0.18,active
2026-03-15,direct,Nova Commerce Brand,B,1037.98,2134961,49146,4961,0.023,0.02,0.21,active
2026-03-15,referral,Nova Commerce Launch,A,493.27,1024989,36684,3420,0.0358,0.01,0.14,active
2026-03-16,meta_ads,Nova Commerce Launch,B,779.16,1427778,80623,2827,0.0565,0.01,0.28,active
2026-03-16,email,Nova Commerce Offer,D,811.15,1527194,31598,3725,0.0207,0.03,0.22,active
2026-03-16,organic,Nova Commerce Launch,D,1153.71,1230241,49178,3685,0.04,0.02,0.31,active
2026-03-16,direct,Nova Commerce Retargeting,A,892.42,1502246,29457,3394,0.0196,0.03,0.26,active
2026-03-16,referral,Nova Commerce Retargeting,A,876.7,988452,45057,1813,0.0456,0.02,0.48,active
2026-03-17,meta_ads,Nova Commerce Offer,B,894.19,1279490,26374,401,0.0206,0.03,2.23,active
2026-03-17,email,Nova Commerce Retargeting,A,849.61,1246231,87194,8676,0.07,0.01,0.1,learning
2026-03-17,organic,Nova Commerce Prospecting,A,1083.69,2544607,69915,3420,0.0275,0.02,0.32,learning
2026-03-17,direct,Nova Commerce Retargeting,D,944.11,1522280,43162,1467,0.0284,0.02,0.64,active
2026-03-17,referral,Nova Commerce Prospecting,A,841.39,1296450,65798,1564,0.0508,0.01,0.54,active
2026-03-18,meta_ads,Nova Commerce Prospecting,C,871.03,799115,38839,1259,0.0486,0.02,0.69,active
2026-03-18,email,Nova Commerce Brand,B,933.49,2319236,98519,5760,0.0425,0.01,0.16,active
2026-03-18,organic,Nova Commerce Prospecting,A,870.28,2106707,52154,5545,0.0248,0.02,0.16,learning
2026-03-18,direct,Nova Commerce Launch,B,963.47,2402261,87170,6791,0.0363,0.01,0.14,active
2026-03-18,referral,Nova Commerce Retargeting,B,687.2,1664824,22046,281,0.0132,0.03,2.45,active
2026-03-19,meta_ads,Nova Commerce Brand,C,763.91,1575956,19176,2268,0.0122,0.04,0.34,active
2026-03-19,email,Nova Commerce Prospecting,A,796.54,1005557,36124,643,0.0359,0.02,1.24,learning
2026-03-19,organic,Nova Commerce Prospecting,B,1041.58,1311773,34982,3747,0.0267,0.03,0.28,paused
2026-03-19,direct,Nova Commerce Offer,C,1011.27,1374193,49272,928,0.0359,0.02,1.09,active
2026-03-19,referral,Nova Commerce Offer,A,503.55,641229,29813,663,0.0465,0.02,0.76,active
2026-03-20,meta_ads,Nova Commerce Retargeting,A,1002.1,1552289,29574,1503,0.0191,0.03,0.67,learning
2026-03-20,email,Nova Commerce Retargeting,A,801.14,1580549,27673,2212,0.0175,0.03,0.36,learning
2026-03-20,organic,Nova Commerce Launch,A,740.99,824104,32738,2201,0.0397,0.02,0.34,active
2026-03-20,direct,Nova Commerce Launch,B,529.55,785913,46876,3579,0.0596,0.01,0.15,active
2026-03-20,referral,Nova Commerce Brand,C,976.79,2130868,65823,1306,0.0309,0.01,0.75,active
2026-03-21,meta_ads,Nova Commerce Prospecting,B,745.57,861774,12994,1351,0.0151,0.06,0.55,learning
2026-03-21,email,Nova Commerce Brand,C,878.52,1665836,75513,4893,0.0453,0.01,0.18,paused
2026-03-21,organic,Nova Commerce Retargeting,D,923.77,2052350,70533,5042,0.0344,0.01,0.18,limited
2026-03-21,direct,Nova Commerce Prospecting,D,1062.04,2173237,91067,10474,0.0419,0.01,0.1,active
2026-03-21,referral,Nova Commerce Launch,D,918.4,1753792,53682,6000,0.0306,0.02,0.15,active
2026-03-22,meta_ads,Nova Commerce Prospecting,D,784.43,916765,10257,882,0.0112,0.08,0.89,limited
2026-03-22,email,Nova Commerce Launch,D,905.02,948752,22156,288,0.0234,0.04,3.14,limited
2026-03-22,organic,Nova Commerce Retargeting,B,1035.25,2391433,24791,2043,0.0104,0.04,0.51,active
2026-03-22,direct,Nova Commerce Brand,D,809.23,1295679,48091,3179,0.0371,0.02,0.25,learning
2026-03-22,referral,Nova Commerce Prospecting,A,634.43,590915,37327,3499,0.0632,0.02,0.18,paused
2026-03-23,meta_ads,Nova Commerce Launch,A,708.62,1224560,48766,3878,0.0398,0.01,0.18,paused
2026-03-23,email,Nova Commerce Retargeting,C,687.89,1631400,110907,3651,0.068,0.01,0.19,limited
2026-03-23,organic,Nova Commerce Launch,B,730.33,1411203,19772,1160,0.014,0.04,0.63,active
2026-03-23,direct,Nova Commerce Brand,D,688.05,942532,44802,4094,0.0475,0.02,0.17,active
2026-03-23,referral,Nova Commerce Retargeting,D,1000.02,2492911,41308,670,0.0166,0.02,1.49,active
2026-03-24,meta_ads,Nova Commerce Prospecting,D,1070.01,1430388,62608,2659,0.0438,0.02,0.4,learning
2026-03-24,email,Nova Commerce Prospecting,C,592.47,671363,34189,875,0.0509,0.02,0.68,active
2026-03-24,organic,Nova Commerce Retargeting,A,981.63,1239413,36505,3635,0.0295,0.03,0.27,paused
2026-03-24,direct,Nova Commerce Launch,A,764.07,921514,59259,1285,0.0643,0.01,0.59,learning
2026-03-24,referral,Nova Commerce Retargeting,D,861.34,1860792,18715,1997,0.0101,0.05,0.43,paused
2026-03-25,meta_ads,Nova Commerce Prospecting,C,926.66,2025530,97907,7626,0.0483,0.01,0.12,learning
2026-03-25,email,Nova Commerce Brand,C,731.0,1812559,88964,3172,0.0491,0.01,0.23,active
2026-03-25,organic,Nova Commerce Launch,A,1054.14,1155520,15612,1664,0.0135,0.07,0.63,active
2026-03-25,direct,Nova Commerce Retargeting,C,780.98,974123,29944,2579,0.0307,0.03,0.3,paused
2026-03-25,referral,Nova Commerce Retargeting,B,695.03,1084819,57876,5709,0.0534,0.01,0.12,active
2026-03-26,meta_ads,Nova Commerce Retargeting,C,844.36,1894939,124808,6480,0.0659,0.01,0.13,learning
2026-03-26,email,Nova Commerce Offer,D,880.83,1773625,62398,4179,0.0352,0.01,0.21,active
2026-03-26,organic,Nova Commerce Brand,B,1093.35,1648830,104358,11085,0.0633,0.01,0.1,active
2026-03-26,direct,Nova Commerce Offer,B,857.55,1939977,71137,7136,0.0367,0.01,0.12,active
2026-03-26,referral,Nova Commerce Brand,A,326.19,500858,10901,824,0.0218,0.03,0.4,active
2026-03-27,meta_ads,Nova Commerce Retargeting,B,727.89,593611,14726,1688,0.0248,0.05,0.43,learning
2026-03-27,email,Nova Commerce Offer,C,728.79,1780556,86472,2078,0.0486,0.01,0.35,active
2026-03-27,organic,Nova Commerce Prospecting,A,1088.45,1906806,106323,3236,0.0558,0.01,0.34,active
2026-03-27,direct,Nova Commerce Prospecting,D,842.62,719489,23481,1790,0.0326,0.04,0.47,active
2026-03-27,referral,Nova Commerce Brand,D,678.46,1334010,22932,1885,0.0172,0.03,0.36,active
2026-03-28,meta_ads,Nova Commerce Prospecting,A,954.58,1587072,75204,932,0.0474,0.01,1.02,active
2026-03-28,email,Nova Commerce Prospecting,C,1101.34,2696551,34881,3758,0.0129,0.03,0.29,active
2026-03-28,organic,Nova Commerce Launch,D,787.88,1096551,20254,1766,0.0185,0.04,0.45,learning
2026-03-28,direct,Nova Commerce Prospecting,C,717.63,1265224,85524,7960,0.0676,0.01,0.09,active
2026-03-28,referral,Nova Commerce Brand,B,598.67,1175934,26751,3157,0.0227,0.02,0.19,learning
2026-03-29,meta_ads,Nova Commerce Retargeting,A,906.91,1927260,124449,9899,0.0646,0.01,0.09,active
2026-03-29,email,Nova Commerce Retargeting,D,969.53,1441588,25189,1950,0.0175,0.04,0.5,active
2026-03-29,organic,Nova Commerce Brand,D,798.82,1225083,72354,2253,0.0591,0.01,0.35,active
2026-03-29,direct,Nova Commerce Prospecting,A,896.4,2237288,28070,2462,0.0125,0.03,0.36,active
2026-03-29,referral,Nova Commerce Launch,C,960.04,1792670,103380,4276,0.0577,0.01,0.22,active
2026-03-30,meta_ads,Nova Commerce Retargeting,C,1057.6,2638149,143005,3213,0.0542,0.01,0.33,active
2026-03-30,email,Nova Commerce Prospecting,D,1128.27,2098145,92169,6586,0.0439,0.01,0.17,active
2026-03-30,organic,Nova Commerce Launch,B,612.81,935638,42883,2944,0.0458,0.01,0.21,active
2026-03-30,direct,Nova Commerce Prospecting,C,663.71,1240864,75322,2157,0.0607,0.01,0.31,active
2026-03-30,referral,Nova Commerce Offer,D,1222.29,2410241,143965,9613,0.0597,0.01,0.13,learning
2026-03-31,meta_ads,Nova Commerce Retargeting,C,713.29,1758170,18088,547,0.0103,0.04,1.3,active
2026-03-31,email,Nova Commerce Brand,C,1128.11,1432365,82660,9534,0.0577,0.01,0.12,limited
2026-03-31,organic,Nova Commerce Offer,A,740.15,1468930,37390,3560,0.0255,0.02,0.21,active
2026-03-31,direct,Nova Commerce Prospecting,C,967.1,2365356,52738,3449,0.0223,0.02,0.28,active
2026-03-31,referral,Nova Commerce Launch,A,650.11,1524730,22200,298,0.0146,0.03,2.18,active
2026-04-01,meta_ads,Nova Commerce Brand,B,613.05,1070599,64488,4526,0.0602,0.01,0.14,active
2026-04-01,email,Nova Commerce Brand,B,1007.69,1226219,51017,2061,0.0416,0.02,0.49,paused
2026-04-01,organic,Nova Commerce Brand,C,1042.85,1959400,106559,7962,0.0544,0.01,0.13,active
2026-04-01,direct,Nova Commerce Brand,C,792.92,652463,10913,754,0.0167,0.07,1.05,active
2026-04-01,referral,Nova Commerce Retargeting,C,429.84,741264,19032,1600,0.0257,0.02,0.27,limited
2026-04-02,meta_ads,Nova Commerce Launch,D,948.89,1982962,126062,4038,0.0636,0.01,0.23,active
2026-04-02,email,Nova Commerce Prospecting,D,1130.55,2365451,134069,14916,0.0567,0.01,0.08,active
2026-04-02,organic,Nova Commerce Retargeting,D,663.91,605972,17415,692,0.0287,0.04,0.96,active
2026-04-02,direct,Nova Commerce Brand,B,951.44,1281249,56342,5839,0.044,0.02,0.16,learning
2026-04-02,referral,Nova Commerce Launch,D,909.27,1512637,15617,1610,0.0103,0.06,0.56,limited
2026-04-03,meta_ads,Nova Commerce Brand,B,715.38,1305733,36843,4111,0.0282,0.02,0.17,learning
2026-04-03,email,Nova Commerce Retargeting,C,963.86,1640840,92581,7143,0.0564,0.01,0.13,paused
2026-04-03,organic,Nova Commerce Brand,A,977.93,1645810,58854,5607,0.0358,0.02,0.17,active
2026-04-03,direct,Nova Commerce Retargeting,D,880.82,768311,44159,3630,0.0575,0.02,0.24,active
2026-04-03,referral,Nova Commerce Prospecting,D,580.22,773341,12870,177,0.0166,0.05,3.28,learning
2026-04-04,meta_ads,Nova Commerce Prospecting,A,615.78,550882,30683,3042,0.0557,0.02,0.2,active
2026-04-04,email,Nova Commerce Offer,A,1034.61,2354146,27843,2365,0.0118,0.04,0.44,paused
2026-04-04,organic,Nova Commerce Launch,A,500.88,1248022,81411,5736,0.0652,0.01,0.09,active
2026-04-04,direct,Nova Commerce Prospecting,D,810.18,1699928,26151,600,0.0154,0.03,1.35,paused
2026-04-04,referral,Nova Commerce Offer,A,1233.61,1461858,27121,2926,0.0186,0.05,0.42,learning
2026-04-05,meta_ads,Nova Commerce Retargeting,A,682.21,1031151,59304,1193,0.0575,0.01,0.57,active
2026-04-05,email,Nova Commerce Launch,D,914.2,1209643,21942,1685,0.0181,0.04,0.54,active
2026-04-05,organic,Nova Commerce Brand,D,698.67,1414373,15503,390,0.011,0.05,1.79,active
2026-04-05,direct,Nova Commerce Retargeting,C,699.18,1008376,48519,5598,0.0481,0.01,0.12,active
2026-04-05,referral,Nova Commerce Prospecting,A,902.82,1865818,48079,5029,0.0258,0.02,0.18,active
2026-04-06,meta_ads,Nova Commerce Brand,D,951.98,2159726,127107,6428,0.0589,0.01,0.15,active
2026-04-06,email,Nova Commerce Brand,D,785.87,1667185,110289,13214,0.0662,0.01,0.06,active
2026-04-06,organic,Nova Commerce Brand,B,832.76,880114,24927,831,0.0283,0.03,1.0,learning
2026-04-06,direct,Nova Commerce Retargeting,B,636.3,1239652,31548,1701,0.0254,0.02,0.37,paused
2026-04-06,referral,Nova Commerce Brand,C,833.59,833324,25599,2351,0.0307,0.03,0.35,active
2026-04-07,meta_ads,Nova Commerce Offer,A,885.16,1804565,59870,2510,0.0332,0.01,0.35,active
2026-04-07,email,Nova Commerce Launch,B,855.12,2100035,92534,2043,0.0441,0.01,0.42,active
2026-04-07,organic,Nova Commerce Brand,B,804.86,1962856,82357,6716,0.042,0.01,0.12,active
2026-04-07,direct,Nova Commerce Prospecting,C,781.08,1425994,58151,1553,0.0408,0.01,0.5,active
2026-04-07,referral,Nova Commerce Brand,B,790.62,1668997,37401,2071,0.0224,0.02,0.38,learning
2026-04-08,meta_ads,Nova Commerce Launch,B,1152.57,1283225,87916,8348,0.0685,0.01,0.14,learning
2026-04-08,email,Nova Commerce Prospecting,B,1119.91,1223659,50927,3648,0.0416,0.02,0.31,active
2026-04-08,organic,Nova Commerce Brand,C,539.75,1003268,52614,5893,0.0524,0.01,0.09,active
2026-04-08,direct,Nova Commerce Brand,C,501.53,697157,25193,995,0.0361,0.02,0.5,paused
2026-04-08,referral,Nova Commerce Prospecting,C,866.07,1708485,105240,6568,0.0616,0.01,0.13,active
2026-04-09,meta_ads,Nova Commerce Launch,C,813.18,1143562,12055,438,0.0105,0.07,1.86,active
2026-04-09,email,Nova Commerce Launch,C,822.26,1528327,31101,2587,0.0203,0.03,0.32,active
2026-04-09,organic,Nova Commerce Retargeting,B,845.34,1637076,107570,12182,0.0657,0.01,0.07,active
2026-04-09,direct,Nova Commerce Retargeting,A,646.1,1422884,50690,3539,0.0356,0.01,0.18,active
2026-04-09,referral,Nova Commerce Prospecting,C,887.02,734647,22526,2588,0.0307,0.04,0.34,active
2026-04-10,meta_ads,Nova Commerce Offer,D,901.69,1122489,15223,1382,0.0136,0.06,0.65,learning
2026-04-10,email,Nova Commerce Launch,A,706.39,621320,39584,4743,0.0637,0.02,0.15,paused
2026-04-10,organic,Nova Commerce Launch,B,457.3,876881,39234,2042,0.0447,0.01,0.22,active
2026-04-10,direct,Nova Commerce Brand,C,770.91,1909706,30477,1885,0.016,0.03,0.41,active
2026-04-10,referral,Nova Commerce Launch,D,844.58,1443470,94981,1113,0.0658,0.01,0.76,active
2026-04-11,meta_ads,Nova Commerce Launch,A,608.06,847007,12334,474,0.0146,0.05,1.28,learning
2026-04-11,email,Nova Commerce Offer,A,815.18,2029872,78422,9365,0.0386,0.01,0.09,active
2026-04-11,organic,Nova Commerce Offer,A,838.62,1654067,51637,1930,0.0312,0.02,0.43,paused
2026-04-11,direct,Nova Commerce Offer,D,470.02,760335,35141,3070,0.0462,0.01,0.15,active
2026-04-11,referral,Nova Commerce Launch,B,1054.54,2451409,74001,2254,0.0302,0.01,0.47,active
2026-04-12,meta_ads,Nova Commerce Offer,D,1020.65,1576296,62268,6818,0.0395,0.02,0.15,limited
2026-04-12,email,Nova Commerce Retargeting,B,470.09,867121,51952,3439,0.0599,0.01,0.14,active
2026-04-12,organic,Nova Commerce Offer,C,1052.68,1001639,64963,4497,0.0649,0.02,0.23,paused
2026-04-12,direct,Nova Commerce Launch,D,597.65,1341812,50129,2631,0.0374,0.01,0.23,paused
2026-04-12,referral,Nova Commerce Brand,A,678.67,641372,31971,1266,0.0498,0.02,0.54,active
2026-04-13,meta_ads,Nova Commerce Offer,B,545.93,552315,29551,2855,0.0535,0.02,0.19,active
2026-04-13,email,Nova Commerce Brand,D,994.17,912742,19679,1689,0.0216,0.05,0.59,learning
2026-04-13,organic,Nova Commerce Retargeting,C,737.48,1276484,27460,1198,0.0215,0.03,0.62,paused
2026-04-13,direct,Nova Commerce Prospecting,D,727.19,1771027,82664,7433,0.0467,0.01,0.1,learning
2026-04-13,referral,Nova Commerce Offer,A,710.69,1088617,61939,7136,0.0569,0.01,0.1,active
2026-04-14,meta_ads,Nova Commerce Brand,D,710.02,1588181,32868,1204,0.0207,0.02,0.59,active
2026-04-14,email,Nova Commerce Retargeting,D,884.25,1606734,68614,2643,0.0427,0.01,0.33,active
2026-04-14,organic,Nova Commerce Retargeting,D,723.89,624511,14947,1436,0.0239,0.05,0.5,active
2026-04-14,direct,Nova Commerce Retargeting,B,742.17,830883,53629,6368,0.0645,0.01,0.12,learning
2026-04-14,referral,Nova Commerce Launch,C,874.01,852068,40960,3208,0.0481,0.02,0.27,active
2026-04-15,meta_ads,Nova Commerce Launch,C,737.78,845525,45872,1435,0.0543,0.02,0.51,limited
2026-04-15,email,Nova Commerce Launch,A,814.54,1415357,48652,2071,0.0344,0.02,0.39,active
2026-04-15,organic,Nova Commerce Prospecting,B,868.57,1803213,37747,1637,0.0209,0.02,0.53,active
2026-04-15,direct,Nova Commerce Prospecting,B,628.23,1065713,31039,3648,0.0291,0.02,0.17,paused
2026-04-15,referral,Nova Commerce Prospecting,D,1010.97,1367200,39366,3532,0.0288,0.03,0.29,learning
2026-04-16,meta_ads,Nova Commerce Launch,A,1012.37,1445157,49444,608,0.0342,0.02,1.67,active
2026-04-16,email,Nova Commerce Retargeting,B,860.55,949813,23208,2758,0.0244,0.04,0.31,active
2026-04-16,organic,Nova Commerce Prospecting,B,842.31,1388052,14818,768,0.0107,0.06,1.1,learning
2026-04-16,direct,Nova Commerce Brand,D,781.42,899924,30348,1206,0.0337,0.03,0.65,active
2026-04-16,referral,Nova Commerce Launch,A,949.06,2258568,126361,9569,0.0559,0.01,0.1,learning
