date,channel,campaign_name,ad_set_or_group,spend,impressions,clicks,conversions,ctr,cpc,cpa,status
2026-03-14,meta_ads,Prime Market Prospecting,D,305.49,531747,20984,449,0.0395,0.01,0.68,learning
2026-03-14,linkedin_ads,Prime Market Brand,B,434.34,547884,35672,3805,0.0651,0.01,0.11,active
2026-03-14,email,Prime Market Offer,C,373.9,431507,21931,374,0.0508,0.02,1.0,active
2026-03-15,meta_ads,Prime Market Brand,B,404.27,348940,5022,279,0.0144,0.08,1.45,active
2026-03-15,linkedin_ads,Prime Market Launch,B,440.04,904908,35386,3904,0.0391,0.01,0.11,learning
2026-03-15,email,Prime Market Launch,D,303.11,509745,19276,1269,0.0378,0.02,0.24,limited
2026-03-16,meta_ads,Prime Market Offer,B,356.76,653993,21582,986,0.033,0.02,0.36,active
2026-03-16,linkedin_ads,Prime Market Prospecting,B,382.64,816591,34848,631,0.0427,0.01,0.61,learning
2026-03-16,email,Prime Market Brand,B,350.32,409363,18108,1022,0.0442,0.02,0.34,active
2026-03-17,meta_ads,Prime Market Offer,D,328.4,651675,20067,429,0.0308,0.02,0.77,active
2026-03-17,linkedin_ads,Prime Market Prospecting,B,316.3,702354,46388,1986,0.066,0.01,0.16,learning
2026-03-17,email,Prime Market Prospecting,C,455.08,727313,27328,2651,0.0376,0.02,0.17,limited
2026-03-18,meta_ads,Prime Market Launch,B,412.98,759246,42761,5113,0.0563,0.01,0.08,limited
2026-03-18,linkedin_ads,Prime Market Retargeting,D,361.69,499022,21635,351,0.0434,0.02,1.03,active
2026-03-18,email,Prime Market Prospecting,C,268.63,439556,4416,104,0.01,0.06,2.58,active
2026-03-19,meta_ads,Prime Market Brand,B,506.12,1058001,11481,1201,0.0109,0.04,0.42,active
2026-03-19,linkedin_ads,Prime Market Brand,C,382.88,936178,12042,1021,0.0129,0.03,0.38,active
2026-03-19,email,Prime Market Launch,D,316.6,783447,43240,2489,0.0552,0.01,0.13,active
2026-03-20,meta_ads,Prime Market Prospecting,D,453.91,945967,21292,2060,0.0225,0.02,0.22,active
2026-03-20,linkedin_ads,Prime Market Brand,A,422.29,643168,37477,1715,0.0583,0.01,0.25,learning
2026-03-20,email,Prime Market Brand,A,296.36,563196,7982,201,0.0142,0.04,1.47,paused
2026-03-21,meta_ads,Prime Market Prospecting,D,312.43,289330,16544,1204,0.0572,0.02,0.26,active
2026-03-21,linkedin_ads,Prime Market Offer,D,352.65,583644,6344,238,0.0109,0.06,1.48,learning
2026-03-21,email,Prime Market Brand,A,344.82,616329,23048,1833,0.0374,0.01,0.19,learning
2026-03-22,meta_ads,Prime Market Brand,C,400.42,825322,31321,1756,0.038,0.01,0.23,limited
2026-03-22,linkedin_ads,Prime Market Brand,A,386.15,727275,20295,1338,0.0279,0.02,0.29,learning
2026-03-22,email,Prime Market Brand,A,353.43,583422,28416,722,0.0487,0.01,0.49,active
2026-03-23,meta_ads,Prime Market Brand,A,372.61,432667,27321,2713,0.0631,0.01,0.14,active
2026-03-23,linkedin_ads,Prime Market Launch,B,305.91,623631,19076,1552,0.0306,0.02,0.2,active
2026-03-23,email,Prime Market Retargeting,D,339.81,755959,14031,943,0.0186,0.02,0.36,active
2026-03-24,meta_ads,Prime Market Launch,D,386.46,566469,35045,2569,0.0619,0.01,0.15,active
2026-03-24,linkedin_ads,Prime Market Offer,A,530.86,957508,18252,351,0.0191,0.03,1.51,active
2026-03-24,email,Prime Market Offer,C,427.73,405478,6469,726,0.016,0.07,0.59,active
2026-03-25,meta_ads,Prime Market Retargeting,A,335.59,441477,5546,115,0.0126,0.06,2.92,active
2026-03-25,linkedin_ads,Prime Market Brand,B,275.06,585502,26346,2652,0.045,0.01,0.1,learning
2026-03-25,email,Prime Market Brand,C,390.16,609244,15911,916,0.0261,0.02,0.43,learning
2026-03-26,meta_ads,Prime Market Retargeting,C,421.8,967604,53991,1988,0.0558,0.01,0.21,learning
2026-03-26,linkedin_ads,Prime Market Retargeting,C,518.45,954741,11973,409,0.0125,0.04,1.27,active
2026-03-26,email,Prime Market Prospecting,B,704.69,1344877,54612,4905,0.0406,0.01,0.14,active
2026-03-27,meta_ads,Prime Market Launch,D,463.42,383214,5377,230,0.014,0.09,2.01,learning
2026-03-27,linkedin_ads,Prime Market Brand,A,206.84,405331,6213,565,0.0153,0.03,0.37,active
2026-03-27,email,Prime Market Launch,D,326.6,509163,29865,1875,0.0587,0.01,0.17,active
2026-03-28,meta_ads,Prime Market Launch,D,449.93,893386,30619,1978,0.0343,0.01,0.23,paused
2026-03-28,linkedin_ads,Prime Market Retargeting,B,332.8,613853,16553,401,0.027,0.02,0.83,limited
2026-03-28,email,Prime Market Brand,C,428.04,481786,15068,1547,0.0313,0.03,0.28,limited
2026-03-29,meta_ads,Prime Market Retargeting,A,302.71,452026,12184,286,0.027,0.02,1.06,paused
2026-03-29,linkedin_ads,Prime Market Prospecting,D,310.38,482158,11075,1265,0.023,0.03,0.25,active
2026-03-29,email,Prime Market Brand,C,362.68,866294,18138,1820,0.0209,0.02,0.2,learning
2026-03-30,meta_ads,Prime Market Prospecting,B,418.94,936858,36124,3910,0.0386,0.01,0.11,paused
2026-03-30,linkedin_ads,Prime Market Prospecting,D,408.61,621349,25799,2265,0.0415,0.02,0.18,active
2026-03-30,email,Prime Market Offer,D,518.72,830749,8648,877,0.0104,0.06,0.59,learning
2026-03-31,meta_ads,Prime Market Prospecting,B,542.1,835688,54170,3311,0.0648,0.01,0.16,limited
2026-03-31,linkedin_ads,Prime Market Brand,C,389.43,709808,44663,1792,0.0629,0.01,0.22,active
2026-03-31,email,Prime Market Retargeting,D,446.68,772180,47383,2855,0.0614,0.01,0.16,learning
2026-04-01,meta_ads,Prime Market Brand,C,281.93,448580,18310,389,0.0408,0.02,0.72,active
2026-04-01,linkedin_ads,Prime Market Offer,C,397.34,541347,12611,524,0.0233,0.03,0.76,active
2026-04-01,email,Prime Market Launch,D,404.2,792698,51419,943,0.0649,0.01,0.43,learning
2026-04-02,meta_ads,Prime Market Brand,A,364.7,474778,27238,1598,0.0574,0.01,0.23,active
2026-04-02,linkedin_ads,Prime Market Launch,A,423.35,732546,50239,4423,0.0686,0.01,0.1,paused
2026-04-02,email,Prime Market Prospecting,A,334.7,493471,5491,604,0.0111,0.06,0.55,active
2026-04-03,meta_ads,Prime Market Offer,D,453.27,1022375,35969,3831,0.0352,0.01,0.12,active
2026-04-03,linkedin_ads,Prime Market Prospecting,A,335.1,367480,5161,282,0.014,0.06,1.19,active
2026-04-03,email,Prime Market Offer,B,427.15,810484,16381,1544,0.0202,0.03,0.28,active
2026-04-04,meta_ads,Prime Market Prospecting,D,371.44,797041,32824,1878,0.0412,0.01,0.2,active
2026-04-04,linkedin_ads,Prime Market Offer,D,273.69,655116,23504,694,0.0359,0.01,0.39,active
2026-04-04,email,Prime Market Brand,C,323.97,407476,7955,880,0.0195,0.04,0.37,active
2026-04-05,meta_ads,Prime Market Launch,D,448.44,1017156,43667,695,0.0429,0.01,0.65,active
2026-04-05,linkedin_ads,Prime Market Prospecting,D,340.32,715496,48681,2435,0.068,0.01,0.14,active
2026-04-05,email,Prime Market Brand,C,409.37,669924,43268,4558,0.0646,0.01,0.09,learning
2026-04-06,meta_ads,Prime Market Retargeting,C,357.78,737736,39824,3808,0.054,0.01,0.09,active
2026-04-06,linkedin_ads,Prime Market Brand,B,313.28,277174,3719,362,0.0134,0.08,0.87,paused
2026-04-06,email,Prime Market Launch,B,257.83,397831,5120,594,0.0129,0.05,0.43,active
2026-04-07,meta_ads,Prime Market Retargeting,D,219.39,489676,30229,1377,0.0617,0.01,0.16,active
2026-04-07,linkedin_ads,Prime Market Retargeting,B,447.07,490696,25863,1491,0.0527,0.02,0.3,limited
2026-04-07,email,Prime Market Retargeting,D,483.33,861151,29364,1192,0.0341,0.02,0.41,active
2026-04-08,meta_ads,Prime Market Retargeting,B,275.02,347727,8899,337,0.0256,0.03,0.82,active
2026-04-08,linkedin_ads,Prime Market Retargeting,C,604.64,838255,32884,3693,0.0392,0.02,0.16,active
2026-04-08,email,Prime Market Prospecting,A,416.12,647903,18533,1317,0.0286,0.02,0.32,active
2026-04-09,meta_ads,Prime Market Offer,B,326.31,647530,42920,3946,0.0663,0.01,0.08,active
2026-04-09,linkedin_ads,Prime Market Brand,D,468.78,429696,16218,1332,0.0377,0.03,0.35,limited
2026-04-09,email,Prime Market Offer,D,534.01,1229086,21729,2532,0.0177,0.02,0.21,paused
2026-04-10,meta_ads,Prime Market Launch,D,481.77,696874,12452,1189,0.0179,0.04,0.41,paused
2026-04-10,linkedin_ads,Prime Market Prospecting,D,394.39,669714,27117,3093,0.0405,0.01,0.13,paused
2026-04-10,email,Prime Market Brand,B,306.27,324578,13096,579,0.0403,0.02,0.53,learning
2026-04-11,meta_ads,Prime Market Offer,C,372.04,867864,31606,787,0.0364,0.01,0.47,limited
2026-04-11,linkedin_ads,Prime Market Retargeting,C,498.32,629863,16321,1029,0.0259,0.03,0.48,learning
2026-04-11,email,Prime Market Brand,D,497.54,803881,8589,658,0.0107,0.06,0.76,paused
2026-04-12,meta_ads,Prime Market Retargeting,C,503.52,1030941,62931,7461,0.061,0.01,0.07,learning
2026-04-12,linkedin_ads,Prime Market Offer,A,434.13,650757,12124,1262,0.0186,0.04,0.34,active
2026-04-12,email,Prime Market Brand,B,311.14,528692,27922,2120,0.0528,0.01,0.15,active
2026-04-13,meta_ads,Prime Market Launch,A,494.94,743929,10971,753,0.0147,0.05,0.66,active
2026-04-13,linkedin_ads,Prime Market Retargeting,C,410.88,496816,19268,570,0.0388,0.02,0.72,active
2026-04-13,email,Prime Market Launch,A,508.78,1144558,76334,1331,0.0667,0.01,0.38,active
2026-04-14,meta_ads,Prime Market Launch,D,410.78,557455,8239,706,0.0148,0.05,0.58,paused
2026-04-14,linkedin_ads,Prime Market Brand,D,235.8,393257,5425,269,0.0138,0.04,0.88,active
2026-04-14,email,Prime Market Retargeting,B,497.37,826625,38656,2230,0.0468,0.01,0.22,paused
2026-04-15,meta_ads,Prime Market Launch,B,408.04,554300,23394,601,0.0422,0.02,0.68,active
2026-04-15,linkedin_ads,Prime Market Launch,A,270.79,349152,14493,1616,0.0415,0.02,0.17,learning
2026-04-15,email,Prime Market Launch,C,328.73,808864,16482,1948,0.0204,0.02,0.17,learning
2026-04-16,meta_ads,Prime Market Brand,B,284.47,395406,23851,1074,0.0603,0.01,0.26,active
2026-04-16,linkedin_ads,Prime Market Prospecting,C,447.09,1098850,65384,4364,0.0595,0.01,0.1,active
2026-04-16,email,Prime Market Launch,D,372.14,913053,51729,2073,0.0567,0.01,0.18,learning
2026-04-17,meta_ads,Prime Market Retargeting,D,382.1,559765,22135,2354,0.0395,0.02,0.16,paused
2026-04-17,linkedin_ads,Prime Market Brand,C,333.29,753785,33178,1093,0.044,0.01,0.3,active
2026-04-17,email,Prime Market Prospecting,D,425.39,694342,34255,3904,0.0493,0.01,0.11,active
2026-04-18,meta_ads,Prime Market Offer,A,476.39,426972,11951,1005,0.028,0.04,0.47,active
2026-04-18,linkedin_ads,Prime Market Launch,D,383.61,531737,29758,1121,0.056,0.01,0.34,paused
2026-04-18,email,Prime Market Prospecting,A,499.87,723279,33665,948,0.0465,0.01,0.53,active
2026-04-19,meta_ads,Prime Market Offer,B,278.32,307867,15225,688,0.0495,0.02,0.4,paused
2026-04-19,linkedin_ads,Prime Market Offer,A,339.02,724808,29487,2286,0.0407,0.01,0.15,learning
2026-04-19,email,Prime Market Prospecting,A,410.4,690270,34619,478,0.0502,0.01,0.86,active
2026-04-20,meta_ads,Prime Market Prospecting,B,387.6,438449,17969,791,0.041,0.02,0.49,active
2026-04-20,linkedin_ads,Prime Market Retargeting,D,481.0,771014,42788,505,0.0555,0.01,0.95,active
2026-04-20,email,Prime Market Launch,B,424.64,566189,14117,307,0.0249,0.03,1.38,active
2026-04-21,meta_ads,Prime Market Offer,C,410.82,887984,46073,3753,0.0519,0.01,0.11,active
2026-04-21,linkedin_ads,Prime Market Launch,D,383.97,654383,15063,1514,0.023,0.03,0.25,learning
2026-04-21,email,Prime Market Retargeting,B,528.79,936185,48877,3352,0.0522,0.01,0.16,active
2026-04-22,meta_ads,Prime Market Brand,A,414.69,371906,10999,964,0.0296,0.04,0.43,paused
2026-04-22,linkedin_ads,Prime Market Prospecting,C,484.8,1047871,38259,768,0.0365,0.01,0.63,learning
2026-04-22,email,Prime Market Prospecting,A,426.71,910916,48053,2557,0.0528,0.01,0.17,learning
2026-04-23,meta_ads,Prime Market Offer,A,488.9,1071372,50679,2144,0.0473,0.01,0.23,paused
2026-04-23,linkedin_ads,Prime Market Retargeting,D,373.93,560990,13771,676,0.0245,0.03,0.55,active
2026-04-23,email,Prime Market Prospecting,A,351.14,384888,16474,217,0.0428,0.02,1.62,active
2026-04-24,meta_ads,Prime Market Offer,A,331.43,620666,35240,2778,0.0568,0.01,0.12,active
2026-04-24,linkedin_ads,Prime Market Prospecting,D,538.25,977911,14906,1745,0.0152,0.04,0.31,active
2026-04-24,email,Prime Market Retargeting,D,313.6,539029,27744,746,0.0515,0.01,0.42,active
