order_id,created_at,customer_id,product,currency,amount,discount_pct,channel,status,payment_method
cli_0007_ord_00065,2026-03-06,926d66c27fb0,membership,AUD,1049.03,25,referral,paid,paypal
cli_0007_ord_00066,2026-04-15,4354516ad56b,starter plan,AUD,467.21,10,linkedin_ads,paid,card
cli_0007_ord_00067,2026-01-17,e209cf5abda7,membership,AUD,1307.53,15,referral,paid,wallet
cli_0007_ord_00068,2026-03-26,1c64e2a63d58,pro plan,AUD,1200.62,10,referral,pending,bank_transfer
cli_0007_ord_00069,2026-02-10,d36b260b8eb8,annual subscription,AUD,940.46,20,referral,paid,paypal
cli_0007_ord_00070,2026-03-06,f575b908962a,service retainer,AUD,1833.6,15,google_ads,paid,upi
cli_0007_ord_00071,2026-02-28,01493e646e09,premium bundle,AUD,1765.79,15,google_ads,paid,wallet
cli_0007_ord_00072,2026-04-24,a1b5a5eea2e8,audit package,AUD,270.15,20,google_ads,paid,card
cli_0007_ord_00073,2025-12-16,f164e41f4cad,premium bundle,AUD,248.53,10,google_ads,paid,wallet
cli_0007_ord_00074,2025-11-21,2e51527f4123,annual subscription,AUD,2020.75,15,referral,paid,paypal
cli_0007_ord_00075,2025-11-22,b0cbce06786d,audit package,AUD,770.62,10,linkedin_ads,paid,card
cli_0007_ord_00076,2025-12-24,2ff4d9e3ecf9,membership,AUD,205.63,0,google_ads,paid,upi
cli_0007_ord_00077,2026-03-01,2ffa99d0b2a7,annual subscription,AUD,1454.18,25,linkedin_ads,paid,paypal
cli_0007_ord_00078,2025-12-21,a0ca93eb90af,premium bundle,AUD,588.19,25,referral,paid,upi
cli_0007_ord_00079,2025-10-31,1e625ecd7d48,annual subscription,AUD,1309.89,10,google_ads,paid,upi
cli_0007_ord_00080,2026-01-03,183f75570bbc,starter plan,AUD,1428.12,20,referral,paid,paypal
cli_0007_ord_00081,2026-04-18,30590c7fc441,starter plan,AUD,1436.76,10,linkedin_ads,paid,paypal
cli_0007_ord_00082,2026-04-06,db234f4607d7,service retainer,AUD,1557.28,15,referral,paid,paypal
