date,channel,campaign_name,ad_set_or_group,spend,impressions,clicks,conversions,ctr,cpc,cpa,status
2026-03-03,email,Pulse Market Prospecting,C,315.31,467328,15978,1551,0.0342,0.02,0.2,active
2026-03-03,direct,Pulse Market Prospecting,A,290.49,284493,3960,211,0.0139,0.07,1.38,active
2026-03-03,linkedin_ads,Pulse Market Retargeting,A,262.09,489733,16137,1615,0.033,0.02,0.16,active
2026-03-03,tiktok_ads,Pulse Market Offer,A,255.01,574578,21691,946,0.0378,0.01,0.27,learning
2026-03-04,google_ads,Pulse Market Retargeting,A,296.08,393760,4307,456,0.0109,0.07,0.65,learning
2026-03-04,email,Pulse Market Brand,B,269.34,250466,2830,79,0.0113,0.1,3.41,limited
2026-03-04,direct,Pulse Market Prospecting,B,310.77,515403,16482,738,0.032,0.02,0.42,active
2026-03-04,linkedin_ads,Pulse Market Retargeting,C,153.07,225956,13976,1130,0.0619,0.01,0.14,active
2026-03-04,tiktok_ads,Pulse Market Brand,A,283.03,359021,11957,587,0.0333,0.02,0.48,active
2026-03-05,google_ads,Pulse Market Brand,B,287.56,330217,13070,991,0.0396,0.02,0.29,active
2026-03-05,email,Pulse Market Prospecting,C,266.93,656788,36378,467,0.0554,0.01,0.57,learning
2026-03-05,direct,Pulse Market Launch,C,211.91,430881,20205,895,0.0469,0.01,0.24,learning
2026-03-05,linkedin_ads,Pulse Market Prospecting,C,267.47,218794,3157,40,0.0144,0.08,6.69,active
2026-03-05,tiktok_ads,Pulse Market Launch,C,240.5,544350,10133,1070,0.0186,0.02,0.22,active
2026-03-06,google_ads,Pulse Market Brand,A,185.78,341694,4067,426,0.0119,0.05,0.44,active
2026-03-06,email,Pulse Market Launch,A,337.6,381987,14971,1151,0.0392,0.02,0.29,learning
2026-03-06,direct,Pulse Market Retargeting,D,226.32,555335,23991,266,0.0432,0.01,0.85,paused
2026-03-06,linkedin_ads,Pulse Market Retargeting,B,264.44,363694,24261,1076,0.0667,0.01,0.25,limited
2026-03-06,tiktok_ads,Pulse Market Launch,A,297.02,413108,24916,379,0.0603,0.01,0.78,active
2026-03-07,google_ads,Pulse Market Launch,D,244.17,523324,33030,3244,0.0631,0.01,0.08,paused
2026-03-07,email,Pulse Market Retargeting,B,288.98,485510,17937,1615,0.0369,0.02,0.18,paused
2026-03-07,direct,Pulse Market Brand,D,274.87,538711,18805,1768,0.0349,0.01,0.16,limited
2026-03-07,linkedin_ads,Pulse Market Brand,A,236.57,275697,17456,203,0.0633,0.01,1.17,active
2026-03-07,tiktok_ads,Pulse Market Brand,C,248.96,301225,5665,484,0.0188,0.04,0.51,active
2026-03-08,google_ads,Pulse Market Offer,A,273.7,614910,40981,4800,0.0666,0.01,0.06,limited
2026-03-08,email,Pulse Market Prospecting,C,231.5,334080,11462,742,0.0343,0.02,0.31,active
2026-03-08,direct,Pulse Market Offer,D,237.02,586014,37684,2501,0.0643,0.01,0.09,active
2026-03-08,linkedin_ads,Pulse Market Offer,A,258.96,465609,19157,1456,0.0411,0.01,0.18,learning
2026-03-08,tiktok_ads,Pulse Market Retargeting,C,269.2,512692,16240,1456,0.0317,0.02,0.18,active
2026-03-09,google_ads,Pulse Market Brand,B,308.55,567107,18030,1343,0.0318,0.02,0.23,learning
2026-03-09,email,Pulse Market Retargeting,D,281.29,439939,20721,1036,0.0471,0.01,0.27,active
2026-03-09,direct,Pulse Market Launch,A,259.6,460087,19873,721,0.0432,0.01,0.36,active
2026-03-09,linkedin_ads,Pulse Market Retargeting,D,236.14,339352,21528,439,0.0634,0.01,0.54,active
2026-03-09,tiktok_ads,Pulse Market Offer,D,222.82,267219,15783,1769,0.0591,0.01,0.13,learning
2026-03-10,google_ads,Pulse Market Launch,C,281.28,327250,10312,304,0.0315,0.03,0.93,limited
2026-03-10,email,Pulse Market Prospecting,A,219.35,459078,17810,743,0.0388,0.01,0.3,active
2026-03-10,direct,Pulse Market Offer,A,252.23,209824,10161,820,0.0484,0.02,0.31,learning
2026-03-10,linkedin_ads,Pulse Market Brand,C,256.36,442545,18793,1749,0.0425,0.01,0.15,active
2026-03-10,tiktok_ads,Pulse Market Launch,B,253.03,278308,10078,1122,0.0362,0.03,0.23,limited
2026-03-11,google_ads,Pulse Market Brand,A,233.7,513772,12455,758,0.0242,0.02,0.31,learning
2026-03-11,email,Pulse Market Retargeting,A,245.99,548399,8746,749,0.0159,0.03,0.33,learning
2026-03-11,direct,Pulse Market Launch,B,304.88,454527,30429,2173,0.0669,0.01,0.14,active
2026-03-11,linkedin_ads,Pulse Market Retargeting,A,172.55,416715,12774,412,0.0307,0.01,0.42,active
2026-03-11,tiktok_ads,Pulse Market Prospecting,A,278.81,482555,16923,335,0.0351,0.02,0.83,learning
2026-03-12,google_ads,Pulse Market Retargeting,D,262.56,475539,16573,179,0.0349,0.02,1.47,paused
2026-03-12,email,Pulse Market Offer,D,253.53,363384,14184,395,0.039,0.02,0.64,paused
2026-03-12,direct,Pulse Market Retargeting,B,190.06,183623,8198,270,0.0446,0.02,0.7,active
2026-03-12,linkedin_ads,Pulse Market Prospecting,B,310.58,410305,13092,1520,0.0319,0.02,0.2,active
2026-03-12,tiktok_ads,Pulse Market Brand,B,178.92,250071,12537,1121,0.0501,0.01,0.16,limited
2026-03-13,google_ads,Pulse Market Launch,B,288.24,561202,6843,328,0.0122,0.04,0.88,learning
2026-03-13,email,Pulse Market Offer,D,213.31,486522,31226,2784,0.0642,0.01,0.08,active
2026-03-13,direct,Pulse Market Retargeting,A,216.23,222188,2675,114,0.012,0.08,1.9,active
2026-03-13,linkedin_ads,Pulse Market Launch,A,132.43,153669,5437,409,0.0354,0.02,0.32,paused
2026-03-13,tiktok_ads,Pulse Market Launch,B,341.51,518361,32526,1943,0.0627,0.01,0.18,learning
2026-03-14,google_ads,Pulse Market Offer,C,347.92,498764,5234,565,0.0105,0.07,0.62,learning
2026-03-14,email,Pulse Market Brand,C,218.43,416959,11732,1377,0.0281,0.02,0.16,paused
2026-03-14,direct,Pulse Market Brand,C,300.98,401981,5548,656,0.0138,0.05,0.46,active
2026-03-14,linkedin_ads,Pulse Market Offer,D,251.1,300850,17533,506,0.0583,0.01,0.5,paused
2026-03-14,tiktok_ads,Pulse Market Offer,A,163.42,255300,13934,147,0.0546,0.01,1.11,active
2026-03-15,google_ads,Pulse Market Prospecting,B,202.3,409818,12489,410,0.0305,0.02,0.49,active
2026-03-15,email,Pulse Market Prospecting,A,297.36,644123,27462,367,0.0426,0.01,0.81,active
2026-03-15,direct,Pulse Market Launch,A,295.63,580889,37197,2071,0.064,0.01,0.14,active
2026-03-15,linkedin_ads,Pulse Market Offer,D,324.11,647831,9733,1155,0.015,0.03,0.28,paused
2026-03-15,tiktok_ads,Pulse Market Launch,B,305.0,277549,10025,469,0.0361,0.03,0.65,active
2026-03-16,google_ads,Pulse Market Offer,D,285.39,601627,28498,3231,0.0474,0.01,0.09,learning
2026-03-16,email,Pulse Market Brand,B,338.65,307307,15551,991,0.0506,0.02,0.34,active
2026-03-16,direct,Pulse Market Offer,D,207.62,316205,18549,1624,0.0587,0.01,0.13,learning
2026-03-16,linkedin_ads,Pulse Market Launch,D,197.09,393456,13335,799,0.0339,0.01,0.25,paused
2026-03-16,tiktok_ads,Pulse Market Brand,B,231.89,330644,17548,1053,0.0531,0.01,0.22,active
2026-03-17,google_ads,Pulse Market Launch,A,148.04,282943,12948,704,0.0458,0.01,0.21,learning
2026-03-17,email,Pulse Market Retargeting,C,294.24,643338,27668,1405,0.043,0.01,0.21,active
2026-03-17,direct,Pulse Market Retargeting,C,327.15,701480,9942,339,0.0142,0.03,0.97,active
2026-03-17,linkedin_ads,Pulse Market Launch,D,250.42,216662,13765,683,0.0635,0.02,0.37,learning
2026-03-17,tiktok_ads,Pulse Market Retargeting,D,238.14,587485,36732,2538,0.0625,0.01,0.09,active
2026-03-18,google_ads,Pulse Market Offer,C,305.11,356468,19180,1470,0.0538,0.02,0.21,learning
2026-03-18,email,Pulse Market Launch,A,247.02,470646,30425,2126,0.0646,0.01,0.12,active
2026-03-18,direct,Pulse Market Prospecting,A,223.43,510724,5906,355,0.0116,0.04,0.63,limited
2026-03-18,linkedin_ads,Pulse Market Prospecting,B,142.46,138215,4967,525,0.0359,0.03,0.27,active
2026-03-18,tiktok_ads,Pulse Market Brand,D,295.38,617092,40757,992,0.066,0.01,0.3,active
2026-03-19,google_ads,Pulse Market Prospecting,A,232.44,312918,19173,1308,0.0613,0.01,0.18,active
2026-03-19,email,Pulse Market Brand,A,179.64,315337,7374,325,0.0234,0.02,0.55,paused
2026-03-19,direct,Pulse Market Prospecting,A,287.42,399830,6264,155,0.0157,0.05,1.85,active
2026-03-19,linkedin_ads,Pulse Market Offer,B,288.66,542550,25607,1739,0.0472,0.01,0.17,active
2026-03-19,tiktok_ads,Pulse Market Prospecting,A,364.92,440314,13628,621,0.031,0.03,0.59,active
2026-03-20,google_ads,Pulse Market Offer,D,276.24,446598,12371,1106,0.0277,0.02,0.25,active
2026-03-20,email,Pulse Market Brand,A,314.31,258276,9756,1085,0.0378,0.03,0.29,learning
2026-03-20,direct,Pulse Market Launch,D,220.59,370672,11681,852,0.0315,0.02,0.26,active
2026-03-20,linkedin_ads,Pulse Market Offer,B,325.12,558948,23274,2187,0.0416,0.01,0.15,active
2026-03-20,tiktok_ads,Pulse Market Offer,C,209.71,367251,20712,2400,0.0564,0.01,0.09,limited
2026-03-21,google_ads,Pulse Market Offer,A,308.14,410068,19314,2273,0.0471,0.02,0.14,paused
2026-03-21,email,Pulse Market Prospecting,B,226.86,449297,20866,1998,0.0464,0.01,0.11,learning
2026-03-21,direct,Pulse Market Offer,C,270.02,333070,9027,649,0.0271,0.03,0.42,active
2026-03-21,linkedin_ads,Pulse Market Retargeting,B,223.25,256704,14170,670,0.0552,0.02,0.33,active
2026-03-21,tiktok_ads,Pulse Market Launch,A,309.91,367265,10838,825,0.0295,0.03,0.38,learning
2026-03-22,google_ads,Pulse Market Brand,B,284.73,466826,18952,529,0.0406,0.02,0.54,active
2026-03-22,email,Pulse Market Retargeting,D,343.66,607781,9530,534,0.0157,0.04,0.64,learning
2026-03-22,direct,Pulse Market Offer,B,338.61,479584,27111,2233,0.0565,0.01,0.15,active
2026-03-22,linkedin_ads,Pulse Market Brand,B,250.46,624097,38985,2671,0.0625,0.01,0.09,paused
2026-03-22,tiktok_ads,Pulse Market Offer,C,236.13,334552,8973,482,0.0268,0.03,0.49,active
2026-03-23,google_ads,Pulse Market Retargeting,C,314.06,359485,21947,546,0.0611,0.01,0.58,limited
2026-03-23,email,Pulse Market Prospecting,B,221.29,342689,14723,1003,0.043,0.02,0.22,limited
2026-03-23,direct,Pulse Market Launch,B,255.98,582940,6025,446,0.0103,0.04,0.57,active
2026-03-23,linkedin_ads,Pulse Market Retargeting,D,181.36,178642,6258,441,0.035,0.03,0.41,active
2026-03-23,tiktok_ads,Pulse Market Brand,B,287.61,406275,19723,285,0.0485,0.01,1.01,active
2026-03-24,google_ads,Pulse Market Offer,B,295.84,416923,24216,1358,0.0581,0.01,0.22,paused
2026-03-24,email,Pulse Market Offer,B,299.79,442067,23217,2126,0.0525,0.01,0.14,paused
2026-03-24,direct,Pulse Market Prospecting,D,349.65,281684,3285,331,0.0117,0.11,1.06,active
2026-03-24,linkedin_ads,Pulse Market Retargeting,C,208.42,300331,20989,455,0.0699,0.01,0.46,paused
2026-03-24,tiktok_ads,Pulse Market Brand,D,255.77,396369,7603,321,0.0192,0.03,0.8,active
2026-03-25,google_ads,Pulse Market Offer,C,251.77,595542,28888,1816,0.0485,0.01,0.14,active
2026-03-25,email,Pulse Market Brand,B,249.88,557018,9792,1105,0.0176,0.03,0.23,active
2026-03-25,direct,Pulse Market Prospecting,B,204.62,211207,12328,1177,0.0584,0.02,0.17,active
2026-03-25,linkedin_ads,Pulse Market Retargeting,B,317.26,299960,14239,647,0.0475,0.02,0.49,active
2026-03-25,tiktok_ads,Pulse Market Brand,A,308.18,409096,26251,1013,0.0642,0.01,0.3,active
2026-03-26,google_ads,Pulse Market Retargeting,D,278.51,582943,26483,906,0.0454,0.01,0.31,active
2026-03-26,email,Pulse Market Prospecting,A,321.27,399978,15036,786,0.0376,0.02,0.41,paused
2026-03-26,direct,Pulse Market Launch,A,242.62,392263,14751,1117,0.0376,0.02,0.22,active
2026-03-26,linkedin_ads,Pulse Market Brand,B,193.68,408458,14448,1646,0.0354,0.01,0.12,active
2026-03-26,tiktok_ads,Pulse Market Launch,A,285.49,496542,24699,1800,0.0497,0.01,0.16,active
2026-03-27,google_ads,Pulse Market Brand,C,181.11,327062,9561,458,0.0292,0.02,0.4,active
2026-03-27,email,Pulse Market Retargeting,B,275.21,589023,30243,2305,0.0513,0.01,0.12,active
2026-03-27,direct,Pulse Market Offer,A,327.08,660795,18825,1490,0.0285,0.02,0.22,active
2026-03-27,linkedin_ads,Pulse Market Offer,B,306.84,308972,3096,63,0.01,0.1,4.87,limited
2026-03-27,tiktok_ads,Pulse Market Prospecting,D,241.07,524748,30570,2817,0.0583,0.01,0.09,active
2026-03-28,google_ads,Pulse Market Prospecting,C,229.52,191867,10247,211,0.0534,0.02,1.09,limited
2026-03-28,email,Pulse Market Brand,A,313.31,347938,4806,148,0.0138,0.07,2.12,active
2026-03-28,direct,Pulse Market Retargeting,B,391.34,328085,18124,2054,0.0552,0.02,0.19,active
2026-03-28,linkedin_ads,Pulse Market Brand,B,320.27,313703,18988,544,0.0605,0.02,0.59,limited
2026-03-28,tiktok_ads,Pulse Market Retargeting,D,187.71,388748,20697,711,0.0532,0.01,0.26,learning
2026-03-29,google_ads,Pulse Market Prospecting,D,266.9,561584,38569,1878,0.0687,0.01,0.14,active
2026-03-29,email,Pulse Market Prospecting,A,258.28,633755,11307,213,0.0178,0.02,1.21,active
2026-03-29,direct,Pulse Market Launch,A,342.57,571653,37650,2650,0.0659,0.01,0.13,active
2026-03-29,linkedin_ads,Pulse Market Launch,A,345.49,365422,23478,1516,0.0642,0.01,0.23,active
2026-03-29,tiktok_ads,Pulse Market Prospecting,A,246.48,444288,10400,1140,0.0234,0.02,0.22,paused
2026-03-30,google_ads,Pulse Market Offer,D,262.56,309470,15411,1550,0.0498,0.02,0.17,active
2026-03-30,email,Pulse Market Offer,B,226.01,292117,6488,203,0.0222,0.03,1.11,active
2026-03-30,direct,Pulse Market Brand,D,348.61,514293,34753,667,0.0676,0.01,0.52,active
2026-03-30,linkedin_ads,Pulse Market Prospecting,B,259.58,609427,31999,1966,0.0525,0.01,0.13,paused
2026-03-30,tiktok_ads,Pulse Market Brand,C,338.86,624150,23240,896,0.0372,0.01,0.38,learning
2026-03-31,google_ads,Pulse Market Offer,C,261.4,569500,9120,999,0.016,0.03,0.26,active
2026-03-31,email,Pulse Market Offer,B,284.69,481994,24332,1067,0.0505,0.01,0.27,active
2026-03-31,direct,Pulse Market Retargeting,C,253.98,423045,9597,410,0.0227,0.03,0.62,learning
2026-03-31,linkedin_ads,Pulse Market Retargeting,B,245.32,520277,15282,326,0.0294,0.02,0.75,active
2026-03-31,tiktok_ads,Pulse Market Offer,C,254.87,545158,18526,985,0.034,0.01,0.26,learning
2026-04-01,google_ads,Pulse Market Launch,C,302.71,644311,12919,915,0.0201,0.02,0.33,active
2026-04-01,email,Pulse Market Prospecting,A,277.62,504944,13769,243,0.0273,0.02,1.14,paused
2026-04-01,direct,Pulse Market Retargeting,C,234.44,314713,21868,255,0.0695,0.01,0.92,active
2026-04-01,linkedin_ads,Pulse Market Launch,D,295.11,643728,7915,823,0.0123,0.04,0.36,active
2026-04-01,tiktok_ads,Pulse Market Brand,D,347.25,348462,5562,355,0.016,0.06,0.98,active
2026-04-02,google_ads,Pulse Market Offer,D,251.19,483915,28793,553,0.0595,0.01,0.45,active
2026-04-02,email,Pulse Market Brand,D,261.38,350252,21144,2213,0.0604,0.01,0.12,learning
2026-04-02,direct,Pulse Market Retargeting,A,327.78,785780,54276,5187,0.0691,0.01,0.06,learning
2026-04-02,linkedin_ads,Pulse Market Brand,D,296.39,709270,21458,2287,0.0303,0.01,0.13,active
2026-04-02,tiktok_ads,Pulse Market Retargeting,A,248.18,454411,25258,616,0.0556,0.01,0.4,active
2026-04-03,google_ads,Pulse Market Offer,B,172.6,162720,6904,180,0.0424,0.03,0.96,active
2026-04-03,email,Pulse Market Launch,C,274.63,319710,22013,1825,0.0689,0.01,0.15,active
2026-04-03,direct,Pulse Market Launch,D,313.91,743294,38674,2377,0.052,0.01,0.13,active
2026-04-03,linkedin_ads,Pulse Market Offer,B,216.29,240707,5846,327,0.0243,0.04,0.66,active
2026-04-03,tiktok_ads,Pulse Market Prospecting,D,268.98,512608,30920,3061,0.0603,0.01,0.09,active
2026-04-04,google_ads,Pulse Market Brand,D,234.33,420896,8961,680,0.0213,0.03,0.34,limited
2026-04-04,email,Pulse Market Retargeting,C,209.17,200143,12472,1281,0.0623,0.02,0.16,active
2026-04-04,direct,Pulse Market Retargeting,A,224.79,559205,24894,429,0.0445,0.01,0.52,learning
2026-04-04,linkedin_ads,Pulse Market Retargeting,A,259.15,276867,14453,630,0.0522,0.02,0.41,limited
2026-04-04,tiktok_ads,Pulse Market Brand,D,232.09,373181,9565,979,0.0256,0.02,0.24,paused
2026-04-05,google_ads,Pulse Market Prospecting,B,316.02,447246,12726,277,0.0285,0.02,1.14,active
2026-04-05,email,Pulse Market Brand,A,320.77,697292,23241,2682,0.0333,0.01,0.12,active
2026-04-05,direct,Pulse Market Prospecting,D,321.11,338526,6216,690,0.0184,0.05,0.47,learning
2026-04-05,linkedin_ads,Pulse Market Brand,D,326.66,588612,25575,2479,0.0434,0.01,0.13,limited
2026-04-05,tiktok_ads,Pulse Market Offer,C,348.11,371839,18590,279,0.05,0.02,1.25,active
2026-04-06,google_ads,Pulse Market Retargeting,B,230.97,238115,5516,381,0.0232,0.04,0.61,active
2026-04-06,email,Pulse Market Brand,D,267.54,482591,12792,1067,0.0265,0.02,0.25,paused
2026-04-06,direct,Pulse Market Launch,A,210.39,281553,11854,652,0.0421,0.02,0.32,active
2026-04-06,linkedin_ads,Pulse Market Prospecting,D,276.5,426591,27491,1225,0.0644,0.01,0.23,learning
2026-04-06,tiktok_ads,Pulse Market Retargeting,D,245.35,412829,9929,629,0.0241,0.02,0.39,paused
2026-04-07,google_ads,Pulse Market Offer,D,218.33,482074,32060,3727,0.0665,0.01,0.06,learning
2026-04-07,email,Pulse Market Brand,B,220.96,206488,10872,471,0.0527,0.02,0.47,active
2026-04-07,direct,Pulse Market Offer,A,238.7,406752,21550,473,0.053,0.01,0.5,paused
2026-04-07,linkedin_ads,Pulse Market Prospecting,A,296.61,634672,41095,3484,0.0647,0.01,0.09,limited
2026-04-07,tiktok_ads,Pulse Market Offer,C,329.88,742549,51402,5346,0.0692,0.01,0.06,active
2026-04-08,google_ads,Pulse Market Retargeting,B,391.78,432259,16685,295,0.0386,0.02,1.33,active
2026-04-08,email,Pulse Market Retargeting,D,169.1,416061,27464,3060,0.066,0.01,0.06,learning
2026-04-08,direct,Pulse Market Brand,C,281.88,688438,15566,668,0.0226,0.02,0.42,learning
2026-04-08,linkedin_ads,Pulse Market Brand,D,265.59,489032,15986,421,0.0327,0.02,0.63,active
2026-04-08,tiktok_ads,Pulse Market Offer,B,229.14,246700,4408,274,0.0179,0.05,0.84,active
2026-04-09,google_ads,Pulse Market Brand,B,268.17,250438,10189,493,0.0407,0.03,0.54,active
2026-04-09,email,Pulse Market Offer,A,228.14,311407,15438,1610,0.0496,0.01,0.14,learning
2026-04-09,direct,Pulse Market Prospecting,D,246.19,581922,24141,1284,0.0415,0.01,0.19,learning
2026-04-09,linkedin_ads,Pulse Market Brand,C,342.27,468865,28553,1346,0.0609,0.01,0.25,limited
2026-04-09,tiktok_ads,Pulse Market Brand,C,181.35,407685,6317,523,0.0155,0.03,0.35,active
2026-04-10,google_ads,Pulse Market Brand,C,341.01,525616,12653,212,0.0241,0.03,1.61,active
2026-04-10,email,Pulse Market Launch,C,322.44,301570,15371,636,0.051,0.02,0.51,learning
2026-04-10,direct,Pulse Market Brand,B,268.75,514615,23225,467,0.0451,0.01,0.58,active
2026-04-10,linkedin_ads,Pulse Market Launch,C,283.01,568538,29246,1802,0.0514,0.01,0.16,active
2026-04-10,tiktok_ads,Pulse Market Prospecting,C,245.17,363629,23549,1815,0.0648,0.01,0.14,limited
2026-04-11,google_ads,Pulse Market Offer,B,129.68,242896,12603,1435,0.0519,0.01,0.09,learning
2026-04-11,email,Pulse Market Launch,C,299.04,467970,15507,992,0.0331,0.02,0.3,paused
2026-04-11,direct,Pulse Market Retargeting,B,211.08,315523,13182,336,0.0418,0.02,0.63,limited
2026-04-11,linkedin_ads,Pulse Market Launch,D,285.93,410717,24396,1843,0.0594,0.01,0.16,learning
2026-04-11,tiktok_ads,Pulse Market Prospecting,D,236.53,479023,16618,1684,0.0347,0.01,0.14,paused
2026-04-12,google_ads,Pulse Market Launch,A,308.52,582194,23936,1210,0.0411,0.01,0.25,active
2026-04-12,email,Pulse Market Offer,C,272.69,361073,4891,282,0.0135,0.06,0.97,paused
2026-04-12,direct,Pulse Market Retargeting,A,226.14,508583,24571,2556,0.0483,0.01,0.09,active
2026-04-12,linkedin_ads,Pulse Market Launch,D,297.46,461237,12210,1255,0.0265,0.02,0.24,paused
2026-04-12,tiktok_ads,Pulse Market Prospecting,B,285.99,469550,14455,924,0.0308,0.02,0.31,limited
2026-04-13,google_ads,Pulse Market Offer,A,213.27,294784,11421,326,0.0387,0.02,0.65,active
2026-04-13,email,Pulse Market Offer,D,204.93,245534,9319,534,0.038,0.02,0.38,learning
2026-04-13,direct,Pulse Market Retargeting,B,258.67,444125,29449,2657,0.0663,0.01,0.1,paused
2026-04-13,linkedin_ads,Pulse Market Retargeting,D,185.2,154961,3655,107,0.0236,0.05,1.73,paused
2026-04-13,tiktok_ads,Pulse Market Launch,B,310.8,540286,30970,2223,0.0573,0.01,0.14,active
2026-04-14,google_ads,Pulse Market Retargeting,B,197.52,450876,6004,603,0.0133,0.03,0.33,paused
2026-04-14,email,Pulse Market Launch,D,188.56,395170,10379,855,0.0263,0.02,0.22,active
2026-04-14,direct,Pulse Market Retargeting,A,277.38,420764,21221,1548,0.0504,0.01,0.18,limited
2026-04-14,linkedin_ads,Pulse Market Offer,C,258.12,277555,6023,448,0.0217,0.04,0.58,active
2026-04-14,tiktok_ads,Pulse Market Offer,B,293.01,505893,18326,2099,0.0362,0.02,0.14,active
2026-04-15,google_ads,Pulse Market Launch,B,266.08,663408,12584,1094,0.019,0.02,0.24,active
2026-04-15,email,Pulse Market Brand,B,199.43,479948,28246,773,0.0589,0.01,0.26,learning
2026-04-15,direct,Pulse Market Prospecting,A,219.47,336475,22047,245,0.0655,0.01,0.9,active
2026-04-15,linkedin_ads,Pulse Market Brand,A,254.51,385233,24540,1944,0.0637,0.01,0.13,paused
2026-04-15,tiktok_ads,Pulse Market Retargeting,B,131.12,160907,7950,633,0.0494,0.02,0.21,active
2026-04-16,google_ads,Pulse Market Brand,D,236.88,560388,17169,1059,0.0306,0.01,0.22,active
2026-04-16,email,Pulse Market Prospecting,B,201.4,233128,5515,581,0.0237,0.04,0.35,active
2026-04-16,direct,Pulse Market Brand,D,300.02,670690,25384,1950,0.0378,0.01,0.15,active
2026-04-16,linkedin_ads,Pulse Market Launch,D,324.93,355763,13798,1446,0.0388,0.02,0.22,active
2026-04-16,tiktok_ads,Pulse Market Prospecting,B,173.95,365966,21823,1661,0.0596,0.01,0.1,active
2026-04-17,google_ads,Pulse Market Offer,A,244.28,346190,12571,505,0.0363,0.02,0.48,learning
2026-04-17,email,Pulse Market Retargeting,A,329.96,798516,16413,415,0.0206,0.02,0.8,active
2026-04-17,direct,Pulse Market Brand,D,261.29,359300,23944,1799,0.0666,0.01,0.15,active
