date,channel,campaign_name,ad_set_or_group,spend,impressions,clicks,conversions,ctr,cpc,cpa,status
2026-03-07,linkedin_ads,Pulse Studio Retargeting,B,178.18,315940,8206,933,0.026,0.02,0.19,active
2026-03-07,tiktok_ads,Pulse Studio Prospecting,D,137.37,297354,14346,1010,0.0482,0.01,0.14,active
2026-03-07,organic,Pulse Studio Offer,C,114.84,112161,2210,201,0.0197,0.05,0.57,learning
2026-03-08,linkedin_ads,Pulse Studio Brand,D,196.77,464530,19188,969,0.0413,0.01,0.2,limited
2026-03-08,tiktok_ads,Pulse Studio Brand,C,190.04,428860,11025,1275,0.0257,0.02,0.15,paused
2026-03-08,organic,Pulse Studio Launch,D,223.15,442677,22362,1602,0.0505,0.01,0.14,active
2026-03-09,linkedin_ads,Pulse Studio Launch,D,155.39,340207,12171,690,0.0358,0.01,0.23,active
2026-03-09,tiktok_ads,Pulse Studio Offer,C,193.74,330762,20400,698,0.0617,0.01,0.28,active
2026-03-09,organic,Pulse Studio Retargeting,D,124.04,111989,6818,165,0.0609,0.02,0.75,paused
2026-03-10,linkedin_ads,Pulse Studio Brand,A,157.24,135417,1449,139,0.0107,0.11,1.13,limited
2026-03-10,tiktok_ads,Pulse Studio Offer,D,148.98,267093,9147,1025,0.0342,0.02,0.15,active
2026-03-10,organic,Pulse Studio Retargeting,C,177.99,333304,13075,1332,0.0392,0.01,0.13,paused
2026-03-11,linkedin_ads,Pulse Studio Prospecting,C,162.16,378705,14686,1480,0.0388,0.01,0.11,learning
2026-03-11,tiktok_ads,Pulse Studio Offer,C,220.7,193862,3623,107,0.0187,0.06,2.06,active
2026-03-11,organic,Pulse Studio Launch,B,179.93,236189,4318,405,0.0183,0.04,0.44,paused
2026-03-12,linkedin_ads,Pulse Studio Brand,C,170.93,155820,4548,228,0.0292,0.04,0.75,active
2026-03-12,tiktok_ads,Pulse Studio Prospecting,C,182.69,226945,6632,779,0.0292,0.03,0.23,limited
2026-03-12,organic,Pulse Studio Prospecting,B,189.22,289020,12287,1434,0.0425,0.02,0.13,active
2026-03-13,linkedin_ads,Pulse Studio Brand,B,183.23,370774,12826,1252,0.0346,0.01,0.15,active
2026-03-13,tiktok_ads,Pulse Studio Retargeting,A,196.38,208045,7395,199,0.0355,0.03,0.99,paused
2026-03-13,organic,Pulse Studio Prospecting,D,157.24,250968,6814,136,0.0272,0.02,1.16,active
2026-03-14,linkedin_ads,Pulse Studio Offer,C,178.35,297722,15632,875,0.0525,0.01,0.2,active
2026-03-14,tiktok_ads,Pulse Studio Prospecting,C,200.83,348832,22039,359,0.0632,0.01,0.56,active
2026-03-14,organic,Pulse Studio Retargeting,A,185.97,414242,4819,528,0.0116,0.04,0.35,active
2026-03-15,linkedin_ads,Pulse Studio Launch,A,222.7,394690,4688,222,0.0119,0.05,1.0,active
2026-03-15,tiktok_ads,Pulse Studio Launch,D,144.6,354928,7387,247,0.0208,0.02,0.59,active
2026-03-15,organic,Pulse Studio Brand,A,164.18,380104,4202,163,0.0111,0.04,1.01,active
2026-03-16,linkedin_ads,Pulse Studio Brand,A,198.84,277202,16966,492,0.0612,0.01,0.4,active
2026-03-16,tiktok_ads,Pulse Studio Prospecting,B,131.62,127578,3116,369,0.0244,0.04,0.36,limited
2026-03-16,organic,Pulse Studio Brand,D,201.96,248606,15972,1538,0.0642,0.01,0.13,active
2026-03-17,linkedin_ads,Pulse Studio Brand,D,119.36,195190,7926,113,0.0406,0.02,1.06,active
2026-03-17,tiktok_ads,Pulse Studio Retargeting,D,155.07,157406,4448,324,0.0283,0.03,0.48,paused
2026-03-17,organic,Pulse Studio Launch,C,158.01,158405,9260,438,0.0585,0.02,0.36,learning
2026-03-18,linkedin_ads,Pulse Studio Offer,C,163.07,256951,7816,402,0.0304,0.02,0.41,active
2026-03-18,tiktok_ads,Pulse Studio Offer,C,135.33,216808,14861,214,0.0685,0.01,0.63,learning
2026-03-18,organic,Pulse Studio Brand,D,184.38,429422,6441,75,0.015,0.03,2.46,active
2026-03-19,linkedin_ads,Pulse Studio Prospecting,C,197.47,481748,23744,2656,0.0493,0.01,0.07,paused
2026-03-19,tiktok_ads,Pulse Studio Launch,C,165.18,159055,3636,409,0.0229,0.05,0.4,paused
2026-03-19,organic,Pulse Studio Retargeting,A,178.74,324261,5229,470,0.0161,0.03,0.38,active
2026-03-20,linkedin_ads,Pulse Studio Brand,D,165.19,215874,4809,431,0.0223,0.03,0.38,active
2026-03-20,tiktok_ads,Pulse Studio Launch,B,169.16,292360,12964,687,0.0443,0.01,0.25,limited
2026-03-20,organic,Pulse Studio Prospecting,B,228.26,248630,6342,499,0.0255,0.04,0.46,learning
2026-03-21,linkedin_ads,Pulse Studio Launch,D,169.94,382935,4715,427,0.0123,0.04,0.4,limited
2026-03-21,tiktok_ads,Pulse Studio Brand,B,155.66,355763,13093,847,0.0368,0.01,0.18,learning
2026-03-21,organic,Pulse Studio Offer,A,212.38,381996,7558,98,0.0198,0.03,2.17,learning
2026-03-22,linkedin_ads,Pulse Studio Offer,A,145.5,180429,10498,379,0.0582,0.01,0.38,active
2026-03-22,tiktok_ads,Pulse Studio Offer,B,137.05,164227,4257,208,0.0259,0.03,0.66,learning
2026-03-22,organic,Pulse Studio Prospecting,B,235.24,490295,18504,921,0.0377,0.01,0.26,active
2026-03-23,linkedin_ads,Pulse Studio Launch,D,162.93,357603,18622,794,0.0521,0.01,0.21,active
2026-03-23,tiktok_ads,Pulse Studio Retargeting,C,154.56,214458,8273,739,0.0386,0.02,0.21,active
2026-03-23,organic,Pulse Studio Launch,C,170.16,216969,13609,461,0.0627,0.01,0.37,active
2026-03-24,linkedin_ads,Pulse Studio Brand,C,152.68,158058,6926,473,0.0438,0.02,0.32,active
2026-03-24,tiktok_ads,Pulse Studio Offer,B,174.2,144860,7218,507,0.0498,0.02,0.34,limited
2026-03-24,organic,Pulse Studio Retargeting,B,173.13,406471,4607,384,0.0113,0.04,0.45,learning
2026-03-25,linkedin_ads,Pulse Studio Retargeting,A,145.55,186840,11807,1352,0.0632,0.01,0.11,active
2026-03-25,tiktok_ads,Pulse Studio Prospecting,D,148.38,321158,7705,653,0.024,0.02,0.23,active
2026-03-25,organic,Pulse Studio Offer,D,170.47,188898,9444,647,0.05,0.02,0.26,paused
2026-03-26,linkedin_ads,Pulse Studio Launch,A,150.26,233538,5019,395,0.0215,0.03,0.38,active
2026-03-26,tiktok_ads,Pulse Studio Prospecting,A,184.15,429362,20691,1455,0.0482,0.01,0.13,active
2026-03-26,organic,Pulse Studio Launch,C,165.56,359464,8229,242,0.0229,0.02,0.68,paused
2026-03-27,linkedin_ads,Pulse Studio Retargeting,C,159.29,387632,27131,2502,0.07,0.01,0.06,active
2026-03-27,tiktok_ads,Pulse Studio Offer,C,140.32,116043,7181,576,0.0619,0.02,0.24,active
2026-03-27,organic,Pulse Studio Launch,A,152.47,351065,3607,380,0.0103,0.04,0.4,paused
2026-03-28,linkedin_ads,Pulse Studio Offer,A,172.73,424388,4890,66,0.0115,0.04,2.62,active
2026-03-28,tiktok_ads,Pulse Studio Brand,A,132.41,117540,4250,106,0.0362,0.03,1.25,learning
2026-03-28,organic,Pulse Studio Brand,D,136.81,175843,7045,205,0.0401,0.02,0.67,paused
2026-03-29,linkedin_ads,Pulse Studio Retargeting,C,199.22,261624,3641,183,0.0139,0.05,1.09,paused
2026-03-29,tiktok_ads,Pulse Studio Retargeting,B,173.38,362836,7386,230,0.0204,0.02,0.75,paused
2026-03-29,organic,Pulse Studio Offer,C,126.27,107492,5472,437,0.0509,0.02,0.29,active
2026-03-30,linkedin_ads,Pulse Studio Launch,A,148.76,280058,17248,968,0.0616,0.01,0.15,limited
2026-03-30,tiktok_ads,Pulse Studio Retargeting,D,191.57,471557,31188,686,0.0661,0.01,0.28,active
2026-03-30,organic,Pulse Studio Brand,B,154.41,380958,14706,1272,0.0386,0.01,0.12,paused
2026-03-31,linkedin_ads,Pulse Studio Brand,A,163.07,230744,5902,302,0.0256,0.03,0.54,active
2026-03-31,tiktok_ads,Pulse Studio Prospecting,A,203.49,239319,7681,526,0.0321,0.03,0.39,paused
2026-03-31,organic,Pulse Studio Brand,D,168.09,296387,9413,345,0.0318,0.02,0.49,learning
2026-04-01,linkedin_ads,Pulse Studio Brand,D,159.1,363594,12930,877,0.0356,0.01,0.18,paused
2026-04-01,tiktok_ads,Pulse Studio Launch,A,202.71,323540,3538,224,0.0109,0.06,0.9,active
2026-04-01,organic,Pulse Studio Retargeting,B,197.97,430705,26219,1835,0.0609,0.01,0.11,active
2026-04-02,linkedin_ads,Pulse Studio Offer,A,192.09,354945,7811,421,0.022,0.02,0.46,learning
2026-04-02,tiktok_ads,Pulse Studio Retargeting,C,200.99,161502,7750,542,0.048,0.03,0.37,active
2026-04-02,organic,Pulse Studio Brand,C,134.41,246019,16202,1741,0.0659,0.01,0.08,active
2026-04-03,linkedin_ads,Pulse Studio Prospecting,B,193.55,385632,18835,1087,0.0488,0.01,0.18,paused
2026-04-03,tiktok_ads,Pulse Studio Brand,D,176.31,151887,8818,473,0.0581,0.02,0.37,active
2026-04-03,organic,Pulse Studio Prospecting,D,156.79,186011,4618,466,0.0248,0.03,0.34,active
2026-04-04,linkedin_ads,Pulse Studio Prospecting,C,171.91,254248,12689,876,0.0499,0.01,0.2,limited
2026-04-04,tiktok_ads,Pulse Studio Brand,C,213.93,337843,11073,1063,0.0328,0.02,0.2,paused
2026-04-04,organic,Pulse Studio Brand,D,118.79,238766,14195,835,0.0595,0.01,0.14,paused
2026-04-05,linkedin_ads,Pulse Studio Offer,D,143.39,178147,4202,63,0.0236,0.03,2.28,active
2026-04-05,tiktok_ads,Pulse Studio Retargeting,A,143.88,151400,8667,875,0.0572,0.02,0.16,active
2026-04-05,organic,Pulse Studio Retargeting,D,208.04,504184,29645,694,0.0588,0.01,0.3,active
2026-04-06,linkedin_ads,Pulse Studio Brand,C,121.37,133479,3542,194,0.0265,0.03,0.63,active
2026-04-06,tiktok_ads,Pulse Studio Launch,D,150.34,332286,6657,399,0.02,0.02,0.38,paused
2026-04-06,organic,Pulse Studio Launch,A,117.78,247771,6899,772,0.0278,0.02,0.15,learning
2026-04-07,linkedin_ads,Pulse Studio Offer,B,219.94,236597,14620,1469,0.0618,0.02,0.15,active
2026-04-07,tiktok_ads,Pulse Studio Offer,C,138.01,291064,12957,874,0.0445,0.01,0.16,active
2026-04-07,organic,Pulse Studio Launch,A,151.05,374102,4304,274,0.0115,0.04,0.55,paused
2026-04-08,linkedin_ads,Pulse Studio Prospecting,B,156.69,385387,20362,502,0.0528,0.01,0.31,active
2026-04-08,tiktok_ads,Pulse Studio Brand,A,143.86,228181,9399,572,0.0412,0.02,0.25,paused
2026-04-08,organic,Pulse Studio Brand,C,175.59,351506,8918,863,0.0254,0.02,0.2,active
2026-04-09,linkedin_ads,Pulse Studio Retargeting,A,119.66,262300,14966,337,0.0571,0.01,0.36,active
2026-04-09,tiktok_ads,Pulse Studio Brand,D,96.95,218097,7893,307,0.0362,0.01,0.32,active
2026-04-09,organic,Pulse Studio Brand,D,128.1,282134,12792,609,0.0453,0.01,0.21,paused
2026-04-10,linkedin_ads,Pulse Studio Launch,D,206.98,326477,11870,1041,0.0364,0.02,0.2,paused
2026-04-10,tiktok_ads,Pulse Studio Retargeting,C,144.62,201047,6398,88,0.0318,0.02,1.64,learning
2026-04-10,organic,Pulse Studio Launch,B,228.05,386124,26787,1324,0.0694,0.01,0.17,learning
2026-04-11,linkedin_ads,Pulse Studio Prospecting,B,145.96,152548,2423,74,0.0159,0.06,1.97,active
2026-04-11,tiktok_ads,Pulse Studio Brand,A,161.25,346500,18542,949,0.0535,0.01,0.17,active
2026-04-11,organic,Pulse Studio Launch,C,233.34,287465,5918,569,0.0206,0.04,0.41,learning
2026-04-12,linkedin_ads,Pulse Studio Retargeting,C,210.6,438001,26666,1550,0.0609,0.01,0.14,paused
2026-04-12,tiktok_ads,Pulse Studio Launch,D,139.55,271656,18655,905,0.0687,0.01,0.15,learning
2026-04-12,organic,Pulse Studio Retargeting,D,194.5,179073,8067,127,0.045,0.02,1.53,active
2026-04-13,linkedin_ads,Pulse Studio Prospecting,A,155.56,270790,7025,559,0.0259,0.02,0.28,active
2026-04-13,tiktok_ads,Pulse Studio Offer,B,150.35,280253,18998,1545,0.0678,0.01,0.1,active
2026-04-13,organic,Pulse Studio Launch,B,110.77,180207,10065,768,0.0559,0.01,0.14,active
2026-04-14,linkedin_ads,Pulse Studio Prospecting,D,166.25,337651,11383,218,0.0337,0.01,0.76,active
2026-04-14,tiktok_ads,Pulse Studio Launch,D,127.06,152409,7031,763,0.0461,0.02,0.17,active
2026-04-14,organic,Pulse Studio Retargeting,A,171.97,303076,5667,399,0.0187,0.03,0.43,active
2026-04-15,linkedin_ads,Pulse Studio Prospecting,B,218.71,182184,7339,410,0.0403,0.03,0.53,learning
2026-04-15,tiktok_ads,Pulse Studio Retargeting,A,165.92,360811,5378,372,0.0149,0.03,0.45,active
2026-04-15,organic,Pulse Studio Offer,C,189.14,261112,5145,543,0.0197,0.04,0.35,paused
2026-04-16,linkedin_ads,Pulse Studio Prospecting,B,225.37,217187,5601,210,0.0258,0.04,1.07,active
2026-04-16,tiktok_ads,Pulse Studio Retargeting,B,229.44,440819,18147,1548,0.0412,0.01,0.15,active
2026-04-16,organic,Pulse Studio Brand,A,170.36,343060,5242,336,0.0153,0.03,0.51,active
2026-04-17,linkedin_ads,Pulse Studio Prospecting,C,120.03,217993,8869,352,0.0407,0.01,0.34,active
2026-04-17,tiktok_ads,Pulse Studio Offer,B,216.55,280052,7255,164,0.0259,0.03,1.32,active
2026-04-17,organic,Pulse Studio Prospecting,A,144.76,317292,4164,227,0.0131,0.03,0.64,active
2026-04-18,linkedin_ads,Pulse Studio Prospecting,C,224.52,357231,9912,364,0.0277,0.02,0.62,learning
2026-04-18,tiktok_ads,Pulse Studio Prospecting,D,166.22,203219,8751,1027,0.0431,0.02,0.16,limited
2026-04-18,organic,Pulse Studio Offer,A,161.22,208718,10500,665,0.0503,0.02,0.24,active
2026-04-19,linkedin_ads,Pulse Studio Prospecting,B,107.14,89997,3370,68,0.0374,0.03,1.58,paused
2026-04-19,tiktok_ads,Pulse Studio Brand,D,214.52,344709,3726,352,0.0108,0.06,0.61,active
2026-04-19,organic,Pulse Studio Retargeting,A,179.48,270615,14438,158,0.0534,0.01,1.14,active
2026-04-20,linkedin_ads,Pulse Studio Brand,D,109.97,209582,5354,298,0.0255,0.02,0.37,active
2026-04-20,tiktok_ads,Pulse Studio Retargeting,D,159.85,152150,6128,732,0.0403,0.03,0.22,active
2026-04-20,organic,Pulse Studio Prospecting,C,140.05,121070,5052,341,0.0417,0.03,0.41,active
2026-04-21,linkedin_ads,Pulse Studio Launch,D,243.97,434950,8188,369,0.0188,0.03,0.66,active
2026-04-21,tiktok_ads,Pulse Studio Offer,C,115.03,110549,1735,178,0.0157,0.07,0.65,active
2026-04-21,organic,Pulse Studio Prospecting,A,95.56,152815,10483,507,0.0686,0.01,0.19,active
2026-04-22,linkedin_ads,Pulse Studio Brand,C,227.89,267815,4436,334,0.0166,0.05,0.68,limited
2026-04-22,tiktok_ads,Pulse Studio Retargeting,B,137.53,201065,6727,738,0.0335,0.02,0.19,active
2026-04-22,organic,Pulse Studio Brand,C,220.16,224184,9522,592,0.0425,0.02,0.37,limited
2026-04-23,linkedin_ads,Pulse Studio Brand,A,169.78,265141,13224,141,0.0499,0.01,1.2,learning
2026-04-23,tiktok_ads,Pulse Studio Brand,D,133.03,196234,12810,1391,0.0653,0.01,0.1,active
2026-04-23,organic,Pulse Studio Brand,D,148.84,192997,1976,163,0.0102,0.08,0.91,limited
2026-04-24,linkedin_ads,Pulse Studio Retargeting,B,210.25,510168,30202,3501,0.0592,0.01,0.06,active
2026-04-24,tiktok_ads,Pulse Studio Offer,D,194.02,394618,15178,1532,0.0385,0.01,0.13,active
2026-04-24,organic,Pulse Studio Launch,C,190.87,386765,16407,1605,0.0424,0.01,0.12,active
