session_id,date,user_id,source,device,country,landing_page,duration_seconds,converted
s_cli_0020_0_55,2026-02-24,b8e5c450c98a,direct,mobile,Australia,/,558,0
s_cli_0020_0_56,2026-02-24,549f5007c629,meta,mobile,Australia,/pricing,320,0
s_cli_0020_0_57,2026-02-24,9980b4361607,organic,mobile,Australia,/pricing,161,0
s_cli_0020_0_58,2026-02-24,8dafa74e6614,google,desktop,Australia,/,1313,0
s_cli_0020_0_59,2026-02-24,e694e850c3d9,direct,desktop,Canada,/contact,429,0
s_cli_0020_0_60,2026-02-24,fac123724354,direct,mobile,Australia,/pricing,507,0
s_cli_0020_0_61,2026-02-24,6f51d3d35b2f,organic,mobile,United Kingdom,/blog/guide,189,0
s_cli_0020_0_62,2026-02-24,6953808d5bb8,referral,desktop,UAE,/product,636,0
s_cli_0020_0_63,2026-02-24,afee8f2fb0be,google,mobile,India,/contact,645,0
s_cli_0020_0_64,2026-02-24,16446728b161,direct,desktop,United Kingdom,/product,1486,0
s_cli_0020_0_65,2026-02-24,2d19f36120b7,google,tablet,United Kingdom,/contact,1648,0
s_cli_0020_0_66,2026-02-24,5ecf8f7ea1c6,meta,mobile,United States,/blog/guide,909,0
s_cli_0020_0_67,2026-02-24,9b4e5e5a7a1a,meta,mobile,India,/blog/guide,111,0
s_cli_0020_0_68,2026-02-24,8c16c3e62c33,meta,desktop,India,/pricing,1323,0
s_cli_0020_0_69,2026-02-24,643a5c1ddf51,meta,mobile,India,/,1555,0
s_cli_0020_0_70,2026-02-24,f9eedf27ef2e,direct,desktop,Canada,/contact,830,1
s_cli_0020_0_71,2026-02-24,5b791397b4da,meta,mobile,UAE,/product,63,0
s_cli_0020_0_72,2026-02-24,f74f8144b6f4,direct,tablet,Canada,/product,558,0
s_cli_0020_0_73,2026-02-24,744c960b27a3,google,mobile,Canada,/,1034,1
s_cli_0020_0_74,2026-02-24,730d9cd498d6,meta,mobile,India,/,881,0
s_cli_0020_0_75,2026-02-24,28c330259c43,referral,mobile,United Kingdom,/pricing,470,0
s_cli_0020_0_76,2026-02-24,ee86a69f5f36,google,desktop,Canada,/,1528,1
s_cli_0020_0_77,2026-02-24,f7b7828e0825,google,mobile,Australia,/contact,1257,1
s_cli_0020_0_78,2026-02-24,e5acbb82fc75,direct,mobile,United Kingdom,/,820,0
s_cli_0020_0_79,2026-02-24,06f87f262e02,google,mobile,India,/product,1640,0
s_cli_0020_0_80,2026-02-24,a923f6685ce5,organic,desktop,India,/,1550,1
s_cli_0020_0_81,2026-02-24,947a50d40ba4,meta,desktop,UAE,/,1227,0
s_cli_0020_0_82,2026-02-24,7eaee1b60c53,organic,mobile,Australia,/blog/guide,1733,1
s_cli_0020_0_83,2026-02-24,9dc555f02a2a,meta,mobile,Australia,/,646,0
s_cli_0020_0_84,2026-02-24,6b1647ff25a5,google,mobile,United Kingdom,/contact,971,0
s_cli_0020_0_85,2026-02-24,9f8b4ce43dea,google,desktop,India,/product,512,1
s_cli_0020_0_86,2026-02-24,2ccd348c37db,organic,mobile,UAE,/blog/guide,1289,0
s_cli_0020_0_87,2026-02-24,d0c142810bd1,direct,mobile,United States,/pricing,90,0
s_cli_0020_0_88,2026-02-24,01968d06ce36,organic,mobile,United Kingdom,/product,1495,1
s_cli_0020_0_89,2026-02-24,818a44b1d41d,organic,desktop,United States,/,1429,0
s_cli_0020_0_90,2026-02-24,9415051d9c85,meta,desktop,Australia,/product,108,0
s_cli_0020_0_91,2026-02-24,47c042b872e5,google,mobile,UAE,/pricing,1640,0
s_cli_0020_0_92,2026-02-24,08b4f25a7a42,organic,desktop,India,/blog/guide,1703,0
s_cli_0020_0_93,2026-02-24,f765bbfca43a,referral,mobile,United States,/contact,1164,0
s_cli_0020_0_94,2026-02-24,8a1296d30ed0,direct,desktop,Australia,/pricing,1222,1
s_cli_0020_0_95,2026-02-24,bb9e4aea4f5e,meta,desktop,Canada,/,459,0
s_cli_0020_0_96,2026-02-24,c88ae9ffe445,meta,mobile,United States,/product,122,0
s_cli_0020_0_97,2026-02-24,2ecd7851e3f3,direct,mobile,United States,/product,1591,0
s_cli_0020_0_98,2026-02-24,e19355f3a766,meta,mobile,United States,/,754,0
s_cli_0020_0_99,2026-02-24,9cea526872b9,organic,mobile,Australia,/,1209,0
s_cli_0020_0_100,2026-02-24,06aed46c0cd2,organic,desktop,Australia,/pricing,1056,0
s_cli_0020_0_101,2026-02-24,65125413e50c,google,mobile,India,/pricing,1712,0
s_cli_0020_0_102,2026-02-24,f2bcf48a4e27,organic,tablet,UAE,/contact,1086,0
s_cli_0020_0_103,2026-02-24,0c0e81e96070,direct,mobile,United Kingdom,/product,1081,1
s_cli_0020_0_104,2026-02-24,8bcd6dc24a6e,meta,mobile,UAE,/contact,1135,1
s_cli_0020_0_105,2026-02-24,2b00b199b240,google,mobile,United Kingdom,/pricing,1353,0
s_cli_0020_0_106,2026-02-24,f002810bd6c2,referral,mobile,UAE,/,381,0
s_cli_0020_0_107,2026-02-24,bd4a7f1cef72,direct,desktop,Australia,/,1549,1
s_cli_0020_0_108,2026-02-24,ca310cfc6dc2,meta,desktop,United Kingdom,/contact,1654,0
s_cli_0020_0_109,2026-02-24,12a7562799b8,google,mobile,United Kingdom,/contact,358,0
s_cli_0020_0_110,2026-02-24,e2d367ad7318,meta,tablet,United Kingdom,/,1168,0
s_cli_0020_0_111,2026-02-24,6d6a7767e795,meta,mobile,United States,/pricing,1735,0
s_cli_0020_0_112,2026-02-24,f63d4779f369,organic,mobile,India,/,1768,1
s_cli_0020_0_113,2026-02-24,2b0f407c5a74,meta,mobile,UAE,/,1658,0
s_cli_0020_0_114,2026-02-24,ddcd2ed6c520,organic,desktop,Australia,/blog/guide,614,0
s_cli_0020_0_115,2026-02-24,54acc025eab3,google,tablet,India,/contact,1218,0
s_cli_0020_0_116,2026-02-24,f327809be7b7,meta,mobile,United States,/blog/guide,1237,0
s_cli_0020_0_117,2026-02-24,79180a37eb93,direct,tablet,India,/contact,157,0
s_cli_0020_0_118,2026-02-24,961bba4d90c0,organic,desktop,India,/blog/guide,1235,1
s_cli_0020_0_119,2026-02-24,5d6f84194ad2,referral,desktop,United Kingdom,/pricing,280,0
s_cli_0020_0_120,2026-02-24,79a0fae74a63,google,desktop,United Kingdom,/pricing,488,0
s_cli_0020_0_121,2026-02-24,6a94fae6504e,meta,tablet,United Kingdom,/pricing,1212,0
s_cli_0020_0_122,2026-02-24,8a0f5325077d,organic,desktop,Canada,/product,898,0
s_cli_0020_0_123,2026-02-24,a272c509d013,referral,mobile,United Kingdom,/contact,1222,0
s_cli_0020_0_124,2026-02-24,90ea0eac20c1,referral,mobile,Canada,/contact,860,0
s_cli_0020_0_125,2026-02-24,fe030f5b16ec,google,tablet,India,/,777,0
s_cli_0020_0_126,2026-02-24,9ad6a2fbdc01,direct,tablet,Canada,/,725,0
s_cli_0020_0_127,2026-02-24,ea736ae29a7a,organic,desktop,United Kingdom,/blog/guide,77,1
s_cli_0020_0_128,2026-02-24,a770eb0ca0ed,meta,desktop,Australia,/pricing,30,0
s_cli_0020_0_129,2026-02-24,99eeaf9e752d,meta,mobile,Canada,/,1792,1
s_cli_0020_0_130,2026-02-24,8f00be519b77,meta,mobile,United States,/,1558,0
s_cli_0020_0_131,2026-02-24,050581532510,organic,tablet,Canada,/,466,0
s_cli_0020_0_132,2026-02-24,eb13671d7e8c,direct,mobile,Canada,/pricing,1474,0
s_cli_0020_0_133,2026-02-24,64f7b5d2c07b,google,mobile,Canada,/product,1589,0
s_cli_0020_0_134,2026-02-24,6f39095635ed,meta,desktop,UAE,/blog/guide,1775,0
s_cli_0020_0_135,2026-02-24,13a9d3bdebcd,meta,mobile,United Kingdom,/product,872,1
s_cli_0020_0_136,2026-02-24,029efa8f1d3a,referral,mobile,Canada,/,789,0
s_cli_0020_0_137,2026-02-24,b6dd43206965,direct,mobile,India,/product,394,1
s_cli_0020_0_138,2026-02-24,8f3e433787d7,meta,mobile,Australia,/blog/guide,974,0
s_cli_0020_0_139,2026-02-24,0489fa5271d2,google,mobile,Canada,/product,1631,0
s_cli_0020_0_140,2026-02-24,8785c0738cde,google,mobile,UAE,/contact,253,0
s_cli_0020_0_141,2026-02-24,0dc0fcd958e2,meta,mobile,Canada,/product,502,0
s_cli_0020_0_142,2026-02-24,1c2b97856e5f,google,tablet,Canada,/product,939,0
s_cli_0020_0_143,2026-02-24,88e5f5246c65,google,mobile,Australia,/,768,0
s_cli_0020_0_144,2026-02-24,9b2981a5ee60,organic,mobile,Canada,/contact,582,0
s_cli_0020_1_0,2026-02-25,a5f4553987ec,referral,tablet,India,/,143,0
s_cli_0020_1_1,2026-02-25,9d39f41b196c,referral,mobile,India,/contact,1771,0
s_cli_0020_1_2,2026-02-25,bb22b4361332,meta,desktop,India,/,984,0
s_cli_0020_1_3,2026-02-25,ef274b1f4d76,google,tablet,United States,/,1444,0
s_cli_0020_1_4,2026-02-25,bdaa85d14543,direct,tablet,Canada,/contact,41,0
s_cli_0020_1_5,2026-02-25,15e837c09d59,meta,mobile,United Kingdom,/contact,592,0
s_cli_0020_1_6,2026-02-25,186d29e1d39c,meta,mobile,UAE,/contact,1070,0
s_cli_0020_1_7,2026-02-25,3f70ab78d185,meta,desktop,United Kingdom,/contact,1609,0
s_cli_0020_1_8,2026-02-25,85525bcd0842,meta,tablet,UAE,/product,1257,0
s_cli_0020_1_9,2026-02-25,43ec946b336e,meta,mobile,UAE,/blog/guide,34,0
s_cli_0020_1_10,2026-02-25,992531ae2c47,direct,mobile,United Kingdom,/product,196,0
s_cli_0020_1_11,2026-02-25,277776a1fdff,meta,desktop,Australia,/pricing,1705,0
s_cli_0020_1_12,2026-02-25,a5ba3b91d943,meta,tablet,UAE,/contact,547,0
s_cli_0020_1_13,2026-02-25,c29b2d5012ad,google,desktop,Australia,/,742,0
s_cli_0020_1_14,2026-02-25,1e54c5fcce43,meta,desktop,Australia,/contact,406,0
s_cli_0020_1_15,2026-02-25,de5a228f26a9,meta,desktop,Canada,/pricing,1276,1
s_cli_0020_1_16,2026-02-25,1942437d0e54,organic,mobile,United Kingdom,/pricing,899,0
s_cli_0020_1_17,2026-02-25,09f268b68140,organic,mobile,UAE,/blog/guide,117,0
s_cli_0020_1_18,2026-02-25,b4a5e4bf4f32,google,mobile,United States,/pricing,620,1
s_cli_0020_1_19,2026-02-25,98cea17681ed,organic,mobile,India,/blog/guide,1730,0
s_cli_0020_1_20,2026-02-25,f3aad28f43bf,meta,desktop,Australia,/,796,0
s_cli_0020_1_21,2026-02-25,e731c1d0af7b,organic,desktop,Canada,/blog/guide,1143,0
s_cli_0020_1_22,2026-02-25,d8b3faa7ce88,organic,desktop,UAE,/pricing,921,1
s_cli_0020_1_23,2026-02-25,add6061c2958,referral,mobile,UAE,/contact,1058,0
s_cli_0020_1_24,2026-02-25,ea3c25f60c20,direct,desktop,United Kingdom,/pricing,1271,0
s_cli_0020_1_25,2026-02-25,cbada4b6d0d8,direct,desktop,United States,/contact,645,1
s_cli_0020_1_26,2026-02-25,8eac691b43db,direct,mobile,United States,/product,676,0
s_cli_0020_1_27,2026-02-25,25c43d4f9f46,google,mobile,India,/pricing,421,0
s_cli_0020_1_28,2026-02-25,35353242f016,organic,mobile,United Kingdom,/product,1695,0
s_cli_0020_1_29,2026-02-25,6fa4e7b867a4,organic,mobile,Canada,/,467,1
s_cli_0020_1_30,2026-02-25,f004306c6c0a,direct,mobile,Canada,/contact,1303,0
s_cli_0020_1_31,2026-02-25,7c286467b736,referral,mobile,UAE,/contact,1003,0
s_cli_0020_1_32,2026-02-25,607e820700cd,direct,mobile,United States,/contact,808,1
s_cli_0020_1_33,2026-02-25,0e17dba53969,meta,desktop,UAE,/blog/guide,59,0
s_cli_0020_1_34,2026-02-25,1bac6cbab5c7,google,mobile,Canada,/contact,98,0
s_cli_0020_1_35,2026-02-25,768d4715cbf2,organic,mobile,Canada,/,856,0
s_cli_0020_1_36,2026-02-25,873bae95fb74,google,desktop,United States,/,570,0
s_cli_0020_1_37,2026-02-25,cafb021e08c2,google,tablet,Australia,/product,113,1
s_cli_0020_1_38,2026-02-25,f33c4a7a10dc,direct,mobile,India,/blog/guide,1481,0
s_cli_0020_1_39,2026-02-25,b1556cb96798,google,mobile,UAE,/pricing,1301,0
s_cli_0020_1_40,2026-02-25,adc22f4f0782,organic,mobile,United Kingdom,/blog/guide,1426,0
s_cli_0020_1_41,2026-02-25,a3703919ade9,meta,mobile,UAE,/contact,1610,0
s_cli_0020_1_42,2026-02-25,16fcc7ddb63f,organic,desktop,United States,/pricing,448,0
s_cli_0020_1_43,2026-02-25,c27202fc48a4,meta,mobile,Australia,/,1152,0
s_cli_0020_1_44,2026-02-25,3c5c637bf91d,referral,tablet,Canada,/blog/guide,742,0
s_cli_0020_1_45,2026-02-25,c5856367862f,google,mobile,United Kingdom,/pricing,1128,0
s_cli_0020_1_46,2026-02-25,9c05550040dc,meta,desktop,Canada,/,1240,0
s_cli_0020_1_47,2026-02-25,05bf4bdcc27b,meta,desktop,Australia,/contact,824,1
s_cli_0020_1_48,2026-02-25,75f651606125,meta,desktop,India,/blog/guide,1165,0
s_cli_0020_1_49,2026-02-25,c29c5867d99b,meta,desktop,Canada,/product,1628,1
s_cli_0020_1_50,2026-02-25,c94cf6aaf552,meta,desktop,Canada,/product,1645,0
s_cli_0020_1_51,2026-02-25,f4c2ba595a4c,organic,desktop,UAE,/pricing,924,0
s_cli_0020_1_52,2026-02-25,814cfa050a28,google,mobile,India,/blog/guide,1509,0
s_cli_0020_1_53,2026-02-25,5732c212f49e,organic,mobile,United States,/,102,0
s_cli_0020_1_54,2026-02-25,74463542447f,organic,desktop,Australia,/pricing,286,0
s_cli_0020_1_55,2026-02-25,6d6f3e2e459d,google,mobile,Australia,/contact,491,1
s_cli_0020_1_56,2026-02-25,3a8794ca653a,direct,desktop,India,/blog/guide,39,1
s_cli_0020_1_57,2026-02-25,5c72d047cd54,direct,desktop,Australia,/blog/guide,733,0
s_cli_0020_1_58,2026-02-25,02c2d65cf13f,google,desktop,Canada,/contact,760,0
s_cli_0020_1_59,2026-02-25,030bb5857250,direct,desktop,Australia,/blog/guide,27,0
s_cli_0020_1_60,2026-02-25,97dbc3ee893d,meta,mobile,India,/product,1393,0
s_cli_0020_1_61,2026-02-25,875d1fcad924,organic,mobile,United States,/product,1249,1
s_cli_0020_1_62,2026-02-25,b9468917cf59,direct,mobile,Canada,/pricing,1774,0
s_cli_0020_1_63,2026-02-25,86d9c5cfe212,direct,desktop,India,/product,25,0
s_cli_0020_1_64,2026-02-25,457071ef26fa,organic,mobile,UAE,/,1709,0
s_cli_0020_1_65,2026-02-25,7f02dd7856e0,meta,mobile,UAE,/contact,1749,1
s_cli_0020_1_66,2026-02-25,935ae7b11ef0,organic,mobile,UAE,/product,563,1
s_cli_0020_1_67,2026-02-25,df81141b391e,google,tablet,India,/contact,461,0
s_cli_0020_1_68,2026-02-25,94858a0a6812,referral,tablet,India,/blog/guide,976,0
s_cli_0020_1_69,2026-02-25,68ca29d63233,direct,desktop,Canada,/pricing,1520,1
s_cli_0020_1_70,2026-02-25,6cea741ed8f8,google,mobile,United States,/,1635,1
s_cli_0020_1_71,2026-02-25,7c68a3d97d30,direct,mobile,United Kingdom,/product,535,0
s_cli_0020_1_72,2026-02-25,070d824c631e,meta,desktop,Australia,/contact,403,0
s_cli_0020_1_73,2026-02-25,4507e9772c35,meta,desktop,United Kingdom,/contact,1643,0
s_cli_0020_1_74,2026-02-25,fb8c5eb6c132,referral,mobile,Australia,/product,1652,0
s_cli_0020_1_75,2026-02-25,a99ed5517feb,google,mobile,United Kingdom,/blog/guide,40,0
s_cli_0020_1_76,2026-02-25,863ce5683d1f,referral,mobile,United States,/blog/guide,281,0
s_cli_0020_1_77,2026-02-25,eceb2032ba95,organic,desktop,United States,/product,1705,0
s_cli_0020_1_78,2026-02-25,f2df3af2942d,direct,tablet,United Kingdom,/product,660,0
s_cli_0020_1_79,2026-02-25,6b66f5686121,organic,mobile,Canada,/pricing,670,0
s_cli_0020_1_80,2026-02-25,c05bc3226172,meta,mobile,India,/blog/guide,506,0
s_cli_0020_1_81,2026-02-25,97a36fa49612,direct,mobile,Canada,/,907,0
s_cli_0020_1_82,2026-02-25,babaee4a98d8,organic,mobile,Australia,/,551,0
s_cli_0020_1_83,2026-02-25,097ca8c636e7,direct,mobile,India,/blog/guide,360,0
s_cli_0020_1_84,2026-02-25,54527cba4b13,direct,mobile,Canada,/pricing,638,1
s_cli_0020_1_85,2026-02-25,ea92ad34ccb6,organic,mobile,United Kingdom,/pricing,269,0
s_cli_0020_1_86,2026-02-25,b133891d94c8,google,mobile,United States,/contact,954,0
s_cli_0020_1_87,2026-02-25,5477a439bdac,google,mobile,India,/contact,578,0
s_cli_0020_1_88,2026-02-25,99dbf7bcb51c,google,desktop,United Kingdom,/,370,1
s_cli_0020_1_89,2026-02-25,054be7b26451,meta,mobile,United States,/blog/guide,488,0
s_cli_0020_1_90,2026-02-25,a4b321e015d3,google,mobile,India,/,1329,0
s_cli_0020_1_91,2026-02-25,79421dfaa129,meta,mobile,United Kingdom,/,1554,0
s_cli_0020_1_92,2026-02-25,6be372cb6732,google,mobile,UAE,/pricing,260,0
s_cli_0020_1_93,2026-02-25,465a3a5b6a6e,google,mobile,UAE,/blog/guide,1297,0
s_cli_0020_1_94,2026-02-25,ac4d9a8df392,referral,mobile,India,/,647,0
s_cli_0020_1_95,2026-02-25,1d60f6b02467,google,mobile,India,/product,731,1
s_cli_0020_1_96,2026-02-25,b2b3dd4208a4,direct,mobile,United States,/,1471,0
s_cli_0020_1_97,2026-02-25,f43d976f5557,google,mobile,UAE,/pricing,451,0
s_cli_0020_1_98,2026-02-25,29a3c3a2fe64,google,mobile,UAE,/pricing,274,0
s_cli_0020_1_99,2026-02-25,6c945ee203d5,google,tablet,UAE,/contact,144,0
s_cli_0020_1_100,2026-02-25,61d1066e86f3,google,mobile,India,/product,193,0
s_cli_0020_1_101,2026-02-25,6f3bc4e50c41,organic,mobile,India,/contact,1481,0
s_cli_0020_1_102,2026-02-25,a6dc4ecf9418,referral,mobile,Canada,/pricing,1544,0
s_cli_0020_1_103,2026-02-25,015ec16bf2ed,meta,mobile,Australia,/,1625,1
s_cli_0020_1_104,2026-02-25,b30ee2337f62,direct,desktop,UAE,/,207,0
s_cli_0020_1_105,2026-02-25,a574c9c47667,google,tablet,United Kingdom,/contact,147,1
s_cli_0020_1_106,2026-02-25,957a53e3594a,google,tablet,Australia,/blog/guide,1767,0
s_cli_0020_1_107,2026-02-25,1d9947945e8e,google,tablet,UAE,/,582,0
s_cli_0020_1_108,2026-02-25,6fc2319fba9d,direct,desktop,United Kingdom,/blog/guide,1219,0
s_cli_0020_1_109,2026-02-25,38f15894ae14,meta,mobile,Canada,/,1546,1
s_cli_0020_1_110,2026-02-25,c5abf783cd62,meta,mobile,Australia,/contact,361,1
s_cli_0020_1_111,2026-02-25,76be89dfe8f9,meta,desktop,United Kingdom,/pricing,433,0
s_cli_0020_1_112,2026-02-25,c3eedf3e58e2,google,tablet,United States,/pricing,386,0
s_cli_0020_1_113,2026-02-25,fe79e8659e62,google,mobile,United Kingdom,/product,1308,0
s_cli_0020_1_114,2026-02-25,e00901b8c2fe,google,desktop,India,/blog/guide,52,1
s_cli_0020_1_115,2026-02-25,6035053cec69,direct,desktop,UAE,/contact,1576,1
s_cli_0020_1_116,2026-02-25,7391c063a5f0,meta,desktop,UAE,/contact,429,0
s_cli_0020_1_117,2026-02-25,968085216a99,google,mobile,India,/blog/guide,872,0
s_cli_0020_1_118,2026-02-25,b61ebc214a2e,direct,desktop,United Kingdom,/,630,0
s_cli_0020_1_119,2026-02-25,087134e932e7,referral,desktop,India,/product,832,0
s_cli_0020_1_120,2026-02-25,8cd12db228a9,direct,desktop,India,/contact,457,1
s_cli_0020_1_121,2026-02-25,aad8d38ee38f,meta,desktop,UAE,/blog/guide,1593,1
s_cli_0020_1_122,2026-02-25,86eded47bb1e,meta,mobile,Canada,/contact,1386,0
s_cli_0020_1_123,2026-02-25,3c2b1940c844,organic,desktop,UAE,/pricing,914,1
s_cli_0020_1_124,2026-02-25,9a0ef1f4871f,google,mobile,Canada,/,1265,1
s_cli_0020_1_125,2026-02-25,a85c5805c2a1,organic,mobile,Australia,/blog/guide,719,0
s_cli_0020_1_126,2026-02-25,7df691ef89a6,meta,mobile,Australia,/,1586,0
s_cli_0020_1_127,2026-02-25,aa260ec2136b,referral,tablet,United Kingdom,/product,196,1
s_cli_0020_1_128,2026-02-25,be6d5a7a6566,google,mobile,Canada,/blog/guide,215,1
s_cli_0020_1_129,2026-02-25,fcbd72e86a1f,google,desktop,United States,/blog/guide,1555,0
s_cli_0020_1_130,2026-02-25,ada2889d6dfb,organic,mobile,United Kingdom,/product,1516,0
s_cli_0020_1_131,2026-02-25,cd99803c3a89,google,desktop,United States,/product,1470,0
s_cli_0020_1_132,2026-02-25,5e445ac67f48,google,mobile,UAE,/pricing,980,0
s_cli_0020_1_133,2026-02-25,a68259ad59a9,direct,mobile,India,/blog/guide,330,0
s_cli_0020_1_134,2026-02-25,41ce2200fafc,referral,desktop,United Kingdom,/contact,136,0
s_cli_0020_1_135,2026-02-25,d4cc3424adf3,referral,mobile,United Kingdom,/contact,981,0
s_cli_0020_1_136,2026-02-25,92a88f66e356,organic,mobile,UAE,/pricing,1360,0
s_cli_0020_1_137,2026-02-25,7928a4de962e,meta,mobile,India,/contact,258,1
s_cli_0020_1_138,2026-02-25,b63a0b33ebb7,organic,mobile,Australia,/contact,451,0
s_cli_0020_1_139,2026-02-25,df957c23c009,organic,desktop,United States,/pricing,1161,0
s_cli_0020_1_140,2026-02-25,1769845ad7c8,meta,mobile,India,/pricing,84,0
s_cli_0020_1_141,2026-02-25,65c3c347682a,meta,tablet,India,/contact,449,0
s_cli_0020_1_142,2026-02-25,f250c8ab9b8a,meta,mobile,Australia,/pricing,1496,1
s_cli_0020_1_143,2026-02-25,00209c719b85,organic,mobile,Canada,/contact,1226,0
s_cli_0020_1_144,2026-02-25,9adefd40a6fd,organic,tablet,United States,/pricing,1798,0
s_cli_0020_1_145,2026-02-25,4fe5578506d6,referral,mobile,Canada,/,1393,0
s_cli_0020_1_146,2026-02-25,1e250ebdd359,google,mobile,Australia,/product,380,0
s_cli_0020_1_147,2026-02-25,0236bcee18f2,google,mobile,United States,/blog/guide,1195,0
