session_id,date,user_id,source,device,country,landing_page,duration_seconds,converted
s_cli_0010_0_92,2026-02-24,0df2df0eb4c4,direct,desktop,Canada,/contact,1076,0
s_cli_0010_0_93,2026-02-24,7feb8fb67cca,google,mobile,UAE,/blog/guide,736,1
s_cli_0010_0_94,2026-02-24,bf4eb4ca7585,google,desktop,United Kingdom,/pricing,1039,1
s_cli_0010_0_95,2026-02-24,879ed91aae2c,direct,mobile,India,/pricing,1448,1
s_cli_0010_0_96,2026-02-24,98c495bb3dbf,organic,mobile,UAE,/product,788,0
s_cli_0010_0_97,2026-02-24,17a53952d94b,google,desktop,UAE,/product,1054,0
s_cli_0010_0_98,2026-02-24,2ae894dfb4b0,direct,mobile,India,/pricing,1438,1
s_cli_0010_0_99,2026-02-24,bc875ec61ad8,referral,mobile,Australia,/blog/guide,1373,0
s_cli_0010_0_100,2026-02-24,d7b2755f3700,direct,desktop,United States,/product,705,1
s_cli_0010_0_101,2026-02-24,1c2e4cee4175,referral,mobile,United States,/pricing,444,0
s_cli_0010_0_102,2026-02-24,2eec2e5a4507,organic,mobile,Canada,/blog/guide,1715,0
s_cli_0010_0_103,2026-02-24,6386fb3b8e8d,direct,desktop,Australia,/,166,0
s_cli_0010_0_104,2026-02-24,ebfa88db794f,direct,tablet,United States,/product,436,0
s_cli_0010_0_105,2026-02-24,4054b202c04a,direct,desktop,Canada,/product,398,0
s_cli_0010_0_106,2026-02-24,3556fd64b4f8,google,mobile,United Kingdom,/,871,0
s_cli_0010_0_107,2026-02-24,07f022134fa6,meta,mobile,United Kingdom,/product,728,1
s_cli_0010_0_108,2026-02-24,2ed6ef280266,organic,desktop,United Kingdom,/contact,911,0
s_cli_0010_0_109,2026-02-24,fc03e1dfb479,google,mobile,UAE,/blog/guide,1649,0
s_cli_0010_0_110,2026-02-24,846309a179f9,organic,mobile,India,/pricing,632,0
s_cli_0010_0_111,2026-02-24,0afab57d21d0,google,mobile,United States,/contact,1246,0
s_cli_0010_0_112,2026-02-24,3118ab1c4fc3,organic,mobile,United States,/,822,0
s_cli_0010_0_113,2026-02-24,480aca032b65,direct,desktop,Canada,/pricing,559,0
s_cli_0010_0_114,2026-02-24,258bf9f8ab86,google,desktop,Canada,/,163,1
s_cli_0010_0_115,2026-02-24,715c0f266afe,direct,desktop,UAE,/product,1529,1
s_cli_0010_0_116,2026-02-24,ce3475bce206,organic,tablet,UAE,/product,92,0
s_cli_0010_0_117,2026-02-24,9510592dd155,meta,mobile,UAE,/product,608,0
s_cli_0010_0_118,2026-02-24,7bc21dbdda40,organic,mobile,India,/,1652,0
s_cli_0010_0_119,2026-02-24,144cbf9ca0fc,google,tablet,United Kingdom,/product,460,0
s_cli_0010_0_120,2026-02-24,d807863943ba,meta,mobile,Australia,/product,250,0
s_cli_0010_0_121,2026-02-24,d6234e62ec74,direct,desktop,India,/product,109,0
s_cli_0010_0_122,2026-02-24,432988383ef7,google,mobile,India,/contact,1544,0
s_cli_0010_0_123,2026-02-24,6ec4016cd5a5,meta,mobile,Canada,/product,795,0
s_cli_0010_0_124,2026-02-24,ce42ecd96086,organic,mobile,Canada,/contact,1505,0
s_cli_0010_0_125,2026-02-24,645e953cd42e,meta,desktop,Canada,/product,1360,0
s_cli_0010_0_126,2026-02-24,893855cdb895,google,mobile,Australia,/blog/guide,1224,0
s_cli_0010_0_127,2026-02-24,8c41b03ddbb9,google,desktop,Canada,/blog/guide,1043,0
s_cli_0010_0_128,2026-02-24,076cfc95766e,meta,desktop,United States,/pricing,1368,1
s_cli_0010_0_129,2026-02-24,f6e1ec25b3f3,google,mobile,United States,/pricing,370,0
s_cli_0010_0_130,2026-02-24,951c3490f950,organic,desktop,UAE,/product,317,1
s_cli_0010_0_131,2026-02-24,6d7da6689a36,direct,desktop,Australia,/pricing,46,0
s_cli_0010_0_132,2026-02-24,b70976329bb9,meta,mobile,UAE,/product,1727,0
s_cli_0010_0_133,2026-02-24,d28f7a091d8c,google,mobile,United Kingdom,/contact,1119,0
s_cli_0010_0_134,2026-02-24,1d94584174e9,referral,desktop,India,/pricing,472,0
s_cli_0010_0_135,2026-02-24,4d330f1dd6db,organic,desktop,India,/product,1156,0
s_cli_0010_0_136,2026-02-24,e0dfd6573663,google,mobile,UAE,/contact,206,1
s_cli_0010_0_137,2026-02-24,b3e1b3936a0f,organic,mobile,India,/contact,1661,1
s_cli_0010_0_138,2026-02-24,6534709524af,google,tablet,India,/blog/guide,1665,0
s_cli_0010_0_139,2026-02-24,004a8b7fe84f,direct,desktop,India,/,817,0
s_cli_0010_0_140,2026-02-24,d74492b244d9,google,desktop,India,/blog/guide,1567,0
s_cli_0010_0_141,2026-02-24,dda828197753,referral,mobile,Canada,/blog/guide,1501,0
s_cli_0010_0_142,2026-02-24,af02cd48df75,meta,mobile,Canada,/product,20,0
s_cli_0010_0_143,2026-02-24,b5d685fd82b6,meta,tablet,UAE,/blog/guide,1467,0
s_cli_0010_0_144,2026-02-24,5f07823696ef,organic,mobile,UAE,/product,1320,0
s_cli_0010_0_145,2026-02-24,b05b4f1ffaa9,organic,mobile,Canada,/product,548,0
s_cli_0010_0_146,2026-02-24,857cf3a7137c,direct,desktop,UAE,/pricing,1748,0
s_cli_0010_0_147,2026-02-24,f9e30fe80a41,google,tablet,UAE,/pricing,1177,0
s_cli_0010_0_148,2026-02-24,1947eea62d0f,google,mobile,United Kingdom,/product,600,1
s_cli_0010_0_149,2026-02-24,4a83adb3d935,meta,mobile,United Kingdom,/pricing,890,0
s_cli_0010_0_150,2026-02-24,a03c8c3977a2,organic,desktop,United States,/pricing,111,1
s_cli_0010_0_151,2026-02-24,0df425e0d3e1,google,mobile,India,/blog/guide,1725,0
s_cli_0010_0_152,2026-02-24,83cf6ffd8cc5,direct,desktop,India,/contact,853,0
s_cli_0010_0_153,2026-02-24,3050af851984,google,mobile,UAE,/,915,0
s_cli_0010_0_154,2026-02-24,26aaaab67c60,google,mobile,India,/,1510,0
s_cli_0010_0_155,2026-02-24,9c84cb8457cb,meta,mobile,UAE,/product,164,0
s_cli_0010_0_156,2026-02-24,e9681932adae,referral,tablet,UAE,/,1759,0
s_cli_0010_0_157,2026-02-24,30cd27eb2ed8,google,desktop,United States,/contact,344,0
s_cli_0010_0_158,2026-02-24,02f1306759b5,google,desktop,India,/product,259,0
s_cli_0010_0_159,2026-02-24,debfc61baa7b,referral,tablet,United States,/pricing,987,0
s_cli_0010_0_160,2026-02-24,934611dae7ce,google,mobile,Australia,/,223,0
s_cli_0010_0_161,2026-02-24,147882b243cb,referral,desktop,United Kingdom,/,1513,1
s_cli_0010_0_162,2026-02-24,e1e7adddd6d1,meta,mobile,Australia,/blog/guide,1366,1
s_cli_0010_0_163,2026-02-24,b45445d57a04,organic,mobile,India,/contact,1144,0
s_cli_0010_0_164,2026-02-24,6441262e9013,google,tablet,India,/blog/guide,1218,0
s_cli_0010_0_165,2026-02-24,236180497a28,google,mobile,Australia,/contact,342,0
s_cli_0010_0_166,2026-02-24,44bd0d23b598,organic,tablet,Canada,/contact,185,0
s_cli_0010_0_167,2026-02-24,43db331c2338,organic,mobile,United States,/contact,23,1
s_cli_0010_0_168,2026-02-24,c68e6d74d409,direct,tablet,UAE,/contact,288,1
s_cli_0010_0_169,2026-02-24,d87774edb860,direct,tablet,Canada,/,508,0
s_cli_0010_0_170,2026-02-24,ce73cf5892b2,meta,mobile,India,/pricing,668,0
s_cli_0010_0_171,2026-02-24,2aa5f07e0317,meta,desktop,India,/pricing,677,1
s_cli_0010_0_172,2026-02-24,17665be67af6,meta,desktop,India,/,321,0
s_cli_0010_0_173,2026-02-24,fb9be52801e5,meta,mobile,United Kingdom,/blog/guide,520,0
s_cli_0010_0_174,2026-02-24,045533560344,meta,mobile,United Kingdom,/product,1174,0
s_cli_0010_0_175,2026-02-24,0c74802c6fde,direct,tablet,United States,/,398,0
s_cli_0010_0_176,2026-02-24,8cdb66072f96,google,mobile,United Kingdom,/pricing,1143,0
s_cli_0010_0_177,2026-02-24,9aea787a5779,google,tablet,United Kingdom,/pricing,447,0
s_cli_0010_0_178,2026-02-24,fcf3a6c9c084,meta,desktop,Australia,/blog/guide,1326,0
s_cli_0010_0_179,2026-02-24,8e1d3b25f2e8,meta,tablet,United Kingdom,/product,1143,0
s_cli_0010_0_180,2026-02-24,3b60761b0d45,google,desktop,United States,/,1040,1
s_cli_0010_0_181,2026-02-24,e8aaeff674a7,organic,mobile,India,/product,845,0
s_cli_0010_0_182,2026-02-24,a074b0cd153c,google,mobile,United States,/product,450,0
s_cli_0010_0_183,2026-02-24,50e6503710ad,google,desktop,Australia,/blog/guide,1313,1
s_cli_0010_0_184,2026-02-24,84fb83d61222,direct,mobile,Australia,/pricing,1031,0
s_cli_0010_0_185,2026-02-24,a8d2cdb68f16,direct,desktop,UAE,/blog/guide,1613,0
s_cli_0010_0_186,2026-02-24,274c663b3503,organic,desktop,UAE,/product,976,0
s_cli_0010_0_187,2026-02-24,b51d313caeb3,organic,mobile,Australia,/blog/guide,92,0
s_cli_0010_0_188,2026-02-24,688c22a09944,google,desktop,United Kingdom,/pricing,896,0
s_cli_0010_0_189,2026-02-24,45a3322c46b9,google,mobile,India,/blog/guide,1057,0
s_cli_0010_0_190,2026-02-24,9166c4bbb25d,meta,mobile,United States,/product,104,1
s_cli_0010_0_191,2026-02-24,c0bab2c13d6c,meta,mobile,India,/product,76,0
s_cli_0010_0_192,2026-02-24,9346d21b0ba1,organic,tablet,Australia,/,329,0
s_cli_0010_0_193,2026-02-24,5df4697fca3a,direct,desktop,Canada,/,975,0
s_cli_0010_0_194,2026-02-24,352eb4cac9af,meta,mobile,India,/blog/guide,1165,0
s_cli_0010_0_195,2026-02-24,033de22a53f8,google,tablet,United States,/product,618,0
s_cli_0010_0_196,2026-02-24,97d7c373db80,organic,mobile,Canada,/pricing,1161,1
s_cli_0010_0_197,2026-02-24,b7182f8be688,direct,mobile,UAE,/contact,265,0
s_cli_0010_0_198,2026-02-24,f1b28918823b,organic,mobile,United States,/contact,277,1
s_cli_0010_0_199,2026-02-24,f7e609fb5e36,referral,tablet,United Kingdom,/,612,0
s_cli_0010_0_200,2026-02-24,1d2d3e12b350,google,desktop,India,/,1014,1
s_cli_0010_0_201,2026-02-24,41f4c93dde58,google,desktop,India,/product,1199,1
s_cli_0010_0_202,2026-02-24,93397a572c84,organic,mobile,United States,/contact,169,0
s_cli_0010_0_203,2026-02-24,3f61e887d31e,meta,desktop,India,/pricing,844,0
s_cli_0010_0_204,2026-02-24,540cbb3a6fd0,google,mobile,United States,/blog/guide,290,0
s_cli_0010_0_205,2026-02-24,8bbbe186ce21,google,desktop,Canada,/pricing,386,1
s_cli_0010_0_206,2026-02-24,4293b06885fb,meta,desktop,United Kingdom,/,14,0
s_cli_0010_0_207,2026-02-24,84e23ce27f68,referral,desktop,United Kingdom,/,320,0
s_cli_0010_0_208,2026-02-24,7d8dfd7b2242,meta,tablet,United Kingdom,/blog/guide,726,1
s_cli_0010_0_209,2026-02-24,223f1a0b24c5,direct,mobile,United States,/product,440,0
s_cli_0010_0_210,2026-02-24,995645523dfe,direct,tablet,Australia,/pricing,1137,1
s_cli_0010_0_211,2026-02-24,0c59519b9278,meta,desktop,United States,/product,1418,0
s_cli_0010_0_212,2026-02-24,8d0b7e388b36,google,mobile,Australia,/product,1200,0
s_cli_0010_0_213,2026-02-24,2e69bf5fadb1,google,mobile,United States,/blog/guide,320,0
s_cli_0010_0_214,2026-02-24,600c1f819d48,organic,mobile,India,/product,1444,0
s_cli_0010_0_215,2026-02-24,44b39e265379,google,mobile,United States,/pricing,1566,0
s_cli_0010_0_216,2026-02-24,50b280ec7143,direct,desktop,India,/contact,207,1
s_cli_0010_0_217,2026-02-24,14e66b3accbb,meta,desktop,India,/contact,527,1
s_cli_0010_0_218,2026-02-24,17394543f69c,google,mobile,UAE,/pricing,853,1
s_cli_0010_0_219,2026-02-24,e7709c8975bb,organic,tablet,United Kingdom,/blog/guide,1431,0
s_cli_0010_0_220,2026-02-24,e6f11c1460be,direct,tablet,India,/product,1295,1
s_cli_0010_0_221,2026-02-24,b58e0363c350,meta,desktop,India,/product,1108,0
s_cli_0010_0_222,2026-02-24,f866ee91c441,google,mobile,Australia,/product,679,0
s_cli_0010_0_223,2026-02-24,03af2bb9fccf,meta,mobile,India,/blog/guide,1432,0
s_cli_0010_0_224,2026-02-24,cd7fe0435b8c,meta,mobile,United States,/,1277,0
s_cli_0010_0_225,2026-02-24,3c6bc1adc267,organic,mobile,United Kingdom,/product,29,1
s_cli_0010_0_226,2026-02-24,b5e9f3e61c97,meta,mobile,Canada,/product,86,1
s_cli_0010_0_227,2026-02-24,97c2684918ee,google,tablet,United Kingdom,/,875,1
s_cli_0010_0_228,2026-02-24,30e2ff79079c,google,desktop,United States,/blog/guide,172,0
s_cli_0010_0_229,2026-02-24,12ae4ff3b5e5,google,desktop,Canada,/pricing,523,0
s_cli_0010_0_230,2026-02-24,0adb47a29a06,direct,mobile,Canada,/,1767,0
s_cli_0010_0_231,2026-02-24,8c556eea445f,direct,desktop,India,/contact,82,0
s_cli_0010_0_232,2026-02-24,1a7fed2b4b0f,google,mobile,India,/,101,1
s_cli_0010_0_233,2026-02-24,5a32a9353fac,direct,desktop,Australia,/product,103,0
s_cli_0010_0_234,2026-02-24,f0acc9f17f86,direct,tablet,UAE,/pricing,1491,1
s_cli_0010_0_235,2026-02-24,1cf15eb9a6f4,meta,mobile,India,/contact,1613,0
s_cli_0010_0_236,2026-02-24,35f3e72433e9,direct,tablet,UAE,/,1024,1
s_cli_0010_0_237,2026-02-24,34b4ca3eb2ae,direct,mobile,United Kingdom,/contact,1138,1
s_cli_0010_0_238,2026-02-24,0d4da776133e,organic,mobile,United States,/contact,1257,0
s_cli_0010_0_239,2026-02-24,5928cfcc3a36,referral,desktop,India,/contact,610,0
s_cli_0010_0_240,2026-02-24,06b2d9dec701,organic,desktop,Australia,/blog/guide,1128,1
s_cli_0010_0_241,2026-02-24,e74008b9c13c,google,mobile,UAE,/product,1562,0
s_cli_0010_0_242,2026-02-24,03bbc9479459,google,mobile,United States,/product,565,0
s_cli_0010_0_243,2026-02-24,488ecf03505f,organic,mobile,United Kingdom,/product,547,0
s_cli_0010_0_244,2026-02-24,11d39ecd1a6d,google,tablet,India,/product,1476,0
s_cli_0010_0_245,2026-02-24,034e3095433b,meta,mobile,Canada,/blog/guide,565,0
s_cli_0010_0_246,2026-02-24,25680eb53868,direct,desktop,India,/product,429,0
s_cli_0010_0_247,2026-02-24,157400bf8624,meta,mobile,UAE,/blog/guide,190,0
s_cli_0010_0_248,2026-02-24,09628599911a,direct,desktop,United States,/pricing,1521,0
s_cli_0010_0_249,2026-02-24,4f715f1ed293,google,mobile,United States,/pricing,106,1
s_cli_0010_0_250,2026-02-24,ae0b9e9aa1f5,meta,desktop,India,/blog/guide,1733,0
s_cli_0010_0_251,2026-02-24,8e804b1ff03b,meta,mobile,United States,/product,1259,0
s_cli_0010_0_252,2026-02-24,83791ce79dec,google,mobile,Canada,/pricing,1676,0
s_cli_0010_0_253,2026-02-24,3ab7df3155d1,referral,mobile,UAE,/product,1171,0
s_cli_0010_0_254,2026-02-24,df7980e3a68c,meta,mobile,UAE,/contact,304,0
s_cli_0010_0_255,2026-02-24,c947b01485af,google,desktop,UAE,/product,607,0
s_cli_0010_0_256,2026-02-24,1a4c6099bfb5,direct,mobile,United Kingdom,/blog/guide,1522,0
s_cli_0010_0_257,2026-02-24,c89905d32031,google,desktop,India,/blog/guide,783,1
s_cli_0010_0_258,2026-02-24,bbd103d6b875,organic,mobile,United States,/,694,0
s_cli_0010_0_259,2026-02-24,abec85d56b47,organic,mobile,United Kingdom,/,1366,0
s_cli_0010_0_260,2026-02-24,1bda1bf83aea,organic,mobile,United States,/product,1800,0
s_cli_0010_0_261,2026-02-24,c55258e37a7a,meta,mobile,India,/pricing,1111,0
s_cli_0010_0_262,2026-02-24,ac274c04508d,google,mobile,Canada,/blog/guide,1203,0
s_cli_0010_0_263,2026-02-24,b8da3e996f53,google,mobile,India,/pricing,1127,0
s_cli_0010_0_264,2026-02-24,caae696c6666,meta,mobile,UAE,/blog/guide,1508,1
s_cli_0010_0_265,2026-02-24,5e519b042cce,direct,mobile,India,/pricing,767,0
s_cli_0010_0_266,2026-02-24,f8bcba64d571,google,mobile,United Kingdom,/product,381,0
s_cli_0010_0_267,2026-02-24,e3a3b03d4dfe,organic,desktop,Canada,/,242,0
s_cli_0010_0_268,2026-02-24,43dbe6fed33a,direct,mobile,UAE,/pricing,1402,1
s_cli_0010_0_269,2026-02-24,fb31c5041667,organic,desktop,Australia,/contact,337,0
s_cli_0010_0_270,2026-02-24,98af972fdf21,meta,mobile,UAE,/blog/guide,476,0
s_cli_0010_0_271,2026-02-24,3b8612fcce6d,meta,mobile,United Kingdom,/contact,600,0
s_cli_0010_0_272,2026-02-24,35f1f02d2b53,google,mobile,Canada,/,782,0
s_cli_0010_0_273,2026-02-24,444ecf4af633,meta,desktop,United Kingdom,/blog/guide,1199,0
s_cli_0010_0_274,2026-02-24,c7bbf2ba3370,organic,mobile,UAE,/,721,0
s_cli_0010_0_275,2026-02-24,123480770df9,organic,desktop,United Kingdom,/,1590,0
s_cli_0010_0_276,2026-02-24,6765d121e2a5,direct,desktop,United States,/pricing,1087,0
s_cli_0010_0_277,2026-02-24,95d8bacf90d9,organic,mobile,Canada,/pricing,1120,0
s_cli_0010_0_278,2026-02-24,0c74c3935024,organic,desktop,UAE,/pricing,215,0
s_cli_0010_0_279,2026-02-24,66f8f448d166,referral,mobile,UAE,/product,1483,0
s_cli_0010_0_280,2026-02-24,247222de8cbb,google,mobile,Canada,/contact,1059,0
s_cli_0010_0_281,2026-02-24,20c343731531,google,mobile,Australia,/product,1356,0
s_cli_0010_0_282,2026-02-24,9e4e7f5d8a29,google,desktop,UAE,/blog/guide,648,1
s_cli_0010_0_283,2026-02-24,d9fcd6aa523f,google,mobile,Canada,/product,1445,0
s_cli_0010_0_284,2026-02-24,81f31266351b,google,mobile,United Kingdom,/contact,127,1
s_cli_0010_0_285,2026-02-24,8d1287444a82,direct,desktop,Australia,/pricing,661,0
s_cli_0010_0_286,2026-02-24,abc677d41561,direct,desktop,United Kingdom,/contact,1174,0
s_cli_0010_0_287,2026-02-24,6c73c1eb88f5,direct,mobile,Canada,/contact,147,0
s_cli_0010_0_288,2026-02-24,1ff99e31174a,meta,mobile,India,/contact,641,0
s_cli_0010_0_289,2026-02-24,df6df8b5a7ff,meta,desktop,United States,/product,751,0
s_cli_0010_0_290,2026-02-24,e1a157e53043,google,desktop,United Kingdom,/product,399,1
s_cli_0010_0_291,2026-02-24,b26cdc6111a6,meta,mobile,United States,/contact,892,0
s_cli_0010_0_292,2026-02-24,015fe27f2497,meta,tablet,India,/,1640,0
s_cli_0010_0_293,2026-02-24,ba675de4a67f,referral,tablet,United Kingdom,/contact,1522,0
