session_id,date,user_id,source,device,country,landing_page,duration_seconds,converted
s_cli_0013_0_78,2026-02-24,7a4cc1542e9d,google,mobile,United Kingdom,/pricing,1267,0
s_cli_0013_0_79,2026-02-24,83ced181a109,meta,desktop,India,/product,463,0
s_cli_0013_0_80,2026-02-24,73b06ec9bcf0,google,mobile,Australia,/,275,0
s_cli_0013_0_81,2026-02-24,cf960efadf4b,referral,mobile,United Kingdom,/blog/guide,1695,0
s_cli_0013_0_82,2026-02-24,d68b786f9b08,meta,mobile,UAE,/contact,896,0
s_cli_0013_0_83,2026-02-24,9029dc5d2c9c,meta,desktop,Australia,/contact,1566,0
s_cli_0013_0_84,2026-02-24,9e5777ddf4bb,meta,desktop,India,/blog/guide,514,0
s_cli_0013_0_85,2026-02-24,b14f66275366,meta,mobile,Canada,/contact,48,0
s_cli_0013_0_86,2026-02-24,a30ddbf173db,google,mobile,United Kingdom,/blog/guide,1441,1
s_cli_0013_0_87,2026-02-24,ed548166c894,google,mobile,United States,/product,714,1
s_cli_0013_0_88,2026-02-24,6bfbed45173a,google,tablet,UAE,/pricing,265,0
s_cli_0013_0_89,2026-02-24,b8bef0ef1ef2,google,mobile,United Kingdom,/,635,1
s_cli_0013_0_90,2026-02-24,d82603a6af2a,referral,mobile,United Kingdom,/product,503,0
s_cli_0013_0_91,2026-02-24,efbc1ee09c96,direct,mobile,Canada,/contact,181,0
s_cli_0013_0_92,2026-02-24,45797135c62b,direct,mobile,Canada,/product,1080,0
s_cli_0013_0_93,2026-02-24,8334bd51693f,google,mobile,UAE,/blog/guide,359,0
s_cli_0013_0_94,2026-02-24,18f50ef27c73,organic,mobile,United Kingdom,/product,1684,0
s_cli_0013_0_95,2026-02-24,ca2bb85b948a,meta,mobile,UAE,/,571,0
s_cli_0013_0_96,2026-02-24,caf851102104,referral,desktop,India,/,1719,1
s_cli_0013_0_97,2026-02-24,7f024ed893b4,meta,desktop,UAE,/pricing,169,0
s_cli_0013_0_98,2026-02-24,44f9c304b108,direct,mobile,Australia,/pricing,1000,0
s_cli_0013_0_99,2026-02-24,4a24035fe885,meta,mobile,Australia,/contact,1679,0
s_cli_0013_0_100,2026-02-24,3931417473ca,google,desktop,United States,/blog/guide,13,0
s_cli_0013_0_101,2026-02-24,ca946ed3a98b,referral,tablet,Canada,/contact,879,0
s_cli_0013_0_102,2026-02-24,39bca2f477f5,direct,mobile,United Kingdom,/blog/guide,68,0
s_cli_0013_0_103,2026-02-24,61e50eb83c74,referral,desktop,UAE,/product,195,0
s_cli_0013_0_104,2026-02-24,8b458d7d67d3,google,desktop,India,/contact,571,0
s_cli_0013_0_105,2026-02-24,86982a511d2d,meta,desktop,Australia,/blog/guide,267,1
s_cli_0013_0_106,2026-02-24,19617d43bb34,meta,mobile,UAE,/,1561,1
s_cli_0013_0_107,2026-02-24,f660da3e1ecd,google,desktop,United Kingdom,/pricing,274,0
s_cli_0013_0_108,2026-02-24,603c984abf49,meta,mobile,India,/pricing,446,0
s_cli_0013_0_109,2026-02-24,c393b6478409,direct,tablet,UAE,/blog/guide,1541,0
s_cli_0013_0_110,2026-02-24,a7099745b753,direct,desktop,UAE,/,81,1
s_cli_0013_0_111,2026-02-24,59207599f14c,meta,tablet,India,/pricing,851,1
s_cli_0013_0_112,2026-02-24,1d8d40ea3537,direct,mobile,United Kingdom,/product,1165,1
s_cli_0013_0_113,2026-02-24,d0af8b557322,meta,desktop,UAE,/pricing,801,0
s_cli_0013_0_114,2026-02-24,9cbb6ac368a7,referral,tablet,United States,/,1378,0
s_cli_0013_0_115,2026-02-24,2f2b909b801e,google,desktop,India,/pricing,1000,0
s_cli_0013_0_116,2026-02-24,fbd18e5fce31,direct,mobile,Australia,/,641,0
s_cli_0013_0_117,2026-02-24,3ccaee31b768,referral,desktop,United States,/pricing,1728,0
s_cli_0013_0_118,2026-02-24,2e5e16ef4e74,direct,mobile,Australia,/contact,1436,0
s_cli_0013_0_119,2026-02-24,630027ac6892,meta,mobile,India,/product,623,0
s_cli_0013_0_120,2026-02-24,718d8484847f,google,mobile,India,/,492,1
s_cli_0013_0_121,2026-02-24,2b692b7773a8,google,tablet,India,/blog/guide,958,0
s_cli_0013_0_122,2026-02-24,ecc13144fe62,meta,mobile,United States,/blog/guide,1454,1
s_cli_0013_0_123,2026-02-24,4ac077056ff8,meta,mobile,Australia,/contact,1374,1
s_cli_0013_0_124,2026-02-24,18d7c93845dd,meta,mobile,United States,/product,774,0
s_cli_0013_0_125,2026-02-24,00d64a031ce6,google,desktop,India,/product,1388,1
s_cli_0013_0_126,2026-02-24,b6349a67c256,direct,desktop,Australia,/blog/guide,1579,1
s_cli_0013_0_127,2026-02-24,e9b985a28839,meta,tablet,United States,/pricing,63,0
s_cli_0013_0_128,2026-02-24,0e2d6cf0c656,organic,desktop,Australia,/product,179,0
s_cli_0013_0_129,2026-02-24,fcab612d266a,organic,desktop,India,/blog/guide,1344,0
s_cli_0013_0_130,2026-02-24,93c116da5a61,referral,desktop,Canada,/blog/guide,620,0
s_cli_0013_0_131,2026-02-24,32505aae6700,direct,mobile,United Kingdom,/blog/guide,245,1
s_cli_0013_0_132,2026-02-24,029b4a97f8f3,meta,mobile,Canada,/product,1676,0
s_cli_0013_0_133,2026-02-24,084df482f735,google,tablet,Canada,/,1188,0
s_cli_0013_0_134,2026-02-24,61b1438c0290,meta,desktop,Canada,/pricing,168,1
s_cli_0013_0_135,2026-02-24,dfe652196a04,meta,mobile,United States,/product,159,0
s_cli_0013_0_136,2026-02-24,40470b3fcba0,meta,mobile,UAE,/,184,0
s_cli_0013_0_137,2026-02-24,464aabcce81f,meta,mobile,Canada,/pricing,1001,1
s_cli_0013_0_138,2026-02-24,89de22ac5b27,meta,mobile,Canada,/blog/guide,1149,0
s_cli_0013_0_139,2026-02-24,f1ba253935d8,direct,mobile,United Kingdom,/pricing,237,1
s_cli_0013_0_140,2026-02-24,4ef76c8cdd84,google,tablet,United States,/,648,0
s_cli_0013_0_141,2026-02-24,b0c227c3a83f,google,mobile,Australia,/,303,0
s_cli_0013_0_142,2026-02-24,4b7e66ffccfc,meta,desktop,United Kingdom,/,1539,0
s_cli_0013_0_143,2026-02-24,5ec225a8ccc8,direct,desktop,UAE,/,926,0
s_cli_0013_0_144,2026-02-24,075d59c92bf2,meta,mobile,United Kingdom,/blog/guide,1768,1
s_cli_0013_0_145,2026-02-24,72a4cebc472e,referral,desktop,India,/product,628,0
s_cli_0013_0_146,2026-02-24,9c54b0a01e70,google,mobile,Canada,/blog/guide,1536,0
s_cli_0013_0_147,2026-02-24,070355175c2d,organic,desktop,Canada,/pricing,1516,0
s_cli_0013_0_148,2026-02-24,de7396b9e15d,google,tablet,United Kingdom,/pricing,1659,1
s_cli_0013_0_149,2026-02-24,4db7b96b21ce,google,mobile,United States,/,358,0
s_cli_0013_0_150,2026-02-24,531d25d602e1,organic,desktop,United States,/contact,486,1
s_cli_0013_0_151,2026-02-24,b7db8aa6fc8c,meta,mobile,Canada,/contact,799,0
s_cli_0013_0_152,2026-02-24,3d277fed3586,google,tablet,United Kingdom,/contact,1023,1
s_cli_0013_0_153,2026-02-24,34079b5a48f3,referral,tablet,Australia,/blog/guide,1121,1
s_cli_0013_0_154,2026-02-24,34b1ed342930,google,mobile,Canada,/,1233,1
s_cli_0013_0_155,2026-02-24,b440b10cecdd,google,mobile,India,/blog/guide,787,0
s_cli_0013_0_156,2026-02-24,12cf98323dbc,referral,desktop,Canada,/product,203,1
s_cli_0013_0_157,2026-02-24,f629f9c8d3b9,meta,mobile,United States,/contact,1315,0
s_cli_0013_0_158,2026-02-24,8acca0c3fc13,meta,tablet,India,/product,308,0
s_cli_0013_0_159,2026-02-24,4c35e06f8af6,meta,mobile,UAE,/pricing,631,1
s_cli_0013_0_160,2026-02-24,731aedb8fa9d,direct,desktop,Canada,/contact,455,0
s_cli_0013_0_161,2026-02-24,19fc6e12a53f,organic,tablet,India,/contact,1591,0
s_cli_0013_0_162,2026-02-24,3228aa0d7a5a,direct,mobile,Australia,/pricing,780,0
s_cli_0013_0_163,2026-02-24,5157f52274d2,meta,tablet,United Kingdom,/,818,0
s_cli_0013_0_164,2026-02-24,435ca36c3038,referral,tablet,United States,/product,897,0
s_cli_0013_0_165,2026-02-24,851d74282f87,organic,desktop,India,/,999,1
s_cli_0013_0_166,2026-02-24,498004b980fc,google,mobile,UAE,/product,1142,0
s_cli_0013_0_167,2026-02-24,4b665b8f80ca,direct,mobile,India,/contact,1747,0
s_cli_0013_0_168,2026-02-24,ec6a9918514b,organic,mobile,UAE,/blog/guide,1616,0
s_cli_0013_0_169,2026-02-24,8f41d0187a2c,google,tablet,United Kingdom,/pricing,1651,1
s_cli_0013_0_170,2026-02-24,208d719e97c2,direct,desktop,Australia,/contact,1008,0
s_cli_0013_0_171,2026-02-24,d450d30cb70b,referral,desktop,India,/product,391,0
s_cli_0013_0_172,2026-02-24,d4ff4b1e1d1a,organic,mobile,Australia,/product,1485,0
s_cli_0013_0_173,2026-02-24,9dc9d0defee5,meta,mobile,United Kingdom,/blog/guide,1728,1
s_cli_0013_0_174,2026-02-24,3832363cfa7c,organic,desktop,Australia,/pricing,170,0
s_cli_0013_0_175,2026-02-24,529d1e08b48e,direct,mobile,India,/,1482,0
s_cli_0013_0_176,2026-02-24,0b01c5e00593,google,mobile,Canada,/blog/guide,1532,0
s_cli_0013_0_177,2026-02-24,bd876a721e18,google,desktop,United Kingdom,/contact,438,0
s_cli_0013_0_178,2026-02-24,12a0dae24086,direct,desktop,UAE,/product,206,1
s_cli_0013_0_179,2026-02-24,05dfe2418f90,google,desktop,Canada,/product,1706,1
s_cli_0013_0_180,2026-02-24,bd1af43356bd,organic,desktop,UAE,/product,1214,1
s_cli_0013_0_181,2026-02-24,e91e7530d35b,meta,desktop,India,/contact,1191,0
s_cli_0013_0_182,2026-02-24,d60b29c8508c,direct,mobile,United Kingdom,/contact,870,0
s_cli_0013_0_183,2026-02-24,e25925f9b073,google,mobile,India,/contact,687,0
s_cli_0013_0_184,2026-02-24,88f6a8a5851a,direct,mobile,Canada,/pricing,571,1
s_cli_0013_0_185,2026-02-24,ab40865abfa0,google,mobile,United States,/blog/guide,1480,0
s_cli_0013_0_186,2026-02-24,5e66fc7a1e48,meta,mobile,Australia,/contact,205,1
s_cli_0013_0_187,2026-02-24,4bbb8a4fa13e,meta,tablet,United States,/blog/guide,908,0
s_cli_0013_0_188,2026-02-24,7b412745040b,direct,desktop,United Kingdom,/blog/guide,314,0
s_cli_0013_0_189,2026-02-24,6a5d43072fe6,direct,mobile,United States,/product,754,0
s_cli_0013_0_190,2026-02-24,224671546e60,google,mobile,Canada,/pricing,750,0
s_cli_0013_0_191,2026-02-24,e50055312aa4,meta,mobile,United States,/,1350,0
s_cli_0013_0_192,2026-02-24,d584d0c89eb1,meta,desktop,UAE,/pricing,363,1
s_cli_0013_0_193,2026-02-24,d78fa15e314e,direct,mobile,United Kingdom,/product,1689,0
s_cli_0013_0_194,2026-02-24,0ef65404f65b,meta,mobile,Canada,/,1598,0
s_cli_0013_0_195,2026-02-24,9e728598c273,organic,mobile,United Kingdom,/,1662,1
s_cli_0013_0_196,2026-02-24,bcf0318fe4b8,meta,mobile,UAE,/,208,0
s_cli_0013_0_197,2026-02-24,4984e23b38d4,direct,desktop,Australia,/blog/guide,843,1
s_cli_0013_0_198,2026-02-24,76b299bc1f76,meta,desktop,Canada,/product,1531,1
s_cli_0013_0_199,2026-02-24,72f0359845a8,meta,mobile,Australia,/pricing,1760,1
s_cli_0013_0_200,2026-02-24,0bb4e4c3df7e,direct,mobile,United Kingdom,/pricing,1362,0
s_cli_0013_0_201,2026-02-24,bd3bbcd8a439,organic,mobile,UAE,/,27,1
s_cli_0013_0_202,2026-02-24,31f3ddd56d16,direct,desktop,United States,/pricing,925,1
s_cli_0013_0_203,2026-02-24,03961529d242,google,mobile,United States,/,674,0
s_cli_0013_0_204,2026-02-24,2ee86382f6a8,google,tablet,UAE,/blog/guide,249,0
s_cli_0013_0_205,2026-02-24,2aac7004f690,google,desktop,Canada,/contact,430,1
s_cli_0013_0_206,2026-02-24,ca71d88a158a,meta,desktop,India,/blog/guide,577,0
s_cli_0013_0_207,2026-02-24,d73005ee4ede,referral,desktop,United States,/contact,989,0
s_cli_0013_0_208,2026-02-24,23074bd48bed,organic,mobile,United Kingdom,/,427,0
s_cli_0013_0_209,2026-02-24,401619e5cdbd,google,mobile,United Kingdom,/pricing,392,0
s_cli_0013_0_210,2026-02-24,ecbaf1e2bbb9,organic,mobile,UAE,/contact,973,0
s_cli_0013_0_211,2026-02-24,e294caa8ff04,google,mobile,United States,/,973,0
s_cli_0013_0_212,2026-02-24,512764986bf7,direct,mobile,Canada,/blog/guide,410,0
s_cli_0013_0_213,2026-02-24,143ff90a1c4a,google,mobile,India,/pricing,584,0
s_cli_0013_0_214,2026-02-24,6728b7228801,meta,mobile,United States,/blog/guide,1328,1
s_cli_0013_0_215,2026-02-24,dc46c669b3bb,meta,desktop,United Kingdom,/,1604,0
s_cli_0013_0_216,2026-02-24,f124157ec448,direct,desktop,Canada,/,1234,1
s_cli_0013_0_217,2026-02-24,f0149068b57c,google,mobile,UAE,/contact,1039,1
s_cli_0013_0_218,2026-02-24,df9a31ffd3e1,organic,mobile,United States,/blog/guide,1156,0
s_cli_0013_0_219,2026-02-24,9bc4e031e3d2,meta,mobile,Canada,/product,818,0
s_cli_0013_0_220,2026-02-24,b49d348aac2d,organic,tablet,Australia,/pricing,1125,1
s_cli_0013_0_221,2026-02-24,530e56303ce5,organic,tablet,India,/contact,686,0
s_cli_0013_0_222,2026-02-24,eb794d568b9a,direct,mobile,United States,/,91,0
s_cli_0013_0_223,2026-02-24,afb900214d41,google,mobile,Canada,/contact,367,0
s_cli_0013_0_224,2026-02-24,df128d855d4c,meta,mobile,India,/,1201,0
s_cli_0013_0_225,2026-02-24,ba5cdd65cbf1,google,mobile,Canada,/contact,945,1
s_cli_0013_0_226,2026-02-24,7641af731e2a,meta,desktop,India,/contact,804,1
s_cli_0013_0_227,2026-02-24,3176f021f7b9,google,desktop,India,/contact,707,0
s_cli_0013_0_228,2026-02-24,50052549d66a,google,mobile,Australia,/blog/guide,286,0
s_cli_0013_0_229,2026-02-24,4f67d592512b,referral,mobile,Canada,/pricing,1218,0
s_cli_0013_0_230,2026-02-24,7a9cee1d82be,organic,desktop,Canada,/blog/guide,1294,1
s_cli_0013_0_231,2026-02-24,64dbb3986a8e,google,desktop,India,/contact,946,0
s_cli_0013_0_232,2026-02-24,d2fa1c2e6d28,meta,mobile,India,/,1713,0
s_cli_0013_0_233,2026-02-24,f24e3dde5220,organic,desktop,United States,/,1033,1
s_cli_0013_0_234,2026-02-24,dc95fbf8c28a,referral,mobile,India,/pricing,197,0
s_cli_0013_0_235,2026-02-24,645b22ea569f,meta,mobile,United Kingdom,/,324,0
s_cli_0013_0_236,2026-02-24,34da7a90cac8,direct,desktop,Canada,/pricing,479,1
s_cli_0013_0_237,2026-02-24,0e4dc2eeadbf,organic,tablet,United Kingdom,/pricing,45,0
s_cli_0013_0_238,2026-02-24,1b0507073cc7,meta,mobile,Canada,/blog/guide,784,0
s_cli_0013_0_239,2026-02-24,22980507d511,meta,mobile,United States,/product,232,1
s_cli_0013_0_240,2026-02-24,48ec1cbe2c5e,organic,desktop,United Kingdom,/product,1377,0
s_cli_0013_0_241,2026-02-24,91e4a1227868,meta,mobile,UAE,/pricing,1774,0
s_cli_0013_0_242,2026-02-24,0465d1c88a0e,referral,mobile,United Kingdom,/product,186,0
s_cli_0013_0_243,2026-02-24,0182801931ff,meta,desktop,India,/,703,0
s_cli_0013_0_244,2026-02-24,4e6d47054608,meta,desktop,UAE,/product,381,0
s_cli_0013_0_245,2026-02-24,03bb38efcc8e,google,mobile,India,/pricing,1121,0
s_cli_0013_0_246,2026-02-24,f2366e151c18,organic,mobile,Australia,/contact,957,0
s_cli_0013_0_247,2026-02-24,bc10d2bdcd27,google,tablet,Canada,/contact,1680,0
s_cli_0013_0_248,2026-02-24,333504b07f0a,google,mobile,Canada,/,854,0
s_cli_0013_0_249,2026-02-24,4d2fb2bbf701,direct,mobile,Australia,/blog/guide,1714,0
s_cli_0013_0_250,2026-02-24,2c4f3efe098f,organic,mobile,Australia,/contact,410,0
s_cli_0013_0_251,2026-02-24,2d8f14078c3d,google,mobile,UAE,/,795,0
s_cli_0013_0_252,2026-02-24,87e1eb75ed0b,google,desktop,United Kingdom,/product,1650,0
s_cli_0013_0_253,2026-02-24,8001bf05e4fd,organic,mobile,United States,/contact,269,0
s_cli_0013_0_254,2026-02-24,c0f904bf6b7e,organic,mobile,United Kingdom,/,1487,0
s_cli_0013_0_255,2026-02-24,2ac8f09d7790,direct,tablet,India,/,1628,0
s_cli_0013_0_256,2026-02-24,a404bd638eb4,organic,desktop,Australia,/blog/guide,1389,0
s_cli_0013_0_257,2026-02-24,8d91ec5f7e25,direct,tablet,Australia,/pricing,316,1
s_cli_0013_0_258,2026-02-24,c2ebce8fba6d,google,mobile,Australia,/product,1436,1
s_cli_0013_0_259,2026-02-24,f99e84cab3ec,organic,mobile,United States,/blog/guide,753,0
s_cli_0013_0_260,2026-02-24,cf06d0e1acd2,google,tablet,Canada,/contact,659,0
s_cli_0013_0_261,2026-02-24,0f402a4641c6,google,mobile,United Kingdom,/product,636,0
s_cli_0013_0_262,2026-02-24,48b712083f16,google,mobile,Australia,/contact,1799,0
s_cli_0013_0_263,2026-02-24,165c16696176,meta,tablet,United Kingdom,/,1626,0
s_cli_0013_0_264,2026-02-24,5d075cdd6dd6,google,desktop,India,/product,664,0
s_cli_0013_0_265,2026-02-24,1abdafe40371,meta,mobile,Canada,/pricing,1792,0
s_cli_0013_0_266,2026-02-24,ec07bafd0792,meta,mobile,United Kingdom,/,1577,1
s_cli_0013_0_267,2026-02-24,3feaf63e794e,organic,tablet,United States,/product,1078,0
s_cli_0013_0_268,2026-02-24,c40ca691c593,google,mobile,United States,/pricing,1704,0
s_cli_0013_0_269,2026-02-24,7a2b3e55b736,meta,mobile,Australia,/pricing,1168,0
s_cli_0013_0_270,2026-02-24,3a4e2cc42861,google,desktop,Australia,/contact,55,1
s_cli_0013_0_271,2026-02-24,626e7733869b,meta,mobile,Canada,/blog/guide,1727,0
s_cli_0013_0_272,2026-02-24,a85031204013,organic,desktop,Canada,/product,1686,1
s_cli_0013_0_273,2026-02-24,3343c4528b1e,google,mobile,India,/blog/guide,301,1
s_cli_0013_0_274,2026-02-24,3bce493f27a8,referral,tablet,Australia,/contact,392,0
s_cli_0013_0_275,2026-02-24,5bd69d90ebfd,meta,mobile,United Kingdom,/blog/guide,1202,0
s_cli_0013_0_276,2026-02-24,29ddaa1896dc,organic,mobile,Canada,/product,676,0
s_cli_0013_0_277,2026-02-24,a1cbe25209cb,meta,desktop,Australia,/contact,490,0
s_cli_0013_0_278,2026-02-24,31dd34d7c28b,direct,desktop,Canada,/pricing,1545,1
s_cli_0013_0_279,2026-02-24,0354f025258c,organic,desktop,UAE,/product,1677,0
s_cli_0013_0_280,2026-02-24,e887bf00e9b1,organic,mobile,United States,/,834,0
s_cli_0013_0_281,2026-02-24,4a1ba2745a7d,organic,tablet,Canada,/product,1795,0
s_cli_0013_0_282,2026-02-24,9e5d2f480a8d,google,tablet,United Kingdom,/blog/guide,268,0
s_cli_0013_0_283,2026-02-24,09b1f9dc2992,meta,mobile,Canada,/contact,1763,1
s_cli_0013_0_284,2026-02-24,9af661fbe5e0,meta,desktop,United States,/,1331,1
s_cli_0013_0_285,2026-02-24,3fb8b3a60116,meta,mobile,Australia,/pricing,861,1
s_cli_0013_0_286,2026-02-24,d654aaba5204,direct,tablet,United Kingdom,/,630,0
s_cli_0013_0_287,2026-02-24,b65fe751b6ec,meta,desktop,United Kingdom,/product,112,0
s_cli_0013_0_288,2026-02-24,b6ec40347243,meta,tablet,Australia,/pricing,422,0
s_cli_0013_0_289,2026-02-24,13897b466ab5,google,desktop,United Kingdom,/pricing,826,0
s_cli_0013_0_290,2026-02-24,514276935f1b,referral,desktop,India,/pricing,614,0
s_cli_0013_0_291,2026-02-24,ef3f0b79eb86,google,mobile,Canada,/blog/guide,1121,1
s_cli_0013_0_292,2026-02-24,4277f4dbc677,organic,desktop,United Kingdom,/blog/guide,1656,0
