date,channel,campaign_name,ad_set_or_group,spend,impressions,clicks,conversions,ctr,cpc,cpa,status
2026-03-02,email,North Growth Prospecting,B,248.61,414840,20182,622,0.0487,0.01,0.4,paused
2026-03-02,referral,North Growth Launch,D,212.84,476097,12571,355,0.0264,0.02,0.6,paused
2026-03-02,organic,North Growth Retargeting,A,207.62,497492,7489,141,0.0151,0.03,1.47,paused
2026-03-02,direct,North Growth Launch,A,333.95,431124,6981,227,0.0162,0.05,1.47,active
2026-03-02,tiktok_ads,North Growth Offer,A,176.19,315007,3833,161,0.0122,0.05,1.09,active
2026-03-03,email,North Growth Offer,A,160.75,349254,14305,1026,0.041,0.01,0.16,active
2026-03-03,referral,North Growth Offer,D,290.97,427133,10244,168,0.024,0.03,1.73,active
2026-03-03,organic,North Growth Prospecting,A,287.67,320344,5626,653,0.0176,0.05,0.44,active
2026-03-03,direct,North Growth Offer,C,197.97,404032,6365,590,0.0158,0.03,0.34,active
2026-03-03,tiktok_ads,North Growth Retargeting,B,333.0,742663,25613,556,0.0345,0.01,0.6,active
2026-03-04,email,North Growth Prospecting,D,226.98,542010,26406,1035,0.0487,0.01,0.22,paused
2026-03-04,referral,North Growth Offer,D,302.78,668758,46558,1215,0.0696,0.01,0.25,active
2026-03-04,organic,North Growth Brand,B,191.63,471120,22454,1931,0.0477,0.01,0.1,limited
2026-03-04,direct,North Growth Prospecting,A,302.04,670197,30219,3170,0.0451,0.01,0.1,active
2026-03-04,tiktok_ads,North Growth Offer,B,185.67,270302,7414,131,0.0274,0.03,1.42,active
2026-03-05,email,North Growth Launch,A,212.6,447126,8169,116,0.0183,0.03,1.83,active
2026-03-05,referral,North Growth Brand,D,244.96,453024,23519,1597,0.0519,0.01,0.15,paused
2026-03-05,organic,North Growth Launch,A,280.01,523497,10767,492,0.0206,0.03,0.57,paused
2026-03-05,direct,North Growth Brand,C,231.65,331000,6960,437,0.021,0.03,0.53,active
2026-03-05,tiktok_ads,North Growth Launch,C,251.64,553334,34185,3853,0.0618,0.01,0.07,active
2026-03-06,email,North Growth Offer,C,262.05,647043,40648,4312,0.0628,0.01,0.06,learning
2026-03-06,referral,North Growth Launch,C,293.63,340057,6166,339,0.0181,0.05,0.87,active
2026-03-06,organic,North Growth Launch,C,316.65,375789,10431,675,0.0278,0.03,0.47,active
2026-03-06,direct,North Growth Launch,A,258.5,431625,18477,290,0.0428,0.01,0.89,limited
2026-03-06,tiktok_ads,North Growth Brand,B,233.96,248677,13552,1391,0.0545,0.02,0.17,paused
2026-03-07,email,North Growth Offer,D,237.17,272056,8044,878,0.0296,0.03,0.27,active
2026-03-07,referral,North Growth Prospecting,B,230.24,367277,13430,301,0.0366,0.02,0.76,active
2026-03-07,organic,North Growth Offer,B,297.57,431521,27981,509,0.0648,0.01,0.58,active
2026-03-07,direct,North Growth Brand,C,214.21,512680,25651,1648,0.05,0.01,0.13,limited
2026-03-07,tiktok_ads,North Growth Launch,A,284.01,489069,18671,2069,0.0382,0.02,0.14,active
2026-03-08,email,North Growth Brand,A,248.72,378349,25477,2527,0.0673,0.01,0.1,active
2026-03-08,referral,North Growth Launch,C,266.82,490236,27720,2063,0.0565,0.01,0.13,active
2026-03-08,organic,North Growth Prospecting,D,277.78,680651,25744,1875,0.0378,0.01,0.15,active
2026-03-08,direct,North Growth Retargeting,B,169.7,288934,3093,33,0.0107,0.05,5.14,active
2026-03-08,tiktok_ads,North Growth Launch,A,288.41,493144,33642,1319,0.0682,0.01,0.22,active
2026-03-09,email,North Growth Prospecting,C,293.83,320529,21497,953,0.0671,0.01,0.31,paused
2026-03-09,referral,North Growth Prospecting,A,301.14,550109,11798,1207,0.0214,0.03,0.25,active
2026-03-09,organic,North Growth Launch,B,190.4,358118,22249,606,0.0621,0.01,0.31,learning
2026-03-09,direct,North Growth Launch,A,253.8,355575,12095,320,0.034,0.02,0.79,active
2026-03-09,tiktok_ads,North Growth Prospecting,A,319.35,573887,36534,4020,0.0637,0.01,0.08,active
2026-03-10,email,North Growth Brand,D,279.64,363697,23466,1394,0.0645,0.01,0.2,paused
2026-03-10,referral,North Growth Prospecting,B,274.4,537614,11846,1367,0.022,0.02,0.2,paused
2026-03-10,organic,North Growth Offer,A,308.63,758012,21454,1620,0.0283,0.01,0.19,active
2026-03-10,direct,North Growth Launch,A,245.3,284594,13526,236,0.0475,0.02,1.04,active
2026-03-10,tiktok_ads,North Growth Retargeting,C,288.64,576052,21538,850,0.0374,0.01,0.34,active
2026-03-11,email,North Growth Retargeting,B,343.91,547771,33061,506,0.0604,0.01,0.68,active
2026-03-11,referral,North Growth Prospecting,C,231.72,318441,19480,1224,0.0612,0.01,0.19,active
2026-03-11,organic,North Growth Prospecting,A,217.09,478844,5350,364,0.0112,0.04,0.6,active
2026-03-11,direct,North Growth Prospecting,B,235.83,572661,17907,300,0.0313,0.01,0.79,active
2026-03-11,tiktok_ads,North Growth Launch,B,342.98,342465,22483,2068,0.0657,0.02,0.17,limited
2026-03-12,email,North Growth Launch,C,299.16,661724,31536,3000,0.0477,0.01,0.1,limited
2026-03-12,referral,North Growth Brand,C,222.25,193740,11319,1205,0.0584,0.02,0.18,learning
2026-03-12,organic,North Growth Brand,C,259.7,562786,5948,78,0.0106,0.04,3.33,active
2026-03-12,direct,North Growth Brand,B,296.26,295637,12328,1317,0.0417,0.02,0.22,paused
2026-03-12,tiktok_ads,North Growth Launch,C,243.67,248452,12446,1080,0.0501,0.02,0.23,active
2026-03-13,email,North Growth Prospecting,A,261.79,333824,9710,1136,0.0291,0.03,0.23,learning
2026-03-13,referral,North Growth Offer,C,225.28,261365,7012,73,0.0268,0.03,3.09,active
2026-03-13,organic,North Growth Offer,A,269.61,455450,5411,178,0.0119,0.05,1.51,active
2026-03-13,direct,North Growth Brand,C,250.62,547099,9337,1021,0.0171,0.03,0.25,active
2026-03-13,tiktok_ads,North Growth Retargeting,C,273.97,466913,29817,1791,0.0639,0.01,0.15,paused
2026-03-14,email,North Growth Prospecting,C,279.45,624468,31017,363,0.0497,0.01,0.77,active
2026-03-14,referral,North Growth Prospecting,B,219.83,503605,34006,3413,0.0675,0.01,0.06,active
2026-03-14,organic,North Growth Brand,C,224.95,350404,4863,271,0.0139,0.05,0.83,active
2026-03-14,direct,North Growth Launch,A,329.29,614396,13613,1195,0.0222,0.02,0.28,active
2026-03-14,tiktok_ads,North Growth Prospecting,A,156.21,301987,18396,2057,0.0609,0.01,0.08,limited
2026-03-15,email,North Growth Launch,C,249.61,272218,5610,433,0.0206,0.04,0.58,learning
2026-03-15,referral,North Growth Offer,D,263.64,397252,21896,582,0.0551,0.01,0.45,active
2026-03-15,organic,North Growth Retargeting,D,207.4,398118,14338,506,0.036,0.01,0.41,learning
2026-03-15,direct,North Growth Launch,C,220.82,303637,20870,2348,0.0687,0.01,0.09,limited
2026-03-15,tiktok_ads,North Growth Launch,C,356.8,754855,32169,3467,0.0426,0.01,0.1,active
2026-03-16,email,North Growth Prospecting,A,191.21,346821,22766,362,0.0656,0.01,0.53,active
2026-03-16,referral,North Growth Offer,A,281.38,651007,39583,877,0.0608,0.01,0.32,active
2026-03-16,organic,North Growth Prospecting,C,250.33,201715,12663,1097,0.0628,0.02,0.23,active
2026-03-16,direct,North Growth Offer,B,361.79,686476,43593,3408,0.0635,0.01,0.11,active
2026-03-16,tiktok_ads,North Growth Prospecting,A,272.09,267491,3401,367,0.0127,0.08,0.74,active
2026-03-17,email,North Growth Retargeting,B,277.51,513612,10919,456,0.0213,0.03,0.61,learning
2026-03-17,referral,North Growth Offer,C,163.31,353019,15045,1481,0.0426,0.01,0.11,paused
2026-03-17,organic,North Growth Offer,D,243.93,366404,11683,314,0.0319,0.02,0.78,learning
2026-03-17,direct,North Growth Prospecting,D,337.41,290781,9294,583,0.032,0.04,0.58,learning
2026-03-17,tiktok_ads,North Growth Prospecting,B,286.21,390163,18564,1726,0.0476,0.02,0.17,active
2026-03-18,email,North Growth Brand,A,267.61,321932,6535,551,0.0203,0.04,0.49,active
2026-03-18,referral,North Growth Launch,C,318.54,648250,17183,314,0.0265,0.02,1.01,active
2026-03-18,organic,North Growth Brand,D,271.83,416007,25927,2927,0.0623,0.01,0.09,active
2026-03-18,direct,North Growth Launch,D,248.65,446323,27131,2013,0.0608,0.01,0.12,active
2026-03-18,tiktok_ads,North Growth Prospecting,B,311.84,372023,9031,1019,0.0243,0.03,0.31,limited
2026-03-19,email,North Growth Prospecting,A,244.6,363242,17417,2024,0.0479,0.01,0.12,active
2026-03-19,referral,North Growth Launch,B,291.58,487825,21632,343,0.0443,0.01,0.85,paused
2026-03-19,organic,North Growth Offer,A,263.86,420177,15146,896,0.036,0.02,0.29,learning
2026-03-19,direct,North Growth Offer,C,201.72,189649,9119,1060,0.0481,0.02,0.19,active
2026-03-19,tiktok_ads,North Growth Offer,B,269.26,360952,19771,2217,0.0548,0.01,0.12,active
2026-03-20,email,North Growth Prospecting,C,320.8,798582,53367,4705,0.0668,0.01,0.07,active
2026-03-20,referral,North Growth Prospecting,A,354.96,645570,43164,855,0.0669,0.01,0.42,active
2026-03-20,organic,North Growth Brand,A,219.82,200794,2733,325,0.0136,0.08,0.68,active
2026-03-20,direct,North Growth Launch,A,280.63,399517,7478,254,0.0187,0.04,1.1,active
2026-03-20,tiktok_ads,North Growth Retargeting,A,221.26,385806,20778,1999,0.0539,0.01,0.11,active
2026-03-21,email,North Growth Launch,B,243.23,316762,6640,495,0.021,0.04,0.49,active
2026-03-21,referral,North Growth Brand,B,262.68,404140,6101,415,0.0151,0.04,0.63,active
2026-03-21,organic,North Growth Brand,D,238.77,355417,20968,1488,0.059,0.01,0.16,limited
2026-03-21,direct,North Growth Prospecting,C,220.42,437354,14753,1044,0.0337,0.01,0.21,active
2026-03-21,tiktok_ads,North Growth Offer,D,355.77,669888,42223,1703,0.063,0.01,0.21,learning
2026-03-22,email,North Growth Launch,D,220.06,246443,11813,1376,0.0479,0.02,0.16,active
2026-03-22,referral,North Growth Offer,D,281.7,429412,9729,440,0.0227,0.03,0.64,active
2026-03-22,organic,North Growth Launch,D,71.33,77737,4911,436,0.0632,0.01,0.16,active
2026-03-22,direct,North Growth Prospecting,A,213.58,459729,9707,436,0.0211,0.02,0.49,active
2026-03-22,tiktok_ads,North Growth Offer,B,350.07,478969,7827,780,0.0163,0.04,0.45,limited
2026-03-23,email,North Growth Prospecting,D,346.9,689511,21804,343,0.0316,0.02,1.01,limited
2026-03-23,referral,North Growth Prospecting,C,196.06,438899,13534,1436,0.0308,0.01,0.14,active
2026-03-23,organic,North Growth Prospecting,D,263.33,629823,35165,2940,0.0558,0.01,0.09,active
2026-03-23,direct,North Growth Prospecting,C,279.97,394350,21752,320,0.0552,0.01,0.87,active
2026-03-23,tiktok_ads,North Growth Brand,B,300.55,448586,5106,405,0.0114,0.06,0.74,learning
2026-03-24,email,North Growth Offer,A,286.23,663127,12589,337,0.019,0.02,0.85,active
2026-03-24,referral,North Growth Offer,A,337.74,365525,4696,59,0.0128,0.07,5.72,active
2026-03-24,organic,North Growth Prospecting,B,330.75,803287,51454,1914,0.0641,0.01,0.17,active
2026-03-24,direct,North Growth Retargeting,A,227.44,431140,14094,510,0.0327,0.02,0.45,learning
2026-03-24,tiktok_ads,North Growth Offer,D,226.86,396313,8542,889,0.0216,0.03,0.26,active
2026-03-25,email,North Growth Offer,D,152.75,203153,8981,227,0.0442,0.02,0.67,active
2026-03-25,referral,North Growth Launch,A,291.45,727672,27368,2251,0.0376,0.01,0.13,learning
2026-03-25,organic,North Growth Offer,A,295.66,425166,18606,1147,0.0438,0.02,0.26,active
2026-03-25,direct,North Growth Launch,C,386.81,351370,21856,445,0.0622,0.02,0.87,limited
2026-03-25,tiktok_ads,North Growth Prospecting,B,214.96,337073,10082,549,0.0299,0.02,0.39,active
2026-03-26,email,North Growth Retargeting,D,141.69,259783,5758,222,0.0222,0.02,0.64,paused
2026-03-26,referral,North Growth Brand,B,311.98,357688,20115,863,0.0562,0.02,0.36,limited
2026-03-26,organic,North Growth Prospecting,A,235.88,407970,23762,496,0.0582,0.01,0.48,limited
2026-03-26,direct,North Growth Launch,B,162.11,208516,4960,118,0.0238,0.03,1.37,active
2026-03-26,tiktok_ads,North Growth Brand,D,266.65,237978,12637,1140,0.0531,0.02,0.23,active
2026-03-27,email,North Growth Brand,D,248.38,542876,7586,101,0.014,0.03,2.46,active
2026-03-27,referral,North Growth Retargeting,A,265.97,645450,30303,1201,0.0469,0.01,0.22,active
2026-03-27,organic,North Growth Launch,C,311.91,462502,23663,2268,0.0512,0.01,0.14,limited
2026-03-27,direct,North Growth Offer,A,280.2,533934,31904,821,0.0598,0.01,0.34,active
2026-03-27,tiktok_ads,North Growth Offer,B,232.01,522796,19898,1538,0.0381,0.01,0.15,active
2026-03-28,email,North Growth Launch,B,192.99,409798,22279,444,0.0544,0.01,0.43,active
2026-03-28,referral,North Growth Offer,B,207.35,316156,14702,355,0.0465,0.01,0.58,limited
2026-03-28,organic,North Growth Brand,B,185.47,347734,23293,533,0.067,0.01,0.35,paused
2026-03-28,direct,North Growth Prospecting,D,292.05,589209,16309,1450,0.0277,0.02,0.2,active
2026-03-28,tiktok_ads,North Growth Retargeting,A,371.65,369986,11338,515,0.0306,0.03,0.72,active
2026-03-29,email,North Growth Retargeting,D,270.34,545742,29443,964,0.054,0.01,0.28,active
2026-03-29,referral,North Growth Launch,A,268.89,601146,38486,1669,0.064,0.01,0.16,active
2026-03-29,organic,North Growth Brand,A,287.53,696524,9052,210,0.013,0.03,1.37,limited
2026-03-29,direct,North Growth Launch,D,190.03,302052,9564,483,0.0317,0.02,0.39,paused
2026-03-29,tiktok_ads,North Growth Brand,B,277.88,668131,13462,230,0.0201,0.02,1.21,learning
2026-03-30,email,North Growth Launch,D,285.35,509028,22743,1904,0.0447,0.01,0.15,active
2026-03-30,referral,North Growth Brand,A,209.85,271342,8411,745,0.031,0.02,0.28,active
2026-03-30,organic,North Growth Offer,C,344.18,502635,28418,408,0.0565,0.01,0.84,learning
2026-03-30,direct,North Growth Launch,D,256.11,634055,35641,588,0.0562,0.01,0.44,paused
2026-03-30,tiktok_ads,North Growth Prospecting,A,205.05,297797,10183,482,0.0342,0.02,0.43,paused
2026-03-31,email,North Growth Offer,D,279.81,333360,14697,272,0.0441,0.02,1.03,active
2026-03-31,referral,North Growth Brand,D,260.72,360089,10307,504,0.0286,0.03,0.52,active
2026-03-31,organic,North Growth Prospecting,D,312.76,512500,33551,4007,0.0655,0.01,0.08,active
2026-03-31,direct,North Growth Offer,D,231.23,232618,3692,41,0.0159,0.06,5.64,limited
2026-03-31,tiktok_ads,North Growth Launch,D,261.26,251458,12317,980,0.049,0.02,0.27,active
2026-04-01,email,North Growth Launch,B,332.05,396864,8860,820,0.0223,0.04,0.4,limited
2026-04-01,referral,North Growth Prospecting,B,288.01,519235,11540,962,0.0222,0.02,0.3,active
2026-04-01,organic,North Growth Prospecting,D,242.53,220142,8955,480,0.0407,0.03,0.51,active
2026-04-01,direct,North Growth Launch,D,242.2,424552,8081,504,0.019,0.03,0.48,active
2026-04-01,tiktok_ads,North Growth Retargeting,C,288.88,301587,16352,233,0.0542,0.02,1.24,active
2026-04-02,email,North Growth Retargeting,B,293.36,679633,40742,3912,0.0599,0.01,0.07,active
2026-04-02,referral,North Growth Offer,A,234.44,572253,32803,2369,0.0573,0.01,0.1,active
2026-04-02,organic,North Growth Retargeting,B,216.59,471869,21032,2350,0.0446,0.01,0.09,active
2026-04-02,direct,North Growth Brand,C,178.41,337760,16528,1927,0.0489,0.01,0.09,paused
2026-04-02,tiktok_ads,North Growth Prospecting,C,209.62,267993,13802,208,0.0515,0.02,1.01,active
2026-04-03,email,North Growth Retargeting,B,283.0,369684,19792,2190,0.0535,0.01,0.13,active
2026-04-03,referral,North Growth Retargeting,C,228.51,216905,6957,756,0.0321,0.03,0.3,active
2026-04-03,organic,North Growth Retargeting,C,181.05,213531,12711,1096,0.0595,0.01,0.17,active
2026-04-03,direct,North Growth Prospecting,A,323.19,628877,6363,90,0.0101,0.05,3.59,active
2026-04-03,tiktok_ads,North Growth Retargeting,A,219.39,521567,23049,293,0.0442,0.01,0.75,active
2026-04-04,email,North Growth Brand,D,293.15,444810,6282,535,0.0141,0.05,0.55,active
2026-04-04,referral,North Growth Prospecting,D,325.99,292139,7469,510,0.0256,0.04,0.64,active
2026-04-04,organic,North Growth Offer,A,319.47,425278,17661,494,0.0415,0.02,0.65,active
2026-04-04,direct,North Growth Prospecting,C,338.98,834713,15695,1642,0.0188,0.02,0.21,active
2026-04-04,tiktok_ads,North Growth Prospecting,B,226.92,284287,14566,674,0.0512,0.02,0.34,learning
2026-04-05,email,North Growth Brand,A,299.77,599599,32322,2914,0.0539,0.01,0.1,active
2026-04-05,referral,North Growth Brand,D,240.05,260743,14147,317,0.0543,0.02,0.76,active
2026-04-05,organic,North Growth Retargeting,C,304.58,317597,7957,190,0.0251,0.04,1.6,active
2026-04-05,direct,North Growth Retargeting,C,166.52,378452,23906,538,0.0632,0.01,0.31,paused
2026-04-05,tiktok_ads,North Growth Brand,B,302.81,469340,8949,438,0.0191,0.03,0.69,learning
2026-04-06,email,North Growth Retargeting,D,278.23,694940,30783,2733,0.0443,0.01,0.1,paused
2026-04-06,referral,North Growth Retargeting,B,307.51,589756,28812,1964,0.0489,0.01,0.16,active
2026-04-06,organic,North Growth Offer,A,366.62,602399,41326,4631,0.0686,0.01,0.08,active
2026-04-06,direct,North Growth Launch,B,174.01,327591,10184,641,0.0311,0.02,0.27,active
2026-04-06,tiktok_ads,North Growth Brand,A,227.27,522567,23474,2766,0.0449,0.01,0.08,active
2026-04-07,email,North Growth Brand,C,312.93,297483,18284,1371,0.0615,0.02,0.23,paused
2026-04-07,referral,North Growth Launch,D,214.89,324765,11576,266,0.0356,0.02,0.81,paused
2026-04-07,organic,North Growth Offer,D,299.92,488362,11910,728,0.0244,0.03,0.41,active
2026-04-07,direct,North Growth Offer,C,235.69,269168,11307,239,0.042,0.02,0.99,paused
2026-04-07,tiktok_ads,North Growth Retargeting,A,286.11,685519,24669,249,0.036,0.01,1.15,limited
2026-04-08,email,North Growth Launch,B,317.71,540925,26474,730,0.0489,0.01,0.44,active
2026-04-08,referral,North Growth Prospecting,A,169.99,410841,9888,1175,0.0241,0.02,0.14,active
2026-04-08,organic,North Growth Offer,B,266.0,422079,8754,759,0.0207,0.03,0.35,active
2026-04-08,direct,North Growth Launch,B,307.48,610716,11758,1367,0.0193,0.03,0.22,active
2026-04-08,tiktok_ads,North Growth Offer,D,263.24,275787,6828,550,0.0248,0.04,0.48,active
2026-04-09,email,North Growth Retargeting,D,272.37,440891,10449,725,0.0237,0.03,0.38,active
2026-04-09,referral,North Growth Brand,A,327.17,661167,42422,2579,0.0642,0.01,0.13,limited
2026-04-09,organic,North Growth Launch,A,279.21,567014,15843,1149,0.0279,0.02,0.24,active
2026-04-09,direct,North Growth Launch,A,310.73,291897,10166,272,0.0348,0.03,1.14,learning
2026-04-09,tiktok_ads,North Growth Launch,D,246.06,329848,5896,91,0.0179,0.04,2.7,learning
2026-04-10,email,North Growth Launch,C,285.2,658943,27455,1519,0.0417,0.01,0.19,active
2026-04-10,referral,North Growth Prospecting,B,335.29,825175,33177,2103,0.0402,0.01,0.16,learning
2026-04-10,organic,North Growth Launch,A,201.11,169131,7190,640,0.0425,0.03,0.31,active
2026-04-10,direct,North Growth Prospecting,D,236.56,384347,8262,488,0.0215,0.03,0.48,active
2026-04-10,tiktok_ads,North Growth Retargeting,B,234.09,404199,5267,418,0.013,0.04,0.56,active
2026-04-11,email,North Growth Offer,A,250.55,500420,9514,361,0.019,0.03,0.69,active
2026-04-11,referral,North Growth Offer,C,255.79,518456,29633,573,0.0572,0.01,0.45,learning
2026-04-11,organic,North Growth Brand,B,280.76,371952,14245,1380,0.0383,0.02,0.2,active
2026-04-11,direct,North Growth Prospecting,A,320.62,776344,29796,2489,0.0384,0.01,0.13,active
2026-04-11,tiktok_ads,North Growth Brand,C,246.17,285222,10361,1073,0.0363,0.02,0.23,active
2026-04-12,email,North Growth Prospecting,C,347.63,749210,39802,3863,0.0531,0.01,0.09,active
2026-04-12,referral,North Growth Launch,C,212.33,395258,6329,125,0.016,0.03,1.7,active
2026-04-12,organic,North Growth Retargeting,B,211.12,329687,13532,636,0.041,0.02,0.33,active
2026-04-12,direct,North Growth Retargeting,C,247.43,311167,12775,653,0.0411,0.02,0.38,active
2026-04-12,tiktok_ads,North Growth Retargeting,A,233.01,385962,14551,1550,0.0377,0.02,0.15,paused
2026-04-13,email,North Growth Brand,A,365.03,681668,7069,394,0.0104,0.05,0.93,learning
2026-04-13,referral,North Growth Prospecting,A,275.94,480920,26671,1384,0.0555,0.01,0.2,active
2026-04-13,organic,North Growth Brand,C,317.82,568574,8520,186,0.015,0.04,1.71,active
2026-04-13,direct,North Growth Launch,C,306.37,494008,18014,692,0.0365,0.02,0.44,active
2026-04-13,tiktok_ads,North Growth Brand,D,283.34,386001,23997,482,0.0622,0.01,0.59,active
2026-04-14,email,North Growth Brand,D,167.31,136886,1806,41,0.0132,0.09,4.08,active
2026-04-14,referral,North Growth Retargeting,A,324.74,749664,30124,2764,0.0402,0.01,0.12,learning
2026-04-14,organic,North Growth Prospecting,B,277.77,360701,21581,603,0.0598,0.01,0.46,active
2026-04-14,direct,North Growth Retargeting,D,345.37,638547,10394,402,0.0163,0.03,0.86,active
2026-04-14,tiktok_ads,North Growth Retargeting,D,301.03,269728,18623,1073,0.069,0.02,0.28,active
2026-04-15,email,North Growth Retargeting,C,252.05,589095,17055,1149,0.029,0.01,0.22,active
2026-04-15,referral,North Growth Retargeting,D,308.27,634631,10909,258,0.0172,0.03,1.19,active
2026-04-15,organic,North Growth Launch,A,243.74,474226,10097,734,0.0213,0.02,0.33,active
2026-04-15,direct,North Growth Launch,D,236.34,342154,8309,944,0.0243,0.03,0.25,active
2026-04-15,tiktok_ads,North Growth Retargeting,C,263.36,577247,18463,1974,0.032,0.01,0.13,learning
2026-04-16,email,North Growth Brand,D,288.98,581631,27481,1885,0.0472,0.01,0.15,learning
2026-04-16,referral,North Growth Offer,D,302.08,309806,16215,790,0.0523,0.02,0.38,active
2026-04-16,organic,North Growth Retargeting,C,281.59,609962,23746,1931,0.0389,0.01,0.15,active
2026-04-16,direct,North Growth Retargeting,B,216.18,188861,5091,421,0.027,0.04,0.51,learning
2026-04-16,tiktok_ads,North Growth Retargeting,D,204.43,210686,10524,693,0.05,0.02,0.29,active
2026-04-17,email,North Growth Prospecting,C,295.06,448960,27963,2309,0.0623,0.01,0.13,limited
2026-04-17,referral,North Growth Launch,A,274.54,378008,5360,614,0.0142,0.05,0.45,learning
2026-04-17,organic,North Growth Prospecting,C,233.7,323394,19710,689,0.0609,0.01,0.34,paused
2026-04-17,direct,North Growth Brand,D,213.33,372393,24724,336,0.0664,0.01,0.63,active
2026-04-17,tiktok_ads,North Growth Launch,C,251.33,368527,11306,952,0.0307,0.02,0.26,active
2026-04-18,email,North Growth Brand,D,322.05,406034,6221,312,0.0153,0.05,1.03,active
2026-04-18,referral,North Growth Launch,D,267.85,387670,3925,364,0.0101,0.07,0.74,paused
2026-04-18,organic,North Growth Offer,D,262.47,391103,7745,333,0.0198,0.03,0.79,active
2026-04-18,direct,North Growth Offer,B,252.29,367046,5253,185,0.0143,0.05,1.36,active
2026-04-18,tiktok_ads,North Growth Offer,A,319.29,441022,22787,2104,0.0517,0.01,0.15,limited
2026-04-19,email,North Growth Brand,B,281.47,662554,35104,3320,0.053,0.01,0.08,active
2026-04-19,referral,North Growth Offer,C,121.67,223952,7521,390,0.0336,0.02,0.31,active
2026-04-19,organic,North Growth Prospecting,B,225.85,195523,2936,327,0.015,0.08,0.69,limited
2026-04-19,direct,North Growth Offer,C,280.55,465488,12381,515,0.0266,0.02,0.54,paused
2026-04-19,tiktok_ads,North Growth Launch,A,349.13,560336,16611,241,0.0296,0.02,1.45,active
2026-04-20,email,North Growth Prospecting,B,172.68,384449,9988,378,0.026,0.02,0.46,active
2026-04-20,referral,North Growth Brand,D,343.59,469229,13894,1363,0.0296,0.02,0.25,learning
2026-04-20,organic,North Growth Launch,D,192.7,234836,12562,612,0.0535,0.02,0.31,learning
2026-04-20,direct,North Growth Brand,C,369.54,541089,21712,1103,0.0401,0.02,0.34,learning
2026-04-20,tiktok_ads,North Growth Launch,D,267.38,537743,19050,1399,0.0354,0.01,0.19,paused
2026-04-21,email,North Growth Offer,C,232.09,347293,17561,1900,0.0506,0.01,0.12,active
2026-04-21,referral,North Growth Retargeting,B,314.98,581979,8390,757,0.0144,0.04,0.42,active
