date,channel,campaign_name,ad_set_or_group,spend,impressions,clicks,conversions,ctr,cpc,cpa,status
2026-03-05,tiktok_ads,North Commerce Prospecting,B,830.92,1748397,40905,632,0.0234,0.02,1.31,active
2026-03-05,linkedin_ads,North Commerce Launch,D,773.28,1162657,35014,3836,0.0301,0.02,0.2,active
2026-03-06,referral,North Commerce Offer,C,900.14,912362,59660,1673,0.0654,0.02,0.54,active
2026-03-06,tiktok_ads,North Commerce Offer,B,791.15,1436454,71996,6325,0.0501,0.01,0.13,active
2026-03-06,linkedin_ads,North Commerce Prospecting,B,917.63,2265946,158209,13986,0.0698,0.01,0.07,limited
2026-03-07,referral,North Commerce Launch,A,928.59,1531038,33015,1244,0.0216,0.03,0.75,active
2026-03-07,tiktok_ads,North Commerce Launch,A,941.77,1325188,22411,1407,0.0169,0.04,0.67,active
2026-03-07,linkedin_ads,North Commerce Retargeting,C,741.06,1014173,68963,5684,0.068,0.01,0.13,active
2026-03-08,referral,North Commerce Prospecting,C,989.97,2240999,71554,3963,0.0319,0.01,0.25,active
2026-03-08,tiktok_ads,North Commerce Retargeting,A,669.82,1442534,53612,3719,0.0372,0.01,0.18,active
2026-03-08,linkedin_ads,North Commerce Brand,B,709.25,1312652,48443,4409,0.0369,0.01,0.16,active
2026-03-09,referral,North Commerce Prospecting,A,1040.85,2295316,143322,8921,0.0624,0.01,0.12,active
2026-03-09,tiktok_ads,North Commerce Prospecting,C,1144.86,2218759,64249,4989,0.029,0.02,0.23,paused
2026-03-09,linkedin_ads,North Commerce Offer,C,905.28,1914110,125342,13614,0.0655,0.01,0.07,learning
2026-03-10,referral,North Commerce Brand,B,784.48,1034269,51013,5432,0.0493,0.02,0.14,active
2026-03-10,tiktok_ads,North Commerce Offer,C,751.38,1314874,59529,6618,0.0453,0.01,0.11,active
2026-03-10,linkedin_ads,North Commerce Offer,A,678.94,1560606,73837,5517,0.0473,0.01,0.12,active
2026-03-11,referral,North Commerce Prospecting,B,871.61,1448914,95087,3801,0.0656,0.01,0.23,limited
2026-03-11,tiktok_ads,North Commerce Retargeting,C,782.24,1727915,45139,2465,0.0261,0.02,0.32,active
2026-03-11,linkedin_ads,North Commerce Offer,A,821.19,1135034,65955,7026,0.0581,0.01,0.12,active
2026-03-12,referral,North Commerce Retargeting,B,978.71,1706757,24128,1199,0.0141,0.04,0.82,learning
2026-03-12,tiktok_ads,North Commerce Brand,C,682.03,1563919,61011,6148,0.039,0.01,0.11,active
2026-03-12,linkedin_ads,North Commerce Offer,C,627.32,534970,7557,316,0.0141,0.08,1.99,active
2026-03-13,referral,North Commerce Offer,A,743.47,1674809,42865,2554,0.0256,0.02,0.29,active
2026-03-13,tiktok_ads,North Commerce Retargeting,D,1068.73,1710564,77497,2185,0.0453,0.01,0.49,learning
2026-03-13,linkedin_ads,North Commerce Prospecting,C,704.11,774444,51434,1572,0.0664,0.01,0.45,learning
2026-03-14,referral,North Commerce Prospecting,A,601.89,522611,13150,1351,0.0252,0.05,0.45,paused
2026-03-14,tiktok_ads,North Commerce Brand,D,1106.51,1530103,53824,1979,0.0352,0.02,0.56,active
2026-03-14,linkedin_ads,North Commerce Retargeting,A,785.6,684609,34464,2384,0.0503,0.02,0.33,active
2026-03-15,referral,North Commerce Launch,A,845.3,893881,18120,312,0.0203,0.05,2.71,active
2026-03-15,tiktok_ads,North Commerce Retargeting,C,810.57,1440105,41213,3264,0.0286,0.02,0.25,limited
2026-03-15,linkedin_ads,North Commerce Prospecting,C,960.28,792233,40794,648,0.0515,0.02,1.48,active
2026-03-16,referral,North Commerce Prospecting,A,973.67,794960,37338,971,0.047,0.03,1.0,active
2026-03-16,tiktok_ads,North Commerce Retargeting,B,961.46,1664655,97044,4086,0.0583,0.01,0.24,active
2026-03-16,linkedin_ads,North Commerce Brand,D,860.77,1868475,127626,5099,0.0683,0.01,0.17,active
2026-03-17,referral,North Commerce Retargeting,C,769.56,1047556,70153,7495,0.067,0.01,0.1,active
2026-03-17,tiktok_ads,North Commerce Offer,A,840.1,690834,8564,101,0.0124,0.1,8.32,active
2026-03-17,linkedin_ads,North Commerce Launch,A,647.55,1109626,52077,2862,0.0469,0.01,0.23,learning
2026-03-18,referral,North Commerce Offer,C,978.97,1764494,114126,1790,0.0647,0.01,0.55,active
2026-03-18,tiktok_ads,North Commerce Launch,D,997.68,2168802,109417,13038,0.0505,0.01,0.08,active
2026-03-18,linkedin_ads,North Commerce Retargeting,B,562.77,952204,44922,4187,0.0472,0.01,0.13,active
2026-03-19,referral,North Commerce Launch,C,716.42,1151125,51585,5552,0.0448,0.01,0.13,learning
2026-03-19,tiktok_ads,North Commerce Brand,B,563.11,542536,29156,2632,0.0537,0.02,0.21,active
2026-03-19,linkedin_ads,North Commerce Prospecting,D,964.83,1026015,25027,2303,0.0244,0.04,0.42,active
2026-03-20,referral,North Commerce Brand,D,856.65,1761144,78765,9349,0.0447,0.01,0.09,active
2026-03-20,tiktok_ads,North Commerce Brand,A,925.32,1867548,121644,9249,0.0651,0.01,0.1,active
2026-03-20,linkedin_ads,North Commerce Launch,C,733.27,609753,31691,595,0.052,0.02,1.23,active
2026-03-21,referral,North Commerce Offer,A,927.07,1168426,32484,460,0.0278,0.03,2.02,learning
2026-03-21,tiktok_ads,North Commerce Prospecting,B,872.56,1559605,108519,9819,0.0696,0.01,0.09,active
2026-03-21,linkedin_ads,North Commerce Launch,D,547.32,798271,19414,437,0.0243,0.03,1.25,learning
2026-03-22,referral,North Commerce Launch,B,833.73,1565655,85376,10054,0.0545,0.01,0.08,paused
2026-03-22,tiktok_ads,North Commerce Retargeting,C,918.51,1501150,19940,269,0.0133,0.05,3.41,active
2026-03-22,linkedin_ads,North Commerce Prospecting,D,801.11,1185554,16474,1276,0.0139,0.05,0.63,limited
2026-03-23,referral,North Commerce Launch,A,535.64,988537,39083,4020,0.0395,0.01,0.13,active
2026-03-23,tiktok_ads,North Commerce Prospecting,B,590.11,779760,48375,1473,0.062,0.01,0.4,paused
2026-03-23,linkedin_ads,North Commerce Launch,B,811.15,1903380,96588,8960,0.0507,0.01,0.09,learning
2026-03-24,referral,North Commerce Prospecting,B,837.14,1065566,60663,3892,0.0569,0.01,0.22,active
2026-03-24,tiktok_ads,North Commerce Launch,A,954.26,1747093,29164,2015,0.0167,0.03,0.47,active
2026-03-24,linkedin_ads,North Commerce Retargeting,D,513.98,469168,30248,2381,0.0645,0.02,0.22,active
2026-03-25,referral,North Commerce Brand,B,767.37,1322382,51177,5109,0.0387,0.01,0.15,active
2026-03-25,tiktok_ads,North Commerce Offer,D,921.89,2018402,24623,1480,0.0122,0.04,0.62,active
2026-03-25,linkedin_ads,North Commerce Retargeting,B,827.34,1401981,52859,4910,0.0377,0.02,0.17,paused
2026-03-26,referral,North Commerce Offer,C,1092.01,1275217,76079,2876,0.0597,0.01,0.38,active
2026-03-26,tiktok_ads,North Commerce Prospecting,A,882.31,2161658,24949,2960,0.0115,0.04,0.3,learning
2026-03-26,linkedin_ads,North Commerce Prospecting,D,908.3,2173396,127450,4768,0.0586,0.01,0.19,paused
2026-03-27,referral,North Commerce Launch,C,1037.39,2088059,61892,7383,0.0296,0.02,0.14,active
2026-03-27,tiktok_ads,North Commerce Brand,A,910.0,868760,9299,530,0.0107,0.1,1.72,learning
2026-03-27,linkedin_ads,North Commerce Offer,B,973.34,1100797,18941,1101,0.0172,0.05,0.88,active
2026-03-28,referral,North Commerce Offer,A,458.75,1055661,16359,552,0.0155,0.03,0.83,paused
2026-03-28,tiktok_ads,North Commerce Prospecting,C,646.82,903975,12754,1036,0.0141,0.05,0.62,paused
2026-03-28,linkedin_ads,North Commerce Launch,A,677.62,994903,24499,2361,0.0246,0.03,0.29,active
2026-03-29,referral,North Commerce Launch,D,762.67,1371727,73452,3538,0.0535,0.01,0.22,active
2026-03-29,tiktok_ads,North Commerce Prospecting,B,978.58,1358618,43887,3777,0.0323,0.02,0.26,active
2026-03-29,linkedin_ads,North Commerce Retargeting,A,1091.85,1356552,49064,1886,0.0362,0.02,0.58,limited
2026-03-30,referral,North Commerce Retargeting,A,815.16,1546340,71315,3324,0.0461,0.01,0.25,active
2026-03-30,tiktok_ads,North Commerce Prospecting,C,623.78,1193847,39658,1391,0.0332,0.02,0.45,limited
2026-03-30,linkedin_ads,North Commerce Launch,A,1051.16,1110125,29824,1127,0.0269,0.04,0.93,active
2026-03-31,referral,North Commerce Prospecting,A,579.38,1360106,91047,5605,0.0669,0.01,0.1,active
2026-03-31,tiktok_ads,North Commerce Offer,A,713.87,1687278,60033,4393,0.0356,0.01,0.16,active
2026-03-31,linkedin_ads,North Commerce Brand,D,799.28,1903622,113015,7561,0.0594,0.01,0.11,active
2026-04-01,referral,North Commerce Launch,D,726.58,677218,27012,1402,0.0399,0.03,0.52,active
2026-04-01,tiktok_ads,North Commerce Prospecting,C,606.1,683040,13829,1332,0.0202,0.04,0.46,learning
2026-04-01,linkedin_ads,North Commerce Brand,B,863.16,1035941,22995,2104,0.0222,0.04,0.41,active
2026-04-02,referral,North Commerce Prospecting,D,611.01,1289251,58203,3490,0.0451,0.01,0.18,active
2026-04-02,tiktok_ads,North Commerce Brand,B,674.35,791570,37912,3237,0.0479,0.02,0.21,learning
2026-04-02,linkedin_ads,North Commerce Retargeting,C,838.99,674735,26469,707,0.0392,0.03,1.19,paused
2026-04-03,referral,North Commerce Launch,B,862.13,1109277,75759,4137,0.0683,0.01,0.21,active
2026-04-03,tiktok_ads,North Commerce Launch,B,1016.7,974608,30073,688,0.0309,0.03,1.48,active
2026-04-03,linkedin_ads,North Commerce Retargeting,A,994.39,835592,25528,2258,0.0306,0.04,0.44,active
2026-04-04,referral,North Commerce Launch,B,531.01,507586,13338,1027,0.0263,0.04,0.52,active
2026-04-04,tiktok_ads,North Commerce Offer,C,848.81,925016,33681,580,0.0364,0.03,1.46,limited
2026-04-04,linkedin_ads,North Commerce Offer,D,696.59,958980,56207,5547,0.0586,0.01,0.13,active
2026-04-05,referral,North Commerce Launch,D,1194.97,2328824,61953,4905,0.0266,0.02,0.24,active
2026-04-05,tiktok_ads,North Commerce Brand,C,633.34,1034628,22498,529,0.0217,0.03,1.2,learning
2026-04-05,linkedin_ads,North Commerce Launch,A,851.88,1324891,40767,1345,0.0308,0.02,0.63,active
2026-04-06,referral,North Commerce Brand,A,780.42,713262,48961,706,0.0686,0.02,1.11,limited
2026-04-06,tiktok_ads,North Commerce Retargeting,A,889.55,1341557,63631,3950,0.0474,0.01,0.23,active
2026-04-06,linkedin_ads,North Commerce Prospecting,D,934.38,1629290,49526,915,0.0304,0.02,1.02,active
2026-04-07,referral,North Commerce Offer,C,911.18,1490351,24960,999,0.0167,0.04,0.91,paused
2026-04-07,tiktok_ads,North Commerce Retargeting,A,1071.37,1970278,114311,9946,0.058,0.01,0.11,active
2026-04-07,linkedin_ads,North Commerce Prospecting,A,608.08,1088838,75302,3094,0.0692,0.01,0.2,active
2026-04-08,referral,North Commerce Brand,C,690.41,1613406,84288,6642,0.0522,0.01,0.1,paused
2026-04-08,tiktok_ads,North Commerce Brand,D,626.1,959613,62131,4872,0.0647,0.01,0.13,active
2026-04-08,linkedin_ads,North Commerce Offer,B,1005.52,2394367,26016,846,0.0109,0.04,1.19,learning
2026-04-09,referral,North Commerce Brand,C,723.05,972726,13591,1038,0.014,0.05,0.7,active
2026-04-09,tiktok_ads,North Commerce Brand,D,686.42,1144594,51458,4730,0.045,0.01,0.15,active
2026-04-09,linkedin_ads,North Commerce Offer,A,1100.79,2707682,104997,9629,0.0388,0.01,0.11,paused
2026-04-10,referral,North Commerce Retargeting,A,1050.19,1916353,93898,8239,0.049,0.01,0.13,limited
2026-04-10,tiktok_ads,North Commerce Retargeting,B,910.7,1522593,85280,9603,0.056,0.01,0.09,paused
2026-04-10,linkedin_ads,North Commerce Brand,A,928.55,2089139,105921,4876,0.0507,0.01,0.19,active
2026-04-11,referral,North Commerce Offer,A,869.46,1985578,94287,7382,0.0475,0.01,0.12,learning
2026-04-11,tiktok_ads,North Commerce Brand,D,831.99,1102012,64632,7294,0.0586,0.01,0.11,paused
2026-04-11,linkedin_ads,North Commerce Prospecting,C,591.67,494821,29686,3276,0.06,0.02,0.18,active
2026-04-12,referral,North Commerce Retargeting,C,835.64,1717888,67663,4091,0.0394,0.01,0.2,active
2026-04-12,tiktok_ads,North Commerce Brand,C,854.07,752141,28341,1972,0.0377,0.03,0.43,limited
2026-04-12,linkedin_ads,North Commerce Prospecting,C,656.48,542258,28459,2743,0.0525,0.02,0.24,active
2026-04-13,referral,North Commerce Prospecting,C,870.72,1799845,50881,5716,0.0283,0.02,0.15,active
2026-04-13,tiktok_ads,North Commerce Retargeting,A,441.8,1085374,75402,7535,0.0695,0.01,0.06,active
2026-04-13,linkedin_ads,North Commerce Offer,D,954.49,2151325,68347,3790,0.0318,0.01,0.25,paused
2026-04-14,referral,North Commerce Retargeting,A,795.52,796648,18461,882,0.0232,0.04,0.9,active
2026-04-14,tiktok_ads,North Commerce Offer,B,923.07,2027994,66070,741,0.0326,0.01,1.25,learning
2026-04-14,linkedin_ads,North Commerce Retargeting,C,878.73,1886621,115403,9276,0.0612,0.01,0.09,active
2026-04-15,referral,North Commerce Brand,C,1066.33,2653997,70976,3537,0.0267,0.02,0.3,active
2026-04-15,tiktok_ads,North Commerce Retargeting,A,956.98,1346153,29335,1831,0.0218,0.03,0.52,learning
2026-04-15,linkedin_ads,North Commerce Offer,C,784.66,1507036,61059,7249,0.0405,0.01,0.11,active
2026-04-16,referral,North Commerce Launch,A,866.72,1850602,18981,950,0.0103,0.05,0.91,paused
2026-04-16,tiktok_ads,North Commerce Prospecting,B,675.21,1036182,31383,1638,0.0303,0.02,0.41,learning
2026-04-16,linkedin_ads,North Commerce Offer,A,811.36,1707363,112135,11375,0.0657,0.01,0.07,active
2026-04-17,referral,North Commerce Offer,A,681.34,988195,42723,2953,0.0432,0.02,0.23,active
2026-04-17,tiktok_ads,North Commerce Launch,D,886.32,1878926,20501,654,0.0109,0.04,1.36,learning
2026-04-17,linkedin_ads,North Commerce Brand,C,764.94,1085942,42489,1686,0.0391,0.02,0.45,paused
2026-04-18,referral,North Commerce Brand,B,518.01,1144786,64673,2940,0.0565,0.01,0.18,active
2026-04-18,tiktok_ads,North Commerce Prospecting,A,563.04,1017050,25730,1995,0.0253,0.02,0.28,active
2026-04-18,linkedin_ads,North Commerce Retargeting,C,751.67,1083781,66582,3996,0.0614,0.01,0.19,paused
2026-04-19,referral,North Commerce Offer,A,1055.98,1206142,60335,2193,0.05,0.02,0.48,learning
2026-04-19,tiktok_ads,North Commerce Brand,C,672.68,892508,12412,1210,0.0139,0.05,0.56,limited
2026-04-19,linkedin_ads,North Commerce Offer,D,1065.44,940247,52550,1355,0.0559,0.02,0.79,active
2026-04-20,referral,North Commerce Launch,C,1008.15,2257356,97621,3383,0.0432,0.01,0.3,active
2026-04-20,tiktok_ads,North Commerce Retargeting,B,715.82,1150517,80299,2615,0.0698,0.01,0.27,limited
2026-04-20,linkedin_ads,North Commerce Launch,B,895.63,1828280,43620,1934,0.0239,0.02,0.46,active
2026-04-21,referral,North Commerce Retargeting,D,871.94,797515,34194,3929,0.0429,0.03,0.22,active
2026-04-21,tiktok_ads,North Commerce Prospecting,B,683.07,983044,51247,3104,0.0521,0.01,0.22,active
2026-04-21,linkedin_ads,North Commerce Retargeting,B,1284.97,2135252,80407,9469,0.0377,0.02,0.14,paused
2026-04-22,referral,North Commerce Brand,A,973.0,1680156,116367,8487,0.0693,0.01,0.11,paused
2026-04-22,tiktok_ads,North Commerce Offer,C,888.91,2207606,144395,6629,0.0654,0.01,0.13,active
2026-04-22,linkedin_ads,North Commerce Retargeting,B,942.34,2252480,75545,5931,0.0335,0.01,0.16,active
2026-04-23,referral,North Commerce Prospecting,D,858.15,1187447,42707,2461,0.036,0.02,0.35,active
2026-04-23,tiktok_ads,North Commerce Retargeting,B,819.64,1990577,114309,6401,0.0574,0.01,0.13,paused
2026-04-23,linkedin_ads,North Commerce Prospecting,A,1067.2,2090870,65828,3602,0.0315,0.02,0.3,paused
2026-04-24,referral,North Commerce Launch,C,897.66,1529839,99881,1391,0.0653,0.01,0.65,active
2026-04-24,tiktok_ads,North Commerce Brand,A,860.47,1359110,46626,950,0.0343,0.02,0.91,active
2026-04-24,linkedin_ads,North Commerce Retargeting,C,815.96,1326660,40253,3777,0.0303,0.02,0.22,paused
