date,channel,campaign_name,ad_set_or_group,spend,impressions,clicks,conversions,ctr,cpc,cpa,status
2026-03-10,linkedin_ads,Vertex Works Offer,A,427.22,1015107,33693,538,0.0332,0.01,0.79,paused
2026-03-10,referral,Vertex Works Brand,A,661.64,1011068,53653,2801,0.0531,0.01,0.24,limited
2026-03-10,google_ads,Vertex Works Brand,C,470.93,896332,50899,1376,0.0568,0.01,0.34,active
2026-03-11,linkedin_ads,Vertex Works Retargeting,D,389.23,698912,24444,1227,0.035,0.02,0.32,paused
2026-03-11,referral,Vertex Works Retargeting,C,480.72,464073,12712,847,0.0274,0.04,0.57,paused
2026-03-11,google_ads,Vertex Works Offer,C,460.42,738072,13881,662,0.0188,0.03,0.7,active
2026-03-12,linkedin_ads,Vertex Works Launch,B,629.41,1568647,42996,1473,0.0274,0.01,0.43,active
2026-03-12,referral,Vertex Works Retargeting,C,416.73,339434,21027,2120,0.0619,0.02,0.2,paused
2026-03-12,google_ads,Vertex Works Retargeting,B,484.06,397729,8831,824,0.0222,0.05,0.59,paused
2026-03-13,linkedin_ads,Vertex Works Retargeting,A,426.16,981415,45987,4203,0.0469,0.01,0.1,active
2026-03-13,referral,Vertex Works Offer,B,514.01,1136185,26030,2684,0.0229,0.02,0.19,learning
2026-03-13,google_ads,Vertex Works Prospecting,C,527.88,1220399,43373,1283,0.0355,0.01,0.41,active
2026-03-14,linkedin_ads,Vertex Works Retargeting,D,436.7,848619,42741,4247,0.0504,0.01,0.1,active
2026-03-14,referral,Vertex Works Prospecting,D,524.73,966529,43059,3700,0.0446,0.01,0.14,active
2026-03-14,google_ads,Vertex Works Brand,C,511.18,498548,12480,1405,0.025,0.04,0.36,active
2026-03-15,linkedin_ads,Vertex Works Launch,A,468.32,822717,37932,3492,0.0461,0.01,0.13,active
2026-03-15,referral,Vertex Works Prospecting,B,566.43,1415884,49654,5222,0.0351,0.01,0.11,active
2026-03-15,google_ads,Vertex Works Brand,C,542.75,1142824,19328,593,0.0169,0.03,0.92,learning
2026-03-16,linkedin_ads,Vertex Works Brand,C,426.45,445094,15496,1307,0.0348,0.03,0.33,learning
2026-03-16,referral,Vertex Works Launch,D,416.46,926882,63562,7545,0.0686,0.01,0.06,learning
2026-03-16,google_ads,Vertex Works Retargeting,D,431.41,389447,5297,77,0.0136,0.08,5.6,learning
2026-03-17,linkedin_ads,Vertex Works Retargeting,C,456.72,474263,18344,396,0.0387,0.02,1.15,limited
2026-03-17,referral,Vertex Works Prospecting,C,413.92,760094,28251,769,0.0372,0.01,0.54,paused
2026-03-17,google_ads,Vertex Works Brand,B,446.02,995001,15083,1247,0.0152,0.03,0.36,paused
2026-03-18,linkedin_ads,Vertex Works Brand,A,456.94,637573,32157,1129,0.0504,0.01,0.4,active
2026-03-18,referral,Vertex Works Retargeting,A,478.14,824946,50225,1902,0.0609,0.01,0.25,paused
2026-03-18,google_ads,Vertex Works Prospecting,C,462.62,913180,34843,3130,0.0382,0.01,0.15,active
2026-03-19,linkedin_ads,Vertex Works Brand,B,610.59,967378,24873,2275,0.0257,0.02,0.27,paused
2026-03-19,referral,Vertex Works Launch,A,520.02,1041210,49705,1434,0.0477,0.01,0.36,paused
2026-03-19,google_ads,Vertex Works Prospecting,D,628.77,782004,36890,3550,0.0472,0.02,0.18,active
2026-03-20,linkedin_ads,Vertex Works Brand,C,540.84,1172499,68842,3004,0.0587,0.01,0.18,active
2026-03-20,referral,Vertex Works Prospecting,D,546.55,1320349,40587,4296,0.0307,0.01,0.13,active
2026-03-20,google_ads,Vertex Works Prospecting,C,373.69,860541,35156,2488,0.0409,0.01,0.15,active
2026-03-21,linkedin_ads,Vertex Works Offer,D,393.1,598447,31440,1789,0.0525,0.01,0.22,active
2026-03-21,referral,Vertex Works Brand,B,490.54,876609,34854,3113,0.0398,0.01,0.16,active
2026-03-21,google_ads,Vertex Works Launch,B,505.94,1261972,75468,4567,0.0598,0.01,0.11,active
2026-03-22,linkedin_ads,Vertex Works Prospecting,B,460.49,384616,10250,612,0.0266,0.04,0.75,active
2026-03-22,referral,Vertex Works Offer,A,549.06,1134359,53767,1080,0.0474,0.01,0.51,active
2026-03-22,google_ads,Vertex Works Launch,D,593.34,1149431,24411,2467,0.0212,0.02,0.24,active
2026-03-23,linkedin_ads,Vertex Works Launch,D,447.66,896862,15533,1463,0.0173,0.03,0.31,active
2026-03-23,referral,Vertex Works Prospecting,D,457.62,474255,9354,854,0.0197,0.05,0.54,learning
2026-03-23,google_ads,Vertex Works Launch,A,566.74,1399735,39409,3676,0.0282,0.01,0.15,active
2026-03-24,linkedin_ads,Vertex Works Offer,B,384.91,392195,18505,1278,0.0472,0.02,0.3,active
2026-03-24,referral,Vertex Works Retargeting,D,600.63,1349612,22765,2720,0.0169,0.03,0.22,limited
2026-03-24,google_ads,Vertex Works Prospecting,B,465.17,741096,17539,337,0.0237,0.03,1.38,active
2026-03-25,linkedin_ads,Vertex Works Prospecting,B,466.68,885225,47974,5185,0.0542,0.01,0.09,active
2026-03-25,referral,Vertex Works Launch,D,375.63,701362,40768,4722,0.0581,0.01,0.08,paused
2026-03-25,google_ads,Vertex Works Offer,B,530.26,843937,43995,4969,0.0521,0.01,0.11,active
2026-03-26,linkedin_ads,Vertex Works Offer,C,398.66,894713,26585,2937,0.0297,0.01,0.14,paused
2026-03-26,referral,Vertex Works Retargeting,B,488.19,944454,46194,4532,0.0489,0.01,0.11,active
2026-03-26,google_ads,Vertex Works Launch,C,519.25,674739,12212,506,0.0181,0.04,1.03,learning
2026-03-27,linkedin_ads,Vertex Works Retargeting,A,331.21,693183,26918,1830,0.0388,0.01,0.18,active
2026-03-27,referral,Vertex Works Brand,C,532.9,803616,17896,1638,0.0223,0.03,0.33,active
2026-03-27,google_ads,Vertex Works Launch,A,652.84,662039,10231,135,0.0155,0.06,4.84,learning
2026-03-28,linkedin_ads,Vertex Works Retargeting,B,335.28,347190,14618,603,0.0421,0.02,0.56,active
2026-03-28,referral,Vertex Works Launch,C,610.21,1142266,41388,759,0.0362,0.01,0.8,active
2026-03-28,google_ads,Vertex Works Retargeting,C,332.2,331486,19675,795,0.0594,0.02,0.42,active
2026-03-29,linkedin_ads,Vertex Works Launch,A,545.86,523927,19281,2057,0.0368,0.03,0.27,active
2026-03-29,referral,Vertex Works Offer,C,436.02,730643,40622,2945,0.0556,0.01,0.15,active
2026-03-29,google_ads,Vertex Works Offer,B,539.02,705194,24589,2916,0.0349,0.02,0.18,paused
2026-03-30,linkedin_ads,Vertex Works Retargeting,C,419.64,446139,11875,1285,0.0266,0.04,0.33,paused
2026-03-30,referral,Vertex Works Offer,A,429.05,415307,10971,1017,0.0264,0.04,0.42,active
2026-03-30,google_ads,Vertex Works Retargeting,D,633.64,1570150,94820,6311,0.0604,0.01,0.1,paused
2026-03-31,linkedin_ads,Vertex Works Retargeting,A,454.17,417498,19358,1839,0.0464,0.02,0.25,paused
2026-03-31,referral,Vertex Works Launch,D,367.96,877621,48321,5267,0.0551,0.01,0.07,active
2026-03-31,google_ads,Vertex Works Retargeting,C,320.28,600134,35514,1274,0.0592,0.01,0.25,active
2026-04-01,linkedin_ads,Vertex Works Offer,D,527.04,1166162,29957,328,0.0257,0.02,1.61,active
2026-04-01,referral,Vertex Works Brand,A,628.97,606136,15261,1289,0.0252,0.04,0.49,paused
2026-04-01,google_ads,Vertex Works Brand,C,453.99,509870,12455,1164,0.0244,0.04,0.39,active
2026-04-02,linkedin_ads,Vertex Works Brand,B,515.12,780484,44968,1066,0.0576,0.01,0.48,active
2026-04-02,referral,Vertex Works Retargeting,A,473.18,780115,36551,523,0.0469,0.01,0.9,active
2026-04-02,google_ads,Vertex Works Retargeting,B,556.31,596612,14566,1711,0.0244,0.04,0.33,active
2026-04-03,linkedin_ads,Vertex Works Brand,A,711.72,1062801,44724,4545,0.0421,0.02,0.16,active
2026-04-03,referral,Vertex Works Brand,C,493.46,462806,24225,904,0.0523,0.02,0.55,active
2026-04-03,google_ads,Vertex Works Brand,A,420.28,961407,32195,369,0.0335,0.01,1.14,active
2026-04-04,linkedin_ads,Vertex Works Prospecting,A,482.85,972691,31771,3464,0.0327,0.02,0.14,limited
2026-04-04,referral,Vertex Works Retargeting,A,472.7,467255,22925,910,0.0491,0.02,0.52,paused
2026-04-04,google_ads,Vertex Works Launch,B,379.23,783065,24722,1070,0.0316,0.02,0.35,active
2026-04-05,linkedin_ads,Vertex Works Prospecting,B,594.34,662827,23060,406,0.0348,0.03,1.46,limited
2026-04-05,referral,Vertex Works Brand,C,680.74,663741,39409,1683,0.0594,0.02,0.4,paused
2026-04-05,google_ads,Vertex Works Launch,D,394.41,936235,60203,1226,0.0643,0.01,0.32,limited
2026-04-06,linkedin_ads,Vertex Works Offer,C,501.43,969268,64136,4756,0.0662,0.01,0.11,active
2026-04-06,referral,Vertex Works Prospecting,D,639.12,1560664,26206,2929,0.0168,0.02,0.22,active
2026-04-06,google_ads,Vertex Works Brand,B,421.84,914506,12474,222,0.0136,0.03,1.9,active
2026-04-07,linkedin_ads,Vertex Works Offer,D,387.99,818786,40014,1769,0.0489,0.01,0.22,learning
2026-04-07,referral,Vertex Works Prospecting,C,528.09,1138032,49584,5670,0.0436,0.01,0.09,active
2026-04-07,google_ads,Vertex Works Prospecting,D,584.94,1029260,61709,3658,0.06,0.01,0.16,active
2026-04-08,linkedin_ads,Vertex Works Offer,A,352.5,755687,44451,2375,0.0588,0.01,0.15,active
2026-04-08,referral,Vertex Works Launch,A,435.86,692890,21252,501,0.0307,0.02,0.87,limited
2026-04-08,google_ads,Vertex Works Launch,D,628.05,862264,59399,5203,0.0689,0.01,0.12,active
2026-04-09,linkedin_ads,Vertex Works Retargeting,D,529.26,545059,30076,1192,0.0552,0.02,0.44,active
2026-04-09,referral,Vertex Works Brand,C,523.18,970342,12744,563,0.0131,0.04,0.93,active
2026-04-09,google_ads,Vertex Works Retargeting,A,490.64,627331,40511,3341,0.0646,0.01,0.15,active
2026-04-10,linkedin_ads,Vertex Works Launch,A,474.74,433865,14738,611,0.034,0.03,0.78,active
2026-04-10,referral,Vertex Works Brand,B,570.06,1290809,49654,1928,0.0385,0.01,0.3,active
2026-04-10,google_ads,Vertex Works Offer,A,378.94,861392,34079,3227,0.0396,0.01,0.12,learning
2026-04-11,linkedin_ads,Vertex Works Retargeting,C,560.95,617748,34091,598,0.0552,0.02,0.94,limited
2026-04-11,referral,Vertex Works Brand,C,473.55,407159,11504,447,0.0283,0.04,1.06,limited
2026-04-11,google_ads,Vertex Works Launch,A,516.21,444667,5609,527,0.0126,0.09,0.98,paused
2026-04-12,linkedin_ads,Vertex Works Prospecting,C,404.34,1005119,53653,4585,0.0534,0.01,0.09,active
2026-04-12,referral,Vertex Works Prospecting,C,438.92,889514,11351,867,0.0128,0.04,0.51,active
2026-04-12,google_ads,Vertex Works Retargeting,D,432.99,884627,23735,2169,0.0268,0.02,0.2,limited
2026-04-13,linkedin_ads,Vertex Works Offer,C,292.02,505746,11813,817,0.0234,0.02,0.36,active
2026-04-13,referral,Vertex Works Offer,B,659.7,1194991,83319,1007,0.0697,0.01,0.66,active
2026-04-13,google_ads,Vertex Works Brand,A,513.74,689613,35915,841,0.0521,0.01,0.61,active
2026-04-14,linkedin_ads,Vertex Works Prospecting,D,471.53,531703,36137,4190,0.068,0.01,0.11,learning
2026-04-14,referral,Vertex Works Prospecting,A,733.54,852822,39437,736,0.0462,0.02,1.0,paused
2026-04-14,google_ads,Vertex Works Launch,B,280.46,480895,25911,481,0.0539,0.01,0.58,paused
2026-04-15,linkedin_ads,Vertex Works Offer,D,323.4,588553,22049,1189,0.0375,0.01,0.27,paused
2026-04-15,referral,Vertex Works Prospecting,D,380.97,305094,14631,1434,0.048,0.03,0.27,active
2026-04-15,google_ads,Vertex Works Retargeting,B,457.79,669580,35830,3647,0.0535,0.01,0.13,paused
2026-04-16,linkedin_ads,Vertex Works Brand,C,568.97,545402,18346,1595,0.0336,0.03,0.36,learning
2026-04-16,referral,Vertex Works Prospecting,B,452.57,592279,35924,1594,0.0607,0.01,0.28,learning
2026-04-16,google_ads,Vertex Works Prospecting,B,528.68,437932,18937,2234,0.0432,0.03,0.24,learning
2026-04-17,linkedin_ads,Vertex Works Launch,C,570.03,1310740,62770,7513,0.0479,0.01,0.08,limited
2026-04-17,referral,Vertex Works Offer,D,428.21,889510,45327,2717,0.051,0.01,0.16,active
2026-04-17,google_ads,Vertex Works Prospecting,C,428.14,875813,58869,3907,0.0672,0.01,0.11,active
2026-04-18,linkedin_ads,Vertex Works Offer,A,457.87,389271,8024,245,0.0206,0.06,1.87,active
2026-04-18,referral,Vertex Works Retargeting,A,391.51,568717,30852,3632,0.0542,0.01,0.11,active
2026-04-18,google_ads,Vertex Works Retargeting,B,659.82,1109795,46952,4963,0.0423,0.01,0.13,active
2026-04-19,linkedin_ads,Vertex Works Offer,B,471.95,395640,14634,1671,0.037,0.03,0.28,active
2026-04-19,referral,Vertex Works Offer,D,701.33,1119406,39344,4298,0.0351,0.02,0.16,active
2026-04-19,google_ads,Vertex Works Prospecting,B,466.33,927031,47825,2071,0.0516,0.01,0.23,active
2026-04-20,linkedin_ads,Vertex Works Offer,B,300.97,727639,10708,727,0.0147,0.03,0.41,limited
2026-04-20,referral,Vertex Works Launch,A,583.64,1075423,39421,2963,0.0367,0.01,0.2,active
2026-04-20,google_ads,Vertex Works Retargeting,D,443.32,539594,31469,3586,0.0583,0.01,0.12,active
2026-04-21,linkedin_ads,Vertex Works Brand,D,500.77,843601,19548,1637,0.0232,0.03,0.31,active
2026-04-21,referral,Vertex Works Brand,C,622.23,1106409,52661,1566,0.0476,0.01,0.4,paused
2026-04-21,google_ads,Vertex Works Prospecting,B,539.88,985299,59780,1459,0.0607,0.01,0.37,paused
2026-04-22,linkedin_ads,Vertex Works Offer,D,548.44,924125,56787,971,0.0614,0.01,0.56,active
2026-04-22,referral,Vertex Works Brand,D,686.02,1033796,60016,6582,0.0581,0.01,0.1,active
2026-04-22,google_ads,Vertex Works Launch,B,558.63,763473,15682,1305,0.0205,0.04,0.43,learning
2026-04-23,linkedin_ads,Vertex Works Launch,C,427.59,927912,42425,3493,0.0457,0.01,0.12,paused
2026-04-23,referral,Vertex Works Offer,B,396.71,411781,4524,208,0.011,0.09,1.91,active
2026-04-23,google_ads,Vertex Works Prospecting,B,370.82,900443,45981,3879,0.0511,0.01,0.1,learning
2026-04-24,linkedin_ads,Vertex Works Brand,A,446.91,470009,13867,732,0.0295,0.03,0.61,active
2026-04-24,referral,Vertex Works Launch,C,692.58,1022839,61821,1062,0.0604,0.01,0.65,paused
2026-04-24,google_ads,Vertex Works Launch,B,647.64,1395139,31178,2765,0.0223,0.02,0.23,limited
