date,channel,campaign_name,ad_set_or_group,spend,impressions,clicks,conversions,ctr,cpc,cpa,status
2026-03-12,linkedin_ads,Vertex Commerce Brand,D,570.3,682198,14397,1380,0.0211,0.04,0.41,paused
2026-03-13,meta_ads,Vertex Commerce Prospecting,D,565.83,506891,14353,926,0.0283,0.04,0.61,active
2026-03-13,email,Vertex Commerce Prospecting,C,554.99,1281731,72553,5853,0.0566,0.01,0.09,paused
2026-03-13,linkedin_ads,Vertex Commerce Launch,C,557.79,615160,32926,2549,0.0535,0.02,0.22,active
2026-03-14,meta_ads,Vertex Commerce Prospecting,C,459.37,920495,36850,3403,0.04,0.01,0.13,active
2026-03-14,email,Vertex Commerce Retargeting,A,438.31,358663,12751,961,0.0356,0.03,0.46,active
2026-03-14,linkedin_ads,Vertex Commerce Launch,D,445.19,741968,43250,2396,0.0583,0.01,0.19,paused
2026-03-15,meta_ads,Vertex Commerce Launch,D,512.82,580499,13770,629,0.0237,0.04,0.82,active
2026-03-15,email,Vertex Commerce Retargeting,A,501.47,1135864,64532,6028,0.0568,0.01,0.08,learning
2026-03-15,linkedin_ads,Vertex Commerce Brand,B,563.5,819730,9281,541,0.0113,0.06,1.04,active
2026-03-16,meta_ads,Vertex Commerce Retargeting,A,468.26,1114016,44275,3403,0.0397,0.01,0.14,active
2026-03-16,email,Vertex Commerce Prospecting,C,437.27,663841,11464,637,0.0173,0.04,0.69,active
2026-03-16,linkedin_ads,Vertex Commerce Offer,C,427.15,1028029,69845,1455,0.0679,0.01,0.29,learning
2026-03-17,meta_ads,Vertex Commerce Offer,A,385.77,354034,3589,411,0.0101,0.11,0.94,learning
2026-03-17,email,Vertex Commerce Launch,C,388.33,496412,29754,1162,0.0599,0.01,0.33,active
2026-03-17,linkedin_ads,Vertex Commerce Launch,A,472.54,1052806,11268,1323,0.0107,0.04,0.36,paused
2026-03-18,meta_ads,Vertex Commerce Retargeting,A,286.51,715807,45809,4692,0.064,0.01,0.06,active
2026-03-18,email,Vertex Commerce Brand,B,552.95,778839,33797,2755,0.0434,0.02,0.2,paused
2026-03-18,linkedin_ads,Vertex Commerce Offer,B,579.88,1448344,75860,6236,0.0524,0.01,0.09,active
2026-03-19,meta_ads,Vertex Commerce Retargeting,D,683.81,561018,24023,1182,0.0428,0.03,0.58,paused
2026-03-19,email,Vertex Commerce Offer,D,396.57,824395,14738,333,0.0179,0.03,1.19,learning
2026-03-19,linkedin_ads,Vertex Commerce Prospecting,C,300.06,338552,6433,331,0.019,0.05,0.91,paused
2026-03-20,meta_ads,Vertex Commerce Prospecting,A,264.41,652694,38708,816,0.0593,0.01,0.32,active
2026-03-20,email,Vertex Commerce Brand,D,440.38,438928,20269,863,0.0462,0.02,0.51,active
2026-03-20,linkedin_ads,Vertex Commerce Prospecting,C,412.76,634393,32945,3491,0.0519,0.01,0.12,active
2026-03-21,meta_ads,Vertex Commerce Brand,B,575.95,1384438,60644,3036,0.0438,0.01,0.19,active
2026-03-21,email,Vertex Commerce Offer,C,403.13,991607,38508,4274,0.0388,0.01,0.09,paused
2026-03-21,linkedin_ads,Vertex Commerce Retargeting,A,389.27,784974,40980,2231,0.0522,0.01,0.17,active
2026-03-22,meta_ads,Vertex Commerce Launch,A,526.79,591564,36148,3606,0.0611,0.01,0.15,active
2026-03-22,email,Vertex Commerce Prospecting,D,397.42,941074,34087,2824,0.0362,0.01,0.14,learning
2026-03-22,linkedin_ads,Vertex Commerce Brand,D,369.48,363721,6399,200,0.0176,0.06,1.85,active
2026-03-23,meta_ads,Vertex Commerce Brand,D,281.41,666341,20300,1613,0.0305,0.01,0.17,paused
2026-03-23,email,Vertex Commerce Retargeting,B,673.19,1125174,78698,7479,0.0699,0.01,0.09,active
2026-03-23,linkedin_ads,Vertex Commerce Offer,D,460.2,752205,8563,357,0.0114,0.05,1.29,active
2026-03-24,meta_ads,Vertex Commerce Prospecting,D,518.34,838666,34032,3935,0.0406,0.02,0.13,active
2026-03-24,email,Vertex Commerce Prospecting,B,409.59,571333,23779,1072,0.0416,0.02,0.38,paused
2026-03-24,linkedin_ads,Vertex Commerce Retargeting,B,554.42,1027336,20185,1761,0.0196,0.03,0.31,limited
2026-03-25,meta_ads,Vertex Commerce Brand,B,591.04,876954,38488,2810,0.0439,0.02,0.21,active
2026-03-25,email,Vertex Commerce Offer,D,490.05,1105189,62970,1177,0.057,0.01,0.42,learning
2026-03-25,linkedin_ads,Vertex Commerce Prospecting,D,446.21,763185,17494,1405,0.0229,0.03,0.32,active
2026-03-26,meta_ads,Vertex Commerce Prospecting,D,423.02,875810,54926,6465,0.0627,0.01,0.07,active
2026-03-26,email,Vertex Commerce Retargeting,A,523.83,530881,35329,2482,0.0665,0.01,0.21,paused
2026-03-26,linkedin_ads,Vertex Commerce Brand,B,555.33,1198788,69716,7995,0.0582,0.01,0.07,paused
2026-03-27,meta_ads,Vertex Commerce Prospecting,C,475.59,922950,51571,4494,0.0559,0.01,0.11,active
2026-03-27,email,Vertex Commerce Offer,B,564.7,644942,30996,904,0.0481,0.02,0.62,active
2026-03-27,linkedin_ads,Vertex Commerce Retargeting,C,369.89,706682,21123,662,0.0299,0.02,0.56,paused
2026-03-28,meta_ads,Vertex Commerce Launch,B,509.73,996876,65689,5021,0.0659,0.01,0.1,active
2026-03-28,email,Vertex Commerce Brand,A,679.54,668125,36207,4285,0.0542,0.02,0.16,paused
2026-03-28,linkedin_ads,Vertex Commerce Offer,B,483.83,407258,24083,2163,0.0591,0.02,0.22,paused
2026-03-29,meta_ads,Vertex Commerce Prospecting,D,551.75,1335864,50692,2465,0.0379,0.01,0.22,active
2026-03-29,email,Vertex Commerce Launch,A,421.37,544587,24913,1147,0.0457,0.02,0.37,active
2026-03-29,linkedin_ads,Vertex Commerce Retargeting,C,419.1,482177,25679,479,0.0533,0.02,0.87,paused
2026-03-30,meta_ads,Vertex Commerce Retargeting,D,558.09,1314324,60072,6351,0.0457,0.01,0.09,paused
2026-03-30,email,Vertex Commerce Retargeting,B,342.11,662005,14544,1729,0.022,0.02,0.2,learning
2026-03-30,linkedin_ads,Vertex Commerce Brand,C,291.63,287725,5936,683,0.0206,0.05,0.43,paused
2026-03-31,meta_ads,Vertex Commerce Offer,C,482.9,836877,23136,1562,0.0276,0.02,0.31,paused
2026-03-31,email,Vertex Commerce Launch,B,717.01,905498,20552,1469,0.0227,0.03,0.49,learning
2026-03-31,linkedin_ads,Vertex Commerce Prospecting,D,484.4,1126015,24176,2670,0.0215,0.02,0.18,active
2026-04-01,meta_ads,Vertex Commerce Offer,D,414.7,829587,40575,3325,0.0489,0.01,0.12,active
2026-04-01,email,Vertex Commerce Offer,D,450.6,1064913,38730,2088,0.0364,0.01,0.22,active
2026-04-01,linkedin_ads,Vertex Commerce Launch,D,728.27,925173,49475,2506,0.0535,0.01,0.29,active
2026-04-02,meta_ads,Vertex Commerce Launch,D,790.18,1519548,79790,3936,0.0525,0.01,0.2,active
2026-04-02,email,Vertex Commerce Brand,A,417.76,553223,32467,2961,0.0587,0.01,0.14,limited
2026-04-02,linkedin_ads,Vertex Commerce Offer,B,599.55,491350,18719,812,0.0381,0.03,0.74,learning
2026-04-03,meta_ads,Vertex Commerce Launch,A,327.55,755203,17985,1709,0.0238,0.02,0.19,limited
2026-04-03,email,Vertex Commerce Retargeting,D,540.95,794955,38436,4395,0.0483,0.01,0.12,paused
2026-04-03,linkedin_ads,Vertex Commerce Prospecting,A,592.95,610735,14505,860,0.0238,0.04,0.69,active
2026-04-04,meta_ads,Vertex Commerce Offer,A,455.82,380647,15041,1619,0.0395,0.03,0.28,paused
2026-04-04,email,Vertex Commerce Offer,B,412.08,734018,14577,1375,0.0199,0.03,0.3,paused
2026-04-04,linkedin_ads,Vertex Commerce Prospecting,D,453.86,542117,6069,295,0.0112,0.07,1.54,paused
2026-04-05,meta_ads,Vertex Commerce Offer,A,483.97,414266,13818,1224,0.0334,0.04,0.4,active
2026-04-05,email,Vertex Commerce Offer,B,645.34,1245421,52272,2058,0.042,0.01,0.31,active
2026-04-05,linkedin_ads,Vertex Commerce Prospecting,C,477.28,804004,36655,744,0.0456,0.01,0.64,active
2026-04-06,meta_ads,Vertex Commerce Offer,B,425.51,641941,34044,3310,0.053,0.01,0.13,learning
2026-04-06,email,Vertex Commerce Prospecting,A,629.21,1521838,101177,4429,0.0665,0.01,0.14,learning
2026-04-06,linkedin_ads,Vertex Commerce Launch,A,426.87,863719,55267,5295,0.064,0.01,0.08,active
2026-04-07,meta_ads,Vertex Commerce Offer,B,400.61,340308,12442,884,0.0366,0.03,0.45,paused
2026-04-07,email,Vertex Commerce Brand,C,613.67,1167525,63589,3916,0.0545,0.01,0.16,active
2026-04-07,linkedin_ads,Vertex Commerce Retargeting,A,614.54,608895,7562,757,0.0124,0.08,0.81,learning
2026-04-08,meta_ads,Vertex Commerce Brand,C,539.39,715024,36966,2270,0.0517,0.01,0.24,active
2026-04-08,email,Vertex Commerce Prospecting,B,498.62,897863,48814,5741,0.0544,0.01,0.09,active
2026-04-08,linkedin_ads,Vertex Commerce Brand,B,438.23,666345,45466,534,0.0682,0.01,0.82,active
2026-04-09,meta_ads,Vertex Commerce Offer,D,328.18,520514,20300,1896,0.039,0.02,0.17,active
2026-04-09,email,Vertex Commerce Prospecting,A,502.95,1071786,26323,1286,0.0246,0.02,0.39,active
2026-04-09,linkedin_ads,Vertex Commerce Brand,D,447.23,948670,54118,3164,0.057,0.01,0.14,active
2026-04-10,meta_ads,Vertex Commerce Brand,A,476.95,828005,26360,369,0.0318,0.02,1.29,active
2026-04-10,email,Vertex Commerce Brand,B,301.0,571504,8498,170,0.0149,0.04,1.77,paused
2026-04-10,linkedin_ads,Vertex Commerce Launch,D,512.97,844920,21998,1195,0.026,0.02,0.43,paused
2026-04-11,meta_ads,Vertex Commerce Launch,D,655.48,1136022,24087,2642,0.0212,0.03,0.25,learning
2026-04-11,email,Vertex Commerce Prospecting,D,491.64,759892,14501,1690,0.0191,0.03,0.29,paused
2026-04-11,linkedin_ads,Vertex Commerce Retargeting,A,414.62,899238,44479,3584,0.0495,0.01,0.12,active
2026-04-12,meta_ads,Vertex Commerce Brand,D,488.69,695652,32441,1789,0.0466,0.02,0.27,paused
2026-04-12,email,Vertex Commerce Retargeting,C,548.62,1165119,54407,4345,0.0467,0.01,0.13,paused
2026-04-12,linkedin_ads,Vertex Commerce Prospecting,D,537.35,1289791,86969,9162,0.0674,0.01,0.06,active
2026-04-13,meta_ads,Vertex Commerce Brand,C,541.77,1163745,32999,930,0.0284,0.02,0.58,active
2026-04-13,email,Vertex Commerce Prospecting,C,513.33,729727,49996,1364,0.0685,0.01,0.38,learning
2026-04-13,linkedin_ads,Vertex Commerce Offer,B,666.23,1159710,39729,4497,0.0343,0.02,0.15,active
2026-04-14,meta_ads,Vertex Commerce Offer,B,470.68,662908,40189,804,0.0606,0.01,0.59,paused
2026-04-14,email,Vertex Commerce Prospecting,A,297.0,452165,26465,1197,0.0585,0.01,0.25,paused
2026-04-14,linkedin_ads,Vertex Commerce Brand,D,318.87,477256,16597,1283,0.0348,0.02,0.25,active
2026-04-15,meta_ads,Vertex Commerce Brand,D,677.47,747238,7768,770,0.0104,0.09,0.88,active
2026-04-15,email,Vertex Commerce Offer,D,507.75,1178550,19367,1859,0.0164,0.03,0.27,active
2026-04-15,linkedin_ads,Vertex Commerce Launch,B,465.67,589588,38926,743,0.066,0.01,0.63,active
2026-04-16,meta_ads,Vertex Commerce Brand,D,394.58,381701,20445,1558,0.0536,0.02,0.25,active
2026-04-16,email,Vertex Commerce Brand,B,318.88,768241,14001,474,0.0182,0.02,0.67,active
2026-04-16,linkedin_ads,Vertex Commerce Launch,B,486.31,441151,25868,1403,0.0586,0.02,0.35,active
2026-04-17,meta_ads,Vertex Commerce Prospecting,A,407.89,464893,11617,1182,0.025,0.04,0.35,active
2026-04-17,email,Vertex Commerce Prospecting,A,548.57,1047554,39004,1877,0.0372,0.01,0.29,active
2026-04-17,linkedin_ads,Vertex Commerce Launch,B,556.95,653055,25781,1539,0.0395,0.02,0.36,active
2026-04-18,meta_ads,Vertex Commerce Brand,C,416.97,819253,12246,1116,0.0149,0.03,0.37,learning
2026-04-18,email,Vertex Commerce Brand,D,533.57,1227668,23438,1102,0.0191,0.02,0.48,active
2026-04-18,linkedin_ads,Vertex Commerce Brand,B,540.32,1157255,52342,3912,0.0452,0.01,0.14,paused
2026-04-19,meta_ads,Vertex Commerce Retargeting,A,475.59,555579,36777,1720,0.0662,0.01,0.28,active
2026-04-19,email,Vertex Commerce Retargeting,A,448.13,561799,24614,2280,0.0438,0.02,0.2,limited
2026-04-19,linkedin_ads,Vertex Commerce Launch,B,416.93,405907,22725,2366,0.056,0.02,0.18,paused
2026-04-20,meta_ads,Vertex Commerce Brand,D,385.59,329150,10826,371,0.0329,0.04,1.04,active
2026-04-20,email,Vertex Commerce Launch,A,489.95,533917,31082,972,0.0582,0.02,0.5,paused
2026-04-20,linkedin_ads,Vertex Commerce Launch,D,271.22,594193,23782,1679,0.04,0.01,0.16,active
2026-04-21,meta_ads,Vertex Commerce Brand,A,422.06,486534,7678,543,0.0158,0.05,0.78,active
2026-04-21,email,Vertex Commerce Prospecting,D,632.07,973430,13246,966,0.0136,0.05,0.65,learning
2026-04-21,linkedin_ads,Vertex Commerce Retargeting,A,618.99,1382537,40011,997,0.0289,0.02,0.62,active
2026-04-22,meta_ads,Vertex Commerce Launch,C,437.86,1078220,69736,3135,0.0647,0.01,0.14,paused
2026-04-22,email,Vertex Commerce Launch,C,381.14,843967,49941,1949,0.0592,0.01,0.2,active
2026-04-22,linkedin_ads,Vertex Commerce Prospecting,D,483.42,751380,23964,1229,0.0319,0.02,0.39,active
2026-04-23,meta_ads,Vertex Commerce Brand,D,595.45,849413,13828,220,0.0163,0.04,2.71,limited
2026-04-23,email,Vertex Commerce Prospecting,D,556.2,451513,18858,2212,0.0418,0.03,0.25,limited
2026-04-23,linkedin_ads,Vertex Commerce Retargeting,B,575.08,663648,12250,1368,0.0185,0.05,0.42,paused
2026-04-24,meta_ads,Vertex Commerce Launch,B,558.13,994734,36276,1110,0.0365,0.02,0.5,limited
2026-04-24,email,Vertex Commerce Launch,D,510.67,968206,10108,842,0.0104,0.05,0.61,paused
2026-04-24,linkedin_ads,Vertex Commerce Retargeting,C,430.39,764387,10194,903,0.0133,0.04,0.48,active
